model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_trunk_no_coords,random,False,10,2,0.001,"(8,)",0.001,824,58,0.20500732229077537,0.8221842081570181,0.359433980424887,0.055205084199173235,0.0967741935483871,0.05172413793103448,0.9986945169712794
MLP_multi_trunk_no_coords,random,False,10,3,0.001,"(8,)",0.001,824,55,0.2017599727905989,0.8257950112306419,0.295382071706486,0.05353008079603988,0.06451612903225806,0.03636363636363636,0.9934980494148244
MLP_multi_trunk_no_coords,random,False,10,4,0.001,"(8,)",0.001,816,48,0.16720380632192683,0.8709309895833334,0.3097682770910758,0.046722239874584945,0.0392156862745098,0.020833333333333332,0.9973958333333334
MLP_multi_trunk_no_coords,random,False,10,5,0.001,"(8,)",0.001,816,40,0.16164021300440304,0.8249999999999998,0.22838812108188217,0.04236351265445011,0.08888888888888889,0.05,0.9961340206185567
MLP_multi_trunk_no_coords,random,False,11,1,0.001,"(16,)",0.01,824,50,0.14577996635084955,0.9080878552971576,0.5104401394664854,0.04043367458730022,0.2857142857142857,0.18,0.9948320413436692
MLP_multi_trunk_no_coords,random,False,11,2,0.001,"(16,)",0.01,824,58,0.18419756115105576,0.8841946520212478,0.3957010887834652,0.0525547982663226,0.3,0.20689655172413793,0.9869451697127938
MLP_multi_trunk_no_coords,random,False,11,3,0.001,"(16,)",0.01,824,55,0.20608535323917157,0.8554439058990425,0.39040769919865714,0.05020893920625187,0.34210526315789475,0.23636363636363636,0.9895968790637191
MLP_multi_trunk_no_coords,random,False,11,4,0.001,"(16,)",0.01,816,48,0.15362413504009206,0.9052734375,0.37253331328322015,0.045333750506534876,0.3142857142857143,0.22916666666666666,0.9856770833333334
MLP_multi_trunk_no_coords,random,False,11,5,0.001,"(16,)",0.01,816,40,0.15378122801090485,0.871166237113402,0.30894035049223967,0.0409274940536209,0.25806451612903225,0.2,0.9819587628865979
MLP_multi_trunk_no_coords,random,False,12,1,0.001,"(16,)",0.001,824,50,0.1459170270150511,0.9299999999999999,0.4334123209666666,0.04255715137958425,0.07407407407407407,0.04,0.9974160206718347
MLP_multi_trunk_no_coords,random,False,12,2,0.001,"(16,)",0.001,824,58,0.19396990980040088,0.8450976861438733,0.39348039878210256,0.053130894395034475,0.0967741935483871,0.05172413793103448,0.9986945169712794
MLP_multi_trunk_no_coords,random,False,12,3,0.001,"(16,)",0.001,824,55,0.20009018719746763,0.833100839342712,0.3121203245382448,0.052911088723914035,0.0,0.0,1.0
MLP_multi_trunk_no_coords,random,False,12,4,0.001,"(16,)",0.001,816,48,0.17130526286213535,0.858127170138889,0.306609438600735,0.04732144140269406,0.04,0.020833333333333332,0.9986979166666666
MLP_multi_trunk_no_coords,random,False,12,5,0.001,"(16,)",0.001,816,40,0.1610586200820406,0.822873711340206,0.23488575049192464,0.04193515259454549,0.0,0.0,0.9987113402061856
MLP_multi_trunk_no_coords,random,False,13,1,0.001,"(32,)",0.01,824,50,0.16666560452754894,0.8930749354005169,0.40728747726426423,0.04583284272011152,0.4578313253012048,0.38,0.9819121447028424
MLP_multi_trunk_no_coords,random,False,13,2,0.001,"(32,)",0.01,824,58,0.1882096025652369,0.893085441613397,0.3521322451946947,0.05742683949156143,0.3191489361702128,0.25862068965517243,0.9725848563968669
MLP_multi_trunk_no_coords,random,False,13,3,0.001,"(32,)",0.01,824,55,0.20655562327905433,0.8578318950230525,0.37837417775344856,0.05070143878402676,0.30952380952380953,0.23636363636363636,0.9791937581274383
