model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_interactions_no_coords,random,False,13,1,0.001,"(32,)",0.01,824,51,0.28888930198105167,0.8677041321056236,0.32147144663073796,0.05692617720273411,0.3956043956043956,0.35294117647058826,0.9715394566623544
MLP_multi_interactions_no_coords,random,False,13,2,0.001,"(32,)",0.01,824,51,0.38878034399792133,0.8298455216497984,0.3039370382677009,0.06098712265373142,0.3181818181818182,0.27450980392156865,0.9702457956015524
MLP_multi_interactions_no_coords,random,False,13,3,0.001,"(32,)",0.01,824,53,0.2955431989753753,0.8839292269290067,0.3385441211414544,0.05952222230153332,0.37894736842105264,0.33962264150943394,0.9688715953307393
MLP_multi_interactions_no_coords,random,False,13,4,0.001,"(32,)",0.01,816,48,0.24689447782770246,0.8830837673611112,0.36158121456107434,0.04880835061424151,0.449438202247191,0.4166666666666667,0.97265625
MLP_multi_interactions_no_coords,random,False,13,5,0.001,"(32,)",0.01,816,48,0.28472729033772903,0.8755696614583335,0.2921828954228273,0.05782946133251505,0.2682926829268293,0.22916666666666666,0.9700520833333334
MLP_multi_interactions_no_coords,random,False,14,1,0.001,"(32,)",0.001,824,51,0.22663702397660052,0.8785353727519468,0.39601256936349616,0.051901393145942276,0.3870967741935484,0.35294117647058826,0.9689521345407504
MLP_multi_interactions_no_coords,random,False,14,2,0.001,"(32,)",0.001,824,51,0.25994637083907784,0.8519392232960454,0.3116756525343483,0.05410992448515669,0.3170731707317073,0.2549019607843137,0.9767141009055628
MLP_multi_interactions_no_coords,random,False,14,3,0.001,"(32,)",0.001,824,53,0.22162245262860214,0.8829748182952795,0.35973580329513016,0.0513101669559245,0.32941176470588235,0.2641509433962264,0.9766536964980544
MLP_multi_interactions_no_coords,random,False,14,4,0.001,"(32,)",0.001,816,48,0.1910569626757848,0.8951144748263888,0.3624628701625537,0.04977632698728467,0.3516483516483517,0.3333333333333333,0.96484375
MLP_multi_interactions_no_coords,random,False,14,5,0.001,"(32,)",0.001,816,48,0.2011043719356271,0.8882921006944444,0.36186327080366054,0.04968125304458254,0.325,0.2708333333333333,0.9752604166666666
MLP_multi_interactions_no_coords,random,False,15,1,0.001,"(16, 8)",0.01,824,51,0.3926211240314823,0.8592953352104101,0.340498757159711,0.07210375677457635,0.3448275862068966,0.39215686274509803,0.9417852522639069
MLP_multi_interactions_no_coords,random,False,15,2,0.001,"(16, 8)",0.01,824,51,0.3548031533970538,0.8311138168074474,0.31061472413979546,0.05620855100260709,0.3333333333333333,0.29411764705882354,0.9689521345407504
MLP_multi_interactions_no_coords,random,False,15,3,0.001,"(16, 8)",0.01,824,53,0.3028460507414544,0.8561779605021657,0.35397802927309335,0.05303397583518214,0.38202247191011235,0.32075471698113206,0.9753566796368353
