model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_interactions_with_coords,spatial,True,17,5,0.01,"(8,)",0.01,824,55,0.28831419343771625,0.8687906371911573,0.32776683265506096,0.060528515839101196,0.3181818181818182,0.2545454545454545,0.9752925877763329
MLP_multi_interactions_with_coords,spatial,True,18,1,0.01,"(8,)",0.001,824,48,0.18316546544909074,0.8857656786941581,0.42857986196805,0.04396231520164736,0.3611111111111111,0.2708333333333333,0.9858247422680413
MLP_multi_interactions_with_coords,spatial,True,18,2,0.01,"(8,)",0.001,824,49,0.16905967292376686,0.9011586570111916,0.38284478511624054,0.045765724712371364,0.3291139240506329,0.2653061224489796,0.9780645161290322
MLP_multi_interactions_with_coords,spatial,True,18,3,0.01,"(8,)",0.001,816,53,0.16290456752187304,0.9182225079749747,0.5585160680670862,0.04104322883552163,0.45,0.33962264150943394,0.9882044560943644
MLP_multi_interactions_with_coords,spatial,True,18,4,0.01,"(8,)",0.001,816,45,0.16350743961407496,0.9098140942498919,0.4227343058626069,0.04350766238359576,0.4,0.37777777777777777,0.9701686121919585
MLP_multi_interactions_with_coords,spatial,True,18,5,0.01,"(8,)",0.001,824,55,0.20305931769498345,0.8974819718642866,0.42643674632095396,0.05131092649320323,0.3870967741935484,0.32727272727272727,0.9739921976592978
MLP_multi_interactions_with_coords,spatial,True,19,1,0.01,"(16,)",0.01,824,48,0.2326770170978904,0.8654424398625429,0.38369249362998364,0.04972559409502448,0.3333333333333333,0.2708333333333333,0.9780927835051546
MLP_multi_interactions_with_coords,spatial,True,19,2,0.01,"(16,)",0.01,824,49,0.19016012299275187,0.8994075049374588,0.3829344709663363,0.050807044325251405,0.35555555555555557,0.32653061224489793,0.967741935483871
MLP_multi_interactions_with_coords,spatial,True,19,3,0.01,"(16,)",0.01,816,53,0.21214812450411583,0.9013081431291574,0.4627872309081133,0.04893679752672033,0.379746835443038,0.2830188679245283,0.9855832241153342
MLP_multi_interactions_with_coords,spatial,True,19,4,0.01,"(16,)",0.01,816,45,0.19126050832018662,0.8992794350771005,0.4269064626770961,0.04544838840091019,0.4666666666666667,0.4666666666666667,0.9688715953307393
MLP_multi_interactions_with_coords,spatial,True,19,5,0.01,"(16,)",0.01,824,55,0.25151098120877063,0.8873507506797493,0.3392422898057296,0.059549356537873355,0.29545454545454547,0.23636363636363636,0.9739921976592978
MLP_multi_interactions_with_coords,spatial,True,20,1,0.01,"(16,)",0.001,824,48,0.20562203995399214,0.8725837628865979,0.42289087732498143,0.04649635556410036,0.3902439024390244,0.3333333333333333,0.9768041237113402
MLP_multi_interactions_with_coords,spatial,True,20,2,0.01,"(16,)",0.001,824,49,0.1749736511317327,0.9022119815668203,0.40039386424676743,0.04618925164004595,0.3855421686746988,0.32653061224489793,0.9767741935483871
MLP_multi_interactions_with_coords,spatial,True,20,3,0.01,"(16,)",0.001,816,53,0.15996221605927483,0.9207077326343381,0.5850240691831348,0.04056226458869412,0.5454545454545454,0.4528301886792453,0.9855832241153342
MLP_multi_interactions_with_coords,spatial,True,20,4,0.01,"(16,)",0.001,816,45,0.15910236412273598,0.9171926790603834,0.4515917393550317,0.04389652583255194,0.46511627906976744,0.4444444444444444,0.9727626459143969
MLP_multi_interactions_with_coords,spatial,True,20,5,0.01,"(16,)",0.001,824,55,0.19950559472777835,0.8969145289041257,0.4613556017275913,0.047531316996620734,0.41379310344827586,0.32727272727272727,0.9817945383615084
MLP_multi_interactions_with_coords,spatial,True,21,1,0.01,"(32,)",0.01,824,48,0.29408067978860375,0.8547304553264605,0.37428935283785003,0.05460484511388827,0.367816091954023,0.3333333333333333,0.970360824742268
MLP_multi_interactions_with_coords,spatial,True,21,2,0.01,"(32,)",0.01,824,49,0.25435389952574317,0.8773798551678735,0.3962009287002608,0.053614219070113905,0.4175824175824176,0.3877551020408163,0.9703225806451613
MLP_multi_interactions_with_coords,spatial,True,21,3,0.01,"(32,)",0.01,816,53,0.24260106633581438,0.9000222557432183,0.4817053002889867,0.048312576569022665,0.45,0.33962264150943394,0.9882044560943644
MLP_multi_interactions_with_coords,spatial,True,21,4,0.01,"(32,)",0.01,816,45,0.21717609818908012,0.9042801556420235,0.43245472088637343,0.048319036309041635,0.4631578947368421,0.4888888888888889,0.9636835278858625
MLP_multi_interactions_with_coords,spatial,True,21,5,0.01,"(32,)",0.01,824,55,0.2876132421709993,0.8872679985813925,0.35083359017299576,0.060415617763256976,0.2826086956521739,0.23636363636363636,0.9687906371911573
MLP_multi_interactions_with_coords,spatial,True,22,1,0.01,"(32,)",0.001,824,48,0.24373399061768566,0.8619657431271478,0.388678497836275,0.050782022452956,0.42696629213483145,0.3958333333333333,0.9716494845360825
MLP_multi_interactions_with_coords,spatial,True,22,2,0.01,"(32,)",0.001,824,49,0.1970732778167758,0.8933508887425938,0.44071612062426296,0.04636399824707866,0.4523809523809524,0.3877551020408163,0.9793548387096774
MLP_multi_interactions_with_coords,spatial,True,22,3,0.01,"(32,)",0.001,816,53,0.1841644762311568,0.9171839066247929,0.5549629214417688,0.04234629610042576,0.45,0.33962264150943394,0.9882044560943644
MLP_multi_interactions_with_coords,spatial,True,22,4,0.01,"(32,)",0.001,816,45,0.19218508438062334,0.9040783974636115,0.43045986147559784,0.04706043083104564,0.4090909090909091,0.4,0.9675745784695201
MLP_multi_interactions_with_coords,spatial,True,22,5,0.01,"(32,)",0.001,824,55,0.26006186486285543,0.8851873743941364,0.3943437945237795,0.05491224975302436,0.38202247191011235,0.3090909090909091,0.9778933680104032
MLP_multi_interactions_with_coords,spatial,True,23,1,0.01,"(16, 8)",0.01,824,48,0.3571894637806458,0.8396826675257731,0.4004948298113805,0.053978766008330924,0.4146341463414634,0.3541666666666667,0.9780927835051546
MLP_multi_interactions_with_coords,spatial,True,23,2,0.01,"(16, 8)",0.01,824,49,0.38603769226030016,0.855115207373272,0.3564168134813491,0.05543885835318204,0.3614457831325301,0.30612244897959184,0.9754838709677419
MLP_multi_interactions_with_coords,spatial,True,23,3,0.01,"(16, 8)",0.01,816,53,0.3553757126684039,0.8885481836840673,0.420697066477678,0.057355524873759674,0.43956043956043955,0.37735849056603776,0.9764089121887287
MLP_multi_interactions_with_coords,spatial,True,23,4,0.01,"(16, 8)",0.01,816,45,0.2614113779868779,0.8754863813229572,0.3739778777480549,0.053717288780826364,0.4329896907216495,0.4666666666666667,0.959792477302205
MLP_multi_interactions_with_coords,spatial,True,23,5,0.01,"(16, 8)",0.01,824,55,0.4839268243654754,0.8040903180044923,0.2949503393792571,0.06283238210613665,0.275,0.2,0.9817945383615084
MLP_multi_interactions_with_coords,spatial,True,24,1,0.01,"(16, 8)",0.001,824,48,0.3150449282309009,0.852502147766323,0.3938647922289524,0.05625657941055942,0.33707865168539325,0.3125,0.9664948453608248
MLP_multi_interactions_with_coords,spatial,True,24,2,0.01,"(16, 8)",0.001,824,49,0.351055841526704,0.8476892692560896,0.3170619687841451,0.06005286927247199,0.35789473684210527,0.3469387755102041,0.9625806451612903
MLP_multi_interactions_with_coords,spatial,True,24,3,0.01,"(16, 8)",0.001,816,53,0.2521611144380187,0.9080095946981874,0.5076538881843875,0.045483214848320165,0.49411764705882355,0.39622641509433965,0.9855832241153342
MLP_multi_interactions_with_coords,spatial,True,24,4,0.01,"(16, 8)",0.001,816,45,0.21997287076548858,0.8973194984868136,0.43770145764531526,0.0506581033979867,0.4166666666666667,0.4444444444444444,0.959792477302205
