model,split_type,use_coords,species,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_trunk_with_coords,random,True,Cacophis kreftii,128,4,0.1268577215756817,0.875,0.22194050033806623,0.03467303602723534,0.0,0.0,0.9838709677419355
MLP_multi_trunk_with_coords,random,True,Calyptotis scutirostrum,128,16,0.277122449231451,0.9302455357142857,0.5196864328155131,0.08610241699825089,0.4666666666666667,0.4375,0.9375
MLP_multi_trunk_with_coords,random,True,Coeranoscincus reticulatus,128,20,0.40341456636697637,0.8231481481481481,0.4797467712913383,0.1253925699487693,0.43902439024390244,0.45,0.8888888888888888
MLP_multi_trunk_with_coords,random,True,Egernia mcpheei,128,3,0.13000095735800749,0.8266666666666667,0.482051282051282,0.02006860127884289,0.0,0.0,1.0
MLP_multi_trunk_with_coords,random,True,Eulamprus murrayi,128,1,0.05701995678342474,0.5196850393700787,0.016129032258064516,0.007835422591466527,0.0,0.0,1.0
MLP_multi_trunk_with_coords,random,True,Ophioscincus truncatus,128,26,0.5078976585453232,0.7575414781297134,0.5708921917114065,0.13350138856918775,0.46511627906976744,0.38461538461538464,0.9313725490196079
MLP_multi_trunk_with_coords,random,True,Pseudechis porphyricaus,128,3,0.16574432032867153,0.6106666666666667,0.04173103584868291,0.026597075394674714,0.0,0.0,1.0
MLP_multi_trunk_with_coords,random,True,Saltuarius swaini,128,1,0.03294552647740138,0.984251968503937,0.3333333333333333,0.007382233306008861,0.0,0.0,1.0
