model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_trunk_no_coords,spatial,False,23,3,0.01,"(16, 8)",0.01,824,48,0.2254644859397288,0.8121375644329896,0.30437100381481097,0.053477371828553305,0.3170731707317073,0.2708333333333333,0.9729381443298969
MLP_multi_trunk_no_coords,spatial,False,23,4,0.01,"(16, 8)",0.01,816,53,0.19460169551773313,0.8583545587180692,0.42817046512811335,0.05017042544044408,0.34146341463414637,0.2641509433962264,0.9803407601572739
MLP_multi_trunk_no_coords,spatial,False,23,5,0.01,"(16, 8)",0.01,816,42,0.17417970260567534,0.8590346991509782,0.2817939421976136,0.044260109568218096,0.2033898305084746,0.14285714285714285,0.9857881136950905
MLP_multi_trunk_no_coords,spatial,False,24,1,0.01,"(16, 8)",0.001,824,49,0.16842048856099512,0.8659907834101382,0.32435737555185157,0.04718155765972402,0.14545454545454545,0.08163265306122448,0.9974193548387097
MLP_multi_trunk_no_coords,spatial,False,24,2,0.01,"(16, 8)",0.001,824,58,0.18722946298747692,0.8724227964346808,0.3940723028228978,0.05361827241070583,0.06557377049180328,0.034482758620689655,0.9986945169712794
MLP_multi_trunk_no_coords,spatial,False,24,3,0.01,"(16, 8)",0.001,824,48,0.18229599270454006,0.8276149054982819,0.3398900771599175,0.046729891158485456,0.2222222222222222,0.125,1.0
MLP_multi_trunk_no_coords,spatial,False,24,4,0.01,"(16, 8)",0.001,816,53,0.1798915613415637,0.8600608323647965,0.3943946091525754,0.04825317036012002,0.16129032258064516,0.09433962264150944,0.9947575360419397
MLP_multi_trunk_no_coords,spatial,False,24,5,0.01,"(16, 8)",0.001,816,42,0.15468892575071647,0.8691091423649563,0.31018009043112554,0.04098435553689308,0.12244897959183673,0.07142857142857142,0.9948320413436692
MLP_multi_trunk_no_coords,spatial,False,25,1,0.1,"(8,)",0.01,824,49,0.16150589241098062,0.8931928900592495,0.3161490394472164,0.047794926613719896,0.22857142857142856,0.16326530612244897,0.983225806451613
MLP_multi_trunk_no_coords,spatial,False,25,2,0.1,"(8,)",0.01,824,58,0.17494676137190876,0.8922526334743854,0.46653446804898685,0.0497917868324311,0.2857142857142857,0.1724137931034483,0.9973890339425587
MLP_multi_trunk_no_coords,spatial,False,25,3,0.1,"(8,)",0.01,824,48,0.18395152289744535,0.836877147766323,0.2850951481393353,0.05012007709468491,0.2028985507246377,0.14583333333333334,0.9819587628865979
MLP_multi_trunk_no_coords,spatial,False,25,4,0.1,"(8,)",0.01,816,53,0.1691305477356833,0.8680728999233414,0.4767150091549566,0.044795826071725664,0.26865671641791045,0.16981132075471697,0.9934469200524246
MLP_multi_trunk_no_coords,spatial,False,25,5,0.1,"(8,)",0.01,816,42,0.1429188389300697,0.8867355727820843,0.37959170479960325,0.03839568643413219,0.22580645161290322,0.16666666666666666,0.9832041343669251
MLP_multi_trunk_no_coords,spatial,False,26,1,0.1,"(8,)",0.001,824,49,0.16900725971050629,0.8660434496379197,0.35373914168605064,0.046292184687465515,0.14545454545454545,0.08163265306122448,0.9974193548387097
MLP_multi_trunk_no_coords,spatial,False,26,2,0.1,"(8,)",0.001,824,58,0.18581927844991283,0.8799630863419465,0.39612649579649495,0.053473390822301986,0.06557377049180328,0.034482758620689655,0.9986945169712794
MLP_multi_trunk_no_coords,spatial,False,26,3,0.1,"(8,)",0.001,824,48,0.19650975155059225,0.7810083762886597,0.24338513839641263,0.04976615931193329,0.08,0.041666666666666664,1.0
MLP_multi_trunk_no_coords,spatial,False,26,4,0.1,"(8,)",0.001,816,53,0.18816241285181415,0.8305596082989194,0.37787468530175367,0.049268877093270366,0.03636363636363636,0.018867924528301886,0.9986893840104849
MLP_multi_trunk_no_coords,spatial,False,26,5,0.1,"(8,)",0.001,816,42,0.15501962264144997,0.8662175464501046,0.36048903757810596,0.040689177228965534,0.044444444444444446,0.023809523809523808,0.9974160206718347
MLP_multi_trunk_no_coords,spatial,False,27,1,0.1,"(16,)",0.01,824,49,0.164440340545333,0.8843186306780777,0.3393390983932511,0.04738280242544447,0.25396825396825395,0.16326530612244897,0.9922580645161291
MLP_multi_trunk_no_coords,spatial,False,27,2,0.1,"(16,)",0.01,824,58,0.17376510457634775,0.8961240659043848,0.4587348764459981,0.04985975948617806,0.3333333333333333,0.22413793103448276,0.9908616187989556
MLP_multi_trunk_no_coords,spatial,False,27,3,0.1,"(16,)",0.01,824,48,0.16966398738785843,0.8556432560137457,0.36834745970695426,0.04497258488367595,0.20689655172413793,0.125,0.9948453608247423
MLP_multi_trunk_no_coords,spatial,False,27,4,0.1,"(16,)",0.01,816,53,0.1683560404121943,0.8851850935977645,0.4623433385622605,0.0458797504868604,0.29850746268656714,0.18867924528301888,0.9947575360419397
MLP_multi_trunk_no_coords,spatial,False,27,5,0.1,"(16,)",0.01,816,42,0.14127332753161384,0.8931647594438292,0.3669051038067994,0.03874475063503843,0.18867924528301888,0.11904761904761904,0.9922480620155039
MLP_multi_trunk_no_coords,spatial,False,28,1,0.1,"(16,)",0.001,824,49,0.17243777069366176,0.8614088215931534,0.2884107754203576,0.04810454459309903,0.10526315789473684,0.061224489795918366,0.9935483870967742
MLP_multi_trunk_no_coords,spatial,False,28,2,0.1,"(16,)",0.001,824,58,0.19022282343091262,0.8579499414783469,0.37597562929991524,0.05358647865109776,0.09523809523809523,0.05172413793103448,0.9973890339425587
MLP_multi_trunk_no_coords,spatial,False,28,3,0.1,"(16,)",0.001,824,48,0.1831884603383189,0.8193996993127147,0.27766970784175427,0.048188726768688794,0.04081632653061224,0.020833333333333332,1.0
MLP_multi_trunk_no_coords,spatial,False,28,4,0.1,"(16,)",0.001,816,53,0.17954343327540062,0.8537550384529785,0.43268799570692046,0.048082775359532974,0.07142857142857142,0.03773584905660377,0.9986893840104849
