model,split_type,use_coords,species,candidate,fold,model__alpha,model__hidden_layer_sizes,model__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_single_no_coords,spatial,False,Cacophis kreftii,6,3,0.0001,"(32,)",0.001,102,4,0.17446923489699723,0.7117346938775511,0.08052541208791208,0.04143058199418366,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,6,4,0.0001,"(32,)",0.001,103,4,0.14707255843775888,0.8282828282828283,0.13409090909090907,0.03867058669248214,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,6,5,0.0001,"(32,)",0.001,102,2,0.08890856385612889,0.875,0.12878787878787878,0.020003115040994758,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,7,1,0.0001,"(16, 8)",0.01,103,5,0.2019294683780386,0.8489795918367347,0.19008080808080807,0.04979543714826463,0.0,0.0,0.9795918367346939
MLP_single_no_coords,spatial,False,Cacophis kreftii,7,2,0.0001,"(16, 8)",0.01,103,4,0.1654076010351575,0.8106060606060606,0.2313679245283019,0.035529575702879596,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,7,3,0.0001,"(16, 8)",0.01,102,4,0.3702127900876149,0.75,0.08872560188349662,0.05804554629525462,0.0,0.0,0.9795918367346939
MLP_single_no_coords,spatial,False,Cacophis kreftii,7,4,0.0001,"(16, 8)",0.01,103,4,0.22517954993818354,0.7651515151515151,0.1095924535822234,0.045360620847017544,0.0,0.0,0.98989898989899
MLP_single_no_coords,spatial,False,Cacophis kreftii,7,5,0.0001,"(16, 8)",0.01,102,2,0.10956041421282912,0.87,0.11011904761904762,0.03279066858681589,0.0,0.0,0.96
MLP_single_no_coords,spatial,False,Cacophis kreftii,8,1,0.0001,"(16, 8)",0.001,103,5,0.15638168901915686,0.8530612244897959,0.18642857142857144,0.04317922280164662,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,8,2,0.0001,"(16, 8)",0.001,103,4,0.14361708202974124,0.8282828282828283,0.15647939017504234,0.036870954880968664,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,8,3,0.0001,"(16, 8)",0.001,102,4,0.15571382403437922,0.7908163265306123,0.11110913710092918,0.038568723331085186,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,8,4,0.0001,"(16, 8)",0.001,103,4,0.13627959186581434,0.861111111111111,0.23094202898550725,0.03586429900049374,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,8,5,0.0001,"(16, 8)",0.001,102,2,0.08864120082239978,0.85,0.10250000000000001,0.020626437889524243,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,9,1,0.001,"(8,)",0.01,103,5,0.1864967367006518,0.826530612244898,0.2232987012987013,0.044623177376286835,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,9,2,0.001,"(8,)",0.01,103,4,0.14519549654961017,0.7954545454545454,0.19074675324675325,0.035041936717591905,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,9,3,0.001,"(8,)",0.01,102,4,0.13772678421210768,0.8596938775510203,0.1672077922077922,0.03776475229357475,0.0,0.0,1.0
