model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_with_coords,spatial,True,7,3,0.0001,"(16, 8)",0.01,816,53,0.20603845017453495,0.8865204381908554,0.4947525913950549,0.04511782975046625,0.4666666666666667,0.39622641509433965,0.9790301441677588
MLP_multi_with_coords,spatial,True,7,4,0.0001,"(16, 8)",0.01,816,45,0.21651827584247976,0.8732093961665947,0.41373072340669204,0.049794477362484005,0.4367816091954023,0.4222222222222222,0.9701686121919585
MLP_multi_with_coords,spatial,True,7,5,0.0001,"(16, 8)",0.01,824,55,0.2564347343876337,0.8796784489892422,0.4187267946918918,0.05217366624131219,0.3373493975903614,0.2545454545454545,0.9817945383615084
MLP_multi_with_coords,spatial,True,8,1,0.0001,"(16, 8)",0.001,824,48,0.18257390981307497,0.8739529639175257,0.4332444807658448,0.04630411097695635,0.375,0.3125,0.9780927835051546
MLP_multi_with_coords,spatial,True,8,2,0.0001,"(16, 8)",0.001,824,49,0.1766588714209926,0.8923502304147466,0.4490957598593104,0.04391951793515175,0.4782608695652174,0.4489795918367347,0.9729032258064516
MLP_multi_with_coords,spatial,True,8,3,0.0001,"(16, 8)",0.001,816,53,0.20382769965323055,0.8649076386656446,0.4658933470001617,0.044796173337678685,0.4819277108433735,0.37735849056603776,0.9868938401048493
MLP_multi_with_coords,spatial,True,8,4,0.0001,"(16, 8)",0.001,816,45,0.15557983107905554,0.899841475716962,0.44295708234403774,0.04165916043477095,0.4634146341463415,0.4222222222222222,0.9766536964980544
MLP_multi_with_coords,spatial,True,8,5,0.0001,"(16, 8)",0.001,824,55,0.19571993882466396,0.8929424281830003,0.46119717138104144,0.05008284657773025,0.4,0.32727272727272727,0.9778933680104032
MLP_multi_with_coords,spatial,True,9,1,0.001,"(8,)",0.01,824,48,0.1727756142126044,0.8723152920962198,0.4202287055735728,0.045352912001260744,0.41025641025641024,0.3333333333333333,0.9819587628865979
MLP_multi_with_coords,spatial,True,9,2,0.001,"(8,)",0.01,824,49,0.16642521594910686,0.8883739302172482,0.4402595672069841,0.04298271222081908,0.4358974358974359,0.3469387755102041,0.984516129032258
MLP_multi_with_coords,spatial,True,9,3,0.001,"(8,)",0.01,816,53,0.1863664332948401,0.8814263458542495,0.4800473014244447,0.04494107287018245,0.3888888888888889,0.2641509433962264,0.9934469200524246
MLP_multi_with_coords,spatial,True,9,4,0.001,"(8,)",0.01,816,45,0.14921206139906024,0.90652831820147,0.4446727676724079,0.03978745735123621,0.39436619718309857,0.3111111111111111,0.9844357976653697
MLP_multi_with_coords,spatial,True,9,5,0.001,"(8,)",0.01,824,55,0.1781953317340057,0.8919257595460456,0.4038246188216705,0.04865245840002261,0.358974358974359,0.2545454545454545,0.988296488946684
MLP_multi_with_coords,spatial,True,10,1,0.001,"(8,)",0.001,824,48,0.15667052771902049,0.8705970790378007,0.4259847611391786,0.041715540088199894,0.26666666666666666,0.16666666666666666,0.9948453608247423
MLP_multi_with_coords,spatial,True,10,2,0.001,"(8,)",0.001,824,49,0.15814016986245658,0.8822119815668203,0.4457778610636489,0.04124994253563567,0.36619718309859156,0.2653061224489796,0.9883870967741936
MLP_multi_with_coords,spatial,True,10,3,0.001,"(8,)",0.001,816,53,0.1570792033686022,0.9094191251020056,0.5059722491517307,0.04307074005747358,0.29850746268656714,0.18867924528301888,0.9947575360419397
MLP_multi_with_coords,spatial,True,10,4,0.001,"(8,)",0.001,816,45,0.143751666676753,0.9046116155065572,0.4454696505955487,0.0395063060164896,0.417910447761194,0.3111111111111111,0.9896238651102465
MLP_multi_with_coords,spatial,True,10,5,0.001,"(8,)",0.001,824,55,0.16641890581521523,0.8970091027308192,0.38968556422860273,0.047908379641845994,0.29333333333333333,0.2,0.988296488946684
MLP_multi_with_coords,spatial,True,11,1,0.001,"(16,)",0.01,824,48,0.17424433024314648,0.8768524484536083,0.44252797972357266,0.04536779572771178,0.45569620253164556,0.375,0.9832474226804123
