model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_no_coords,random,False,6,3,0.0001,"(32,)",0.001,824,50,0.18607716162392232,0.8530490956072351,0.36122957193877436,0.04865191463797202,0.35443037974683544,0.28,0.9806201550387597
MLP_multi_no_coords,random,False,6,4,0.0001,"(32,)",0.001,816,49,0.15865643664675885,0.9059149083362158,0.4172536132092545,0.04289719109345759,0.3888888888888889,0.2857142857142857,0.9882659713168188
MLP_multi_no_coords,random,False,6,5,0.0001,"(32,)",0.001,816,48,0.16868808738451307,0.8828938802083334,0.3412875490347598,0.047344837556802515,0.3333333333333333,0.25,0.984375
MLP_multi_no_coords,random,False,7,1,0.0001,"(16, 8)",0.01,824,52,0.24682601482908728,0.8524312475089677,0.3431462291667226,0.06009919404766199,0.37894736842105264,0.34615384615384615,0.9676165803108808
MLP_multi_no_coords,random,False,7,2,0.0001,"(16, 8)",0.01,824,52,0.2818910586940678,0.8486822439218813,0.272453317439424,0.06415209934727853,0.2916666666666667,0.2692307692307692,0.961139896373057
MLP_multi_no_coords,random,False,7,3,0.0001,"(16, 8)",0.01,824,50,0.25241083878679355,0.8523514211886306,0.30260419473020317,0.05743349442484644,0.3958333333333333,0.38,0.9651162790697675
MLP_multi_no_coords,random,False,7,4,0.0001,"(16, 8)",0.01,816,49,0.2479337300288685,0.8618125216188169,0.3696078858553001,0.05067854935390303,0.4,0.3469387755102041,0.9752281616688396
MLP_multi_no_coords,random,False,7,5,0.0001,"(16, 8)",0.01,816,48,0.18883826842606877,0.8910590277777777,0.4395091466531024,0.04552167806991737,0.4888888888888889,0.4583333333333333,0.9739583333333334
MLP_multi_no_coords,random,False,8,1,0.0001,"(16, 8)",0.001,824,52,0.19552678475970045,0.8743149661219609,0.3786974681654761,0.04974663848376378,0.3950617283950617,0.3076923076923077,0.9831606217616581
MLP_multi_no_coords,random,False,8,2,0.0001,"(16, 8)",0.001,824,52,0.18611966971004246,0.881675966520526,0.3419969241587785,0.05077941535667147,0.3116883116883117,0.23076923076923078,0.9831606217616581
MLP_multi_no_coords,random,False,8,3,0.0001,"(16, 8)",0.001,824,50,0.19883432493211445,0.851421188630491,0.39556461126035264,0.04915964196479688,0.4,0.34,0.9767441860465116
MLP_multi_no_coords,random,False,8,4,0.0001,"(16, 8)",0.001,816,49,0.18328448505424078,0.8847085118271558,0.364173059142969,0.047540935903593054,0.3157894736842105,0.24489795918367346,0.9804432855280313
MLP_multi_no_coords,random,False,8,5,0.0001,"(16, 8)",0.001,816,48,0.1774836855154245,0.8797200520833334,0.39367954938052757,0.0490329910308232,0.3373493975903614,0.2916666666666667,0.97265625
MLP_multi_no_coords,random,False,9,1,0.001,"(8,)",0.01,824,52,0.16586147946791316,0.8799073335990434,0.4444172460897259,0.045456600753614324,0.3333333333333333,0.23076923076923078,0.9896373056994818
MLP_multi_no_coords,random,False,9,2,0.001,"(8,)",0.01,824,52,0.17941302894921232,0.8757971303308092,0.34674625506865564,0.0510708426136584,0.26666666666666666,0.19230769230769232,0.9831606217616581
MLP_multi_no_coords,random,False,9,3,0.001,"(8,)",0.01,824,50,0.16801344489213113,0.8743927648578811,0.37995611084815756,0.04597393348310326,0.2857142857142857,0.22,0.979328165374677
MLP_multi_no_coords,random,False,9,4,0.001,"(8,)",0.01,816,49,0.17148199825778437,0.8791873985578585,0.3259817487665146,0.04750488878991005,0.16393442622950818,0.10204081632653061,0.9908735332464146
MLP_multi_no_coords,random,False,9,5,0.001,"(8,)",0.01,816,48,0.17324194828872858,0.8559841579861112,0.32899425907550944,0.0470049459495912,0.2898550724637681,0.20833333333333334,0.9856770833333334
MLP_multi_no_coords,random,False,10,1,0.001,"(8,)",0.001,824,52,0.17196296601194566,0.8595805101634116,0.40920809858635565,0.04654395116795983,0.13559322033898305,0.07692307692307693,0.9961139896373057
MLP_multi_no_coords,random,False,10,2,0.001,"(8,)",0.001,824,52,0.1747418215484534,0.8677760063770426,0.3620045315853203,0.048316796024393656,0.19047619047619047,0.11538461538461539,0.9935233160621761
MLP_multi_no_coords,random,False,10,3,0.001,"(8,)",0.001,824,50,0.17010434321264142,0.8620413436692507,0.4033408707705054,0.0451602093856062,0.1724137931034483,0.1,0.9961240310077519
MLP_multi_no_coords,random,False,10,4,0.001,"(8,)",0.001,816,49,0.15673264734144934,0.8945001729505362,0.41349850398846205,0.04312068334649902,0.19047619047619047,0.12244897959183673,0.9895697522816167
MLP_multi_no_coords,random,False,10,5,0.001,"(8,)",0.001,816,48,0.1725355082760293,0.869601779513889,0.28780762430450696,0.049887576034376116,0.1875,0.125,0.9869791666666666
MLP_multi_no_coords,random,False,11,1,0.001,"(16,)",0.01,824,52,0.1828093872140515,0.875,0.4124037181338581,0.04623767572189458,0.4,0.28846153846153844,0.9896373056994818
MLP_multi_no_coords,random,False,11,2,0.001,"(16,)",0.01,824,52,0.1914909899765017,0.8705410522120366,0.36271593324706086,0.05005777742197264,0.2857142857142857,0.21153846153846154,0.9818652849740933
MLP_multi_no_coords,random,False,11,3,0.001,"(16,)",0.01,824,50,0.20052615825530676,0.8579586563307493,0.32371054365790747,0.049751263300740124,0.34146341463414637,0.28,0.9767441860465116
MLP_multi_no_coords,random,False,11,4,0.001,"(16,)",0.01,816,49,0.16538076681919595,0.9042918340739164,0.3829645409671181,0.04511918983585716,0.3188405797101449,0.22448979591836735,0.9882659713168188
MLP_multi_no_coords,random,False,11,5,0.001,"(16,)",0.01,816,48,0.16662816303976483,0.8802354600694445,0.4320730805041376,0.04324890232192482,0.4533333333333333,0.3541666666666667,0.9869791666666666
MLP_multi_no_coords,random,False,12,1,0.001,"(16,)",0.001,824,52,0.16006218536220018,0.8846153846153846,0.45562211700507843,0.043091623135423175,0.37681159420289856,0.25,0.9948186528497409
MLP_multi_no_coords,random,False,12,2,0.001,"(16,)",0.001,824,52,0.17146023483226666,0.88421681944998,0.37442518149831105,0.04834263304177585,0.21875,0.1346153846153846,0.9935233160621761
MLP_multi_no_coords,random,False,12,3,0.001,"(16,)",0.001,824,50,0.16889059274611457,0.8686046511627906,0.3836507065794639,0.04508437245781492,0.33766233766233766,0.26,0.9819121447028424
MLP_multi_no_coords,random,False,12,4,0.001,"(16,)",0.001,816,49,0.1576219003511021,0.9036266397041216,0.39542381635766255,0.043556144101908535,0.3076923076923077,0.20408163265306123,0.9921773142112125
MLP_multi_no_coords,random,False,12,5,0.001,"(16,)",0.001,816,48,0.16734118325483097,0.8775770399305556,0.3300264803255667,0.047034919070995204,0.29850746268656714,0.20833333333333334,0.98828125
MLP_multi_no_coords,random,False,13,1,0.001,"(32,)",0.01,824,52,0.195110264992345,0.8853377839776804,0.42504563865204054,0.04657574180122111,0.42105263157894735,0.3076923076923077,0.9896373056994818
MLP_multi_no_coords,random,False,13,2,0.001,"(32,)",0.01,824,52,0.19930997978238527,0.8800069748903945,0.3306112315509191,0.05344731211744768,0.2894736842105263,0.21153846153846154,0.9831606217616581
MLP_multi_no_coords,random,False,13,3,0.001,"(32,)",0.01,824,50,0.24650071005334664,0.8475452196382429,0.294428685657519,0.05830722882176009,0.34782608695652173,0.32,0.9664082687338501
MLP_multi_no_coords,random,False,13,4,0.001,"(32,)",0.01,816,49,0.22602865326485413,0.8696485112950003,0.3039842143081853,0.055436667640008486,0.3333333333333333,0.2857142857142857,0.9726205997392438
