model,split_type,use_coords,species,candidate,fold,model__alpha,model__hidden_layer_sizes,model__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_single_with_coords,random,True,Calyptotis scutirostrum,25,1,0.1,"(8,)",0.01,103,5,0.11452648635873836,0.9530612244897959,0.4180555555555555,0.03555382911641757,0.25,0.2,0.9795918367346939
MLP_single_with_coords,random,True,Calyptotis scutirostrum,25,2,0.1,"(8,)",0.01,103,6,0.13047389161959944,0.943298969072165,0.6129629629629629,0.039644854371827874,0.4444444444444444,0.3333333333333333,0.9896907216494846
MLP_single_with_coords,random,True,Calyptotis scutirostrum,25,3,0.1,"(8,)",0.01,102,9,0.21839318444761743,0.8781362007168458,0.5000454882807823,0.06432671685423767,0.3076923076923077,0.2222222222222222,0.978494623655914
MLP_single_with_coords,random,True,Calyptotis scutirostrum,25,4,0.1,"(8,)",0.01,103,7,0.12560969665797833,0.962797619047619,0.5595848595848596,0.04044309379283459,0.36363636363636365,0.2857142857142857,0.9791666666666666
MLP_single_with_coords,random,True,Calyptotis scutirostrum,25,5,0.1,"(8,)",0.01,102,7,0.14871922618004735,0.9248120300751881,0.580298273155416,0.045562566766637086,0.25,0.14285714285714285,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,26,1,0.1,"(8,)",0.001,103,5,0.12760000823283668,0.9367346938775509,0.5670940170940171,0.03697775686165483,0.3333333333333333,0.2,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,26,2,0.1,"(8,)",0.001,103,6,0.14513878852025083,0.9261168384879725,0.5535999088630668,0.04163939598798187,0.2857142857142857,0.16666666666666666,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,26,3,0.1,"(8,)",0.001,102,9,0.22136187811242514,0.875746714456392,0.3318783068783069,0.07016391360252987,0.0,0.0,0.989247311827957
MLP_single_with_coords,random,True,Calyptotis scutirostrum,26,4,0.1,"(8,)",0.001,103,7,0.14129396161785632,0.9508928571428572,0.47719087635054014,0.043837602088719785,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,26,5,0.1,"(8,)",0.001,102,7,0.20841420869998825,0.7819548872180451,0.45212418300653595,0.053623793587165625,0.25,0.14285714285714285,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,27,1,0.1,"(16,)",0.01,103,5,0.12112497396630184,0.9408163265306123,0.33748917748917745,0.038962970966359575,0.0,0.0,0.9795918367346939
MLP_single_with_coords,random,True,Calyptotis scutirostrum,27,2,0.1,"(16,)",0.01,103,6,0.12337322160371912,0.9518900343642612,0.680050505050505,0.036447490790685794,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,27,3,0.1,"(16,)",0.01,102,9,0.2276809299680301,0.9008363201911589,0.5687695092961972,0.06493223312550216,0.2,0.1111111111111111,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,27,4,0.1,"(16,)",0.01,103,7,0.12775328972373662,0.9583333333333334,0.5438052143934496,0.041501334595271326,0.36363636363636365,0.2857142857142857,0.9791666666666666
MLP_single_with_coords,random,True,Calyptotis scutirostrum,27,5,0.1,"(16,)",0.01,102,7,0.15715801595139667,0.912781954887218,0.555117501546073,0.04724118343591998,0.4444444444444444,0.2857142857142857,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,28,1,0.1,"(16,)",0.001,103,5,0.13389297161494174,0.9224489795918368,0.35956217695348125,0.039686339715485484,0.4444444444444444,0.4,0.9795918367346939
MLP_single_with_coords,random,True,Calyptotis scutirostrum,28,2,0.1,"(16,)",0.001,103,6,0.13093869141622136,0.9518900343642611,0.6607142857142856,0.03701719469722252,0.5,0.3333333333333333,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,28,3,0.1,"(16,)",0.001,102,9,0.21082197156030688,0.897252090800478,0.3744810744810745,0.06713751004253901,0.16666666666666666,0.1111111111111111,0.978494623655914
MLP_single_with_coords,random,True,Calyptotis scutirostrum,28,4,0.1,"(16,)",0.001,103,7,0.1428432287112204,0.9523809523809524,0.5549686541283179,0.04426369729353719,0.25,0.14285714285714285,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,28,5,0.1,"(16,)",0.001,102,7,0.1854746556374954,0.8526315789473684,0.5160591599824009,0.05069782442595569,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,29,1,0.1,"(32,)",0.01,103,5,0.1255028781298736,0.9387755102040817,0.33,0.04163195092142984,0.0,0.0,0.9693877551020408
MLP_single_with_coords,random,True,Calyptotis scutirostrum,29,2,0.1,"(32,)",0.01,103,6,0.1292480777414895,0.9432989690721649,0.4888888888888889,0.039359599656818865,0.0,0.0,0.9896907216494846
MLP_single_with_coords,random,True,Calyptotis scutirostrum,29,3,0.1,"(32,)",0.01,102,9,0.24540640904015062,0.8626045400238949,0.3960525755640698,0.06707025902230856,0.3076923076923077,0.2222222222222222,0.978494623655914
MLP_single_with_coords,random,True,Calyptotis scutirostrum,29,4,0.1,"(32,)",0.01,103,7,0.1239722343170272,0.9642857142857143,0.5504578754578754,0.04031775476898482,0.2222222222222222,0.14285714285714285,0.9895833333333334
MLP_single_with_coords,random,True,Calyptotis scutirostrum,29,5,0.1,"(32,)",0.01,102,7,0.15922364444527737,0.9157894736842105,0.5927182085648905,0.04721807985241884,0.25,0.14285714285714285,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,30,1,0.1,"(32,)",0.001,103,5,0.12389693434816881,0.9387755102040817,0.41168831168831166,0.03772975854472357,0.4,0.4,0.9693877551020408
MLP_single_with_coords,random,True,Calyptotis scutirostrum,30,2,0.1,"(32,)",0.001,103,6,0.12946188655235785,0.9536082474226805,0.5924603174603175,0.03769934308410953,0.4444444444444444,0.3333333333333333,0.9896907216494846
MLP_single_with_coords,random,True,Calyptotis scutirostrum,30,3,0.1,"(32,)",0.001,102,9,0.21795491947511272,0.888888888888889,0.4023289009090226,0.06699040770032505,0.0,0.0,0.989247311827957
MLP_single_with_coords,random,True,Calyptotis scutirostrum,30,4,0.1,"(32,)",0.001,103,7,0.12516013360873016,0.96875,0.6602564102564101,0.03965689946346481,0.4,0.2857142857142857,0.9895833333333334
MLP_single_with_coords,random,True,Calyptotis scutirostrum,30,5,0.1,"(32,)",0.001,102,7,0.16406144105885737,0.9022556390977443,0.5273942988228703,0.04909200083556733,0.25,0.14285714285714285,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,31,1,0.1,"(16, 8)",0.01,103,5,0.12199540694882964,0.9510204081632653,0.41055555555555556,0.03912278884388385,0.36363636363636365,0.4,0.9591836734693877
MLP_single_with_coords,random,True,Calyptotis scutirostrum,31,2,0.1,"(16, 8)",0.01,103,6,0.11241531353943832,0.9604810996563574,0.6819605832763727,0.03502526337021385,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,31,3,0.1,"(16, 8)",0.01,102,9,0.2586534454868882,0.8709677419354839,0.3754924352049177,0.07294682798003967,0.35294117647058826,0.3333333333333333,0.946236559139785
MLP_single_with_coords,random,True,Calyptotis scutirostrum,31,4,0.1,"(16, 8)",0.01,103,7,0.11075455687697956,0.9732142857142857,0.767156862745098,0.03548229964032578,0.5714285714285714,0.5714285714285714,0.96875
MLP_single_with_coords,random,True,Calyptotis scutirostrum,31,5,0.1,"(16, 8)",0.01,102,7,0.13944498762732685,0.938345864661654,0.5897522645421804,0.04432283610779499,0.4444444444444444,0.2857142857142857,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,32,1,0.1,"(16, 8)",0.001,103,5,0.12640819334951556,0.936734693877551,0.36702865761689296,0.04033537053076658,0.2222222222222222,0.2,0.9693877551020408
MLP_single_with_coords,random,True,Calyptotis scutirostrum,32,2,0.1,"(16, 8)",0.001,103,6,0.12644098178452892,0.9518900343642612,0.6973214285714285,0.03693689873589856,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,32,3,0.1,"(16, 8)",0.001,102,9,0.21700297424149212,0.8936678614097968,0.3682759370259371,0.0699105340446116,0.16666666666666666,0.1111111111111111,0.978494623655914
MLP_single_with_coords,random,True,Calyptotis scutirostrum,32,4,0.1,"(16, 8)",0.001,103,7,0.12551014127698062,0.9642857142857143,0.6720238095238096,0.04071942884270407,0.36363636363636365,0.2857142857142857,0.9791666666666666
MLP_single_with_coords,random,True,Calyptotis scutirostrum,32,5,0.1,"(16, 8)",0.001,102,7,0.17421105728780903,0.8827067669172932,0.5412698412698412,0.04824699504304648,0.25,0.14285714285714285,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,33,1,0.3,"(8,)",0.01,103,5,0.12612866579533374,0.9285714285714285,0.3948717948717949,0.037218620463138605,0.0,0.0,0.9897959183673469
MLP_single_with_coords,random,True,Calyptotis scutirostrum,33,2,0.3,"(8,)",0.01,103,6,0.13455045241777777,0.9501718213058419,0.5910866910866911,0.04032075426559825,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,33,3,0.3,"(8,)",0.01,102,9,0.21512939543459478,0.8757467144563919,0.4244972955117883,0.06345743125753896,0.3333333333333333,0.2222222222222222,0.989247311827957
MLP_single_with_coords,random,True,Calyptotis scutirostrum,33,4,0.3,"(8,)",0.01,103,7,0.1418085093785743,0.9523809523809523,0.5163729128014841,0.04411470777103141,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,33,5,0.3,"(8,)",0.01,102,7,0.17561055938544837,0.8917293233082706,0.5104835664673393,0.0505251057071389,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,34,1,0.3,"(8,)",0.001,103,5,0.13452674823811095,0.936734693877551,0.5658333333333334,0.0369989131196818,0.3333333333333333,0.2,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,34,2,0.3,"(8,)",0.001,103,6,0.14972645775513227,0.9329896907216495,0.5021942110177404,0.041518040400936186,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,34,3,0.3,"(8,)",0.001,102,9,0.22457128336413132,0.8602150537634408,0.2959809634809634,0.07087529149769801,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,34,4,0.3,"(8,)",0.001,103,7,0.15090996050822453,0.9464285714285715,0.4288915566226491,0.04517260642239648,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,34,5,0.3,"(8,)",0.001,102,7,0.2039279782382385,0.8045112781954887,0.49341238471673254,0.054608598528838,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,35,1,0.3,"(16,)",0.01,103,5,0.1278059458583793,0.936734693877551,0.43525315264445696,0.03633621662395269,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,35,2,0.3,"(16,)",0.01,103,6,0.13857806327670796,0.9518900343642612,0.6117224880382774,0.039368456478416115,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,35,3,0.3,"(16,)",0.01,102,9,0.22904419322696434,0.8637992831541218,0.4168705109526366,0.06778031463285282,0.2,0.1111111111111111,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,35,4,0.3,"(16,)",0.01,103,7,0.14114627627650436,0.9464285714285714,0.4724386724386724,0.04309259171534929,0.2,0.14285714285714285,0.9791666666666666
MLP_single_with_coords,random,True,Calyptotis scutirostrum,35,5,0.3,"(16,)",0.01,102,7,0.14498737859319502,0.9458646616541353,0.6204837490551776,0.04282639093995413,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,36,1,0.3,"(16,)",0.001,103,5,0.13793282505336243,0.9204081632653062,0.3833333333333333,0.03867138623247157,0.5,0.4,0.9897959183673469
MLP_single_with_coords,random,True,Calyptotis scutirostrum,36,2,0.3,"(16,)",0.001,103,6,0.13645162085514573,0.9467353951890035,0.6095238095238095,0.03810563829340786,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,36,3,0.3,"(16,)",0.001,102,9,0.21853402872376038,0.891278375149343,0.3629007212340546,0.0680492765316389,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,36,4,0.3,"(16,)",0.001,103,7,0.15114334708292881,0.9479166666666667,0.5461451247165532,0.045603340927206526,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,36,5,0.3,"(16,)",0.001,102,7,0.1880739911264471,0.8466165413533835,0.5102489271570697,0.05147884580830499,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,37,1,0.3,"(32,)",0.01,103,5,0.12594293749794358,0.9285714285714286,0.36883116883116884,0.036973906218982514,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,37,2,0.3,"(32,)",0.01,103,6,0.12967988965011482,0.9536082474226804,0.6077533577533577,0.03916703080460343,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,37,3,0.3,"(32,)",0.01,102,9,0.23251583644691384,0.8637992831541218,0.42654036784471566,0.0695228882327916,0.18181818181818182,0.1111111111111111,0.989247311827957
MLP_single_with_coords,random,True,Calyptotis scutirostrum,37,4,0.3,"(32,)",0.01,103,7,0.1415519746210287,0.9523809523809524,0.48718820861677997,0.04463604767283763,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,37,5,0.3,"(32,)",0.01,102,7,0.16799525095086584,0.9022556390977443,0.5856316097695408,0.04893016086557736,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,38,1,0.3,"(32,)",0.001,103,5,0.13203904252335658,0.9224489795918367,0.3910839160839161,0.037059715008238736,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,38,2,0.3,"(32,)",0.001,103,6,0.14089559297160337,0.9536082474226804,0.6317460317460316,0.03918429358110533,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,38,3,0.3,"(32,)",0.001,102,9,0.22374471535240667,0.8769414575866188,0.3909592757721885,0.06774554935250894,0.0,0.0,0.989247311827957
MLP_single_with_coords,random,True,Calyptotis scutirostrum,38,4,0.3,"(32,)",0.001,103,7,0.13905937657947182,0.9553571428571428,0.5423469387755102,0.04238620327915146,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,38,5,0.3,"(32,)",0.001,102,7,0.16477199892998473,0.918796992481203,0.6042912114340686,0.04836802609077232,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,39,1,0.3,"(16, 8)",0.01,103,5,0.13481001251593916,0.9489795918367346,0.4175,0.03998764564667024,0.4,0.4,0.9693877551020408
MLP_single_with_coords,random,True,Calyptotis scutirostrum,39,2,0.3,"(16, 8)",0.01,103,6,0.12726300377000907,0.9553264604810997,0.6565998329156223,0.039535592453332845,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,39,3,0.3,"(16, 8)",0.01,102,9,0.22548301746867971,0.8733572281959379,0.3743555859345333,0.06810573902199246,0.0,0.0,0.978494623655914
MLP_single_with_coords,random,True,Calyptotis scutirostrum,39,4,0.3,"(16, 8)",0.01,103,7,0.14104883624256223,0.9627976190476191,0.623015873015873,0.045070082115406085,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,39,5,0.3,"(16, 8)",0.01,102,7,0.13889864623577317,0.9578947368421052,0.7305530908015381,0.04292609522574419,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,40,1,0.3,"(16, 8)",0.001,103,5,0.13385465368588956,0.926530612244898,0.3326315789473684,0.03837558335105682,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,40,2,0.3,"(16, 8)",0.001,103,6,0.13132679044324339,0.9553264604810997,0.6821581196581197,0.03871181612156965,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,40,3,0.3,"(16, 8)",0.001,102,9,0.23012143245813504,0.8745519713261649,0.399390243902439,0.0705967257305518,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,40,4,0.3,"(16, 8)",0.001,103,7,0.14937158795207192,0.9419642857142857,0.4558623449379751,0.04602228275402543,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,40,5,0.3,"(16, 8)",0.001,102,7,0.16673701031676616,0.9052631578947368,0.5475132275132275,0.049316480181413276,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,41,1,1.0,"(8,)",0.01,103,5,0.15137147769233053,0.9061224489795918,0.33552036199095026,0.04047948686304389,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,41,2,1.0,"(8,)",0.01,103,6,0.1538947690597437,0.9467353951890034,0.5954887218045112,0.04230744096639814,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,41,3,1.0,"(8,)",0.01,102,9,0.24394626526077182,0.8100358422939068,0.26740385679594164,0.07190361955327965,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,41,4,1.0,"(8,)",0.01,103,7,0.17209379210073916,0.9315476190476191,0.43924466338259444,0.050671754550891096,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,41,5,1.0,"(8,)",0.01,102,7,0.1730305627550293,0.9383458646616541,0.528289810547875,0.049502404117426194,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,42,1,1.0,"(8,)",0.001,103,5,0.15324691158754722,0.9142857142857143,0.5348793363499247,0.03903326660302757,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,42,2,1.0,"(8,)",0.001,103,6,0.16638438026830624,0.9467353951890034,0.49584859584859586,0.04412207035224479,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,42,3,1.0,"(8,)",0.001,102,9,0.23671091085591395,0.8482676224611708,0.28195456704744626,0.07117634051237774,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,42,4,1.0,"(8,)",0.001,103,7,0.17271710163455145,0.9404761904761905,0.4304421768707483,0.04835771689194048,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,42,5,1.0,"(8,)",0.001,102,7,0.1990912769202924,0.8796992481203008,0.5004435107376284,0.054936604559926154,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,43,1,1.0,"(16,)",0.01,103,5,0.15186886367533492,0.9020408163265307,0.4678800366300367,0.03932338808457195,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,43,2,1.0,"(16,)",0.01,103,6,0.1562256759770294,0.9536082474226805,0.6617585630743524,0.04255232134941018,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,43,3,1.0,"(16,)",0.01,102,9,0.24001104651584818,0.8434886499402628,0.3037458783835595,0.07113398237373339,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,43,4,1.0,"(16,)",0.01,103,7,0.171283110862887,0.9151785714285714,0.3851902923331495,0.04963350520467768,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,43,5,1.0,"(16,)",0.01,102,7,0.18636137158545515,0.9323308270676691,0.5609314495028781,0.05289642265311228,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,44,1,1.0,"(16,)",0.001,103,5,0.15196722495424256,0.9183673469387755,0.4533333333333333,0.039338764449490866,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,44,2,1.0,"(16,)",0.001,103,6,0.1587714872751967,0.9553264604810997,0.6446581196581196,0.04198598255157317,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,44,3,1.0,"(16,)",0.001,102,9,0.23178969636137484,0.8733572281959379,0.34293014022011314,0.06955040271538755,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,44,4,1.0,"(16,)",0.001,103,7,0.17100335180139425,0.9389880952380952,0.44642857142857145,0.04914718272741876,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,44,5,1.0,"(16,)",0.001,102,7,0.18796563312817707,0.9112781954887218,0.5288239538239539,0.05213090895271911,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,45,1,1.0,"(32,)",0.01,103,5,0.15791550739277166,0.9102040816326531,0.464941724941725,0.0408195644973819,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,45,2,1.0,"(32,)",0.01,103,6,0.16238349296302398,0.9398625429553265,0.4435425685425685,0.045544413956903604,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,45,3,1.0,"(32,)",0.01,102,9,0.24271233592424782,0.8303464755077657,0.3209891436717831,0.07070252827573266,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,45,4,1.0,"(32,)",0.01,103,7,0.1777433467160851,0.9226190476190477,0.38486577426669594,0.05005376059718085,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,45,5,1.0,"(32,)",0.01,102,7,0.17595629117730474,0.9413533834586467,0.6188350340136055,0.05053515687757824,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,46,1,1.0,"(32,)",0.001,103,5,0.15149993794269745,0.9081632653061225,0.33615384615384614,0.039952830697583264,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,46,2,1.0,"(32,)",0.001,103,6,0.15606525406367963,0.9536082474226804,0.6527777777777777,0.04239808390433388,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,46,3,1.0,"(32,)",0.001,102,9,0.2390844448207407,0.8375149342891278,0.31525087972456395,0.07007267933082573,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,46,4,1.0,"(32,)",0.001,103,7,0.172528671828355,0.9375,0.45115995115995117,0.04944654950609633,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,46,5,1.0,"(32,)",0.001,102,7,0.18243440769404995,0.9172932330827068,0.5002913752913754,0.051545240254839315,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,47,1,1.0,"(16, 8)",0.01,103,5,0.15104041756642664,0.9020408163265305,0.33024970672029497,0.04008692719594095,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,47,2,1.0,"(16, 8)",0.01,103,6,0.16110569488331475,0.9450171821305842,0.4508870214752568,0.044791092519090005,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,47,3,1.0,"(16, 8)",0.01,102,9,0.24421758882171943,0.8315412186379928,0.3141860720015146,0.0707865172058294,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,47,4,1.0,"(16, 8)",0.01,103,7,0.18298355266509123,0.9196428571428572,0.35695750609543714,0.053010152070479745,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,47,5,1.0,"(16, 8)",0.01,102,7,0.18320973312103392,0.9353383458646617,0.5112244897959184,0.052400822808565936,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,48,1,1.0,"(16, 8)",0.001,103,5,0.15291753860416482,0.9061224489795918,0.30512820512820515,0.04020366173551308,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,48,2,1.0,"(16, 8)",0.001,103,6,0.15920793487867219,0.9518900343642611,0.6739028944911297,0.04444199651229938,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,48,3,1.0,"(16, 8)",0.001,102,9,0.2429686225511395,0.8375149342891278,0.301695755225167,0.0716863282326173,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,48,4,1.0,"(16, 8)",0.001,103,7,0.17978575447286005,0.9330357142857143,0.41233560090702953,0.05213602195704778,0.0,0.0,1.0
MLP_single_with_coords,random,True,Calyptotis scutirostrum,48,5,1.0,"(16, 8)",0.001,102,7,0.17833673228464386,0.9338345864661655,0.48463901689708133,0.05111308814709973,0.0,0.0,1.0
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,1,1,0.0001,"(8,)",0.01,103,19,0.3889531594016188,0.8527568922305764,0.564068933370615,0.11640961476173779,0.37037037037037035,0.2631578947368421,0.9642857142857143
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,1,2,0.0001,"(8,)",0.01,103,15,0.2263225592033425,0.9310606060606061,0.6417399267399267,0.07608133340902598,0.3,0.2,0.9772727272727273
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,1,3,0.0001,"(8,)",0.01,102,19,0.3406428665443362,0.87571337983513,0.5598261387735072,0.10979259297727897,0.45161290322580644,0.3684210526315789,0.9397590361445783
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,1,4,0.0001,"(8,)",0.01,103,16,0.2585385139323982,0.9188218390804598,0.6157693817620288,0.0870266858319245,0.6153846153846154,0.75,0.8735632183908046
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,1,5,0.0001,"(8,)",0.01,102,15,0.2677569055510533,0.8911877394636015,0.4765654325740556,0.09574905759750793,0.4375,0.4666666666666667,0.8850574712643678
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,2,1,0.0001,"(8,)",0.001,103,19,0.32614249483064195,0.881578947368421,0.609197861256481,0.10819524850431919,0.3333333333333333,0.21052631578947367,0.9880952380952381
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,2,2,0.0001,"(8,)",0.001,103,15,0.2618636311065263,0.9075757575757575,0.5260308140709923,0.08713088495036762,0.10526315789473684,0.06666666666666667,0.9659090909090909
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,2,3,0.0001,"(8,)",0.001,102,19,0.3698739241171537,0.8275206087507927,0.46610922255983706,0.12411953068014901,0.3448275862068966,0.2631578947368421,0.9397590361445783
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,2,4,0.0001,"(8,)",0.001,103,16,0.29751643046274623,0.8785919540229885,0.47042302196713964,0.10159653162675021,0.3076923076923077,0.25,0.9310344827586207
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,2,5,0.0001,"(8,)",0.001,102,15,0.2626404977883509,0.9026819923371648,0.470973081355779,0.0877896163433252,0.2727272727272727,0.2,0.9540229885057471
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,3,1,0.0001,"(16,)",0.01,103,19,0.4478324562349815,0.8640350877192983,0.5645437164353773,0.1210346816791396,0.4375,0.3684210526315789,0.9285714285714286
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,3,2,0.0001,"(16,)",0.01,103,15,0.2144897161613545,0.9393939393939393,0.6641822436822437,0.07155193417711478,0.6153846153846154,0.5333333333333333,0.9659090909090909
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,3,3,0.0001,"(16,)",0.01,102,19,0.4094886050625414,0.8503487634749525,0.4428144972916286,0.13158487035902883,0.3888888888888889,0.3684210526315789,0.8795180722891566
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,3,4,0.0001,"(16,)",0.01,103,16,0.2163616976884432,0.9403735632183908,0.6992361111111112,0.07045345076229688,0.6206896551724138,0.5625,0.9540229885057471
MLP_single_with_coords,random,True,Coeranoscincus reticulatus,3,5,0.0001,"(16,)",0.01,102,15,0.29066112366173535,0.903448275862069,0.49919054190398404,0.10152239611604173,0.5,0.6,0.8620689655172413
