model,split_type,use_coords,species,candidate,fold,model__C,model__class_weight,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
Logistic_single_no_coords,spatial,False,Cacophis kreftii,8,2,10.0,balanced,103,4,0.5138662864324094,0.6944444444444444,0.1009920634920635,0.15714402850667458,0.17391304347826086,0.5,0.8282828282828283
Logistic_single_no_coords,spatial,False,Cacophis kreftii,8,3,10.0,balanced,102,3,0.5630377311063723,0.9730639730639731,0.41111111111111115,0.1740958044766104,0.24,1.0,0.8080808080808081
Logistic_single_no_coords,spatial,False,Cacophis kreftii,8,4,10.0,balanced,103,4,0.590676666616037,0.8181818181818181,0.1162396480331263,0.19382633067404098,0.21621621621621623,1.0,0.7070707070707071
Logistic_single_no_coords,spatial,False,Cacophis kreftii,8,5,10.0,balanced,102,4,0.5677296844320731,0.7857142857142857,0.24431818181818182,0.18566725838619758,0.18181818181818182,0.75,0.7346938775510204
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,1,1,0.01,,103,7,0.22922897782200533,0.7604166666666666,0.2825456498388829,0.06038763517796771,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,1,2,0.01,,103,8,0.24244913558193826,0.8381578947368422,0.32603705478626216,0.0668808284109041,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,1,3,0.01,,103,8,0.2338724053603141,0.9973684210526316,0.975,0.06553292850006413,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,1,4,0.01,,102,7,0.23068677542929392,0.7759398496240602,0.22436983574863484,0.060918161371984046,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,1,5,0.01,,102,7,0.2245997431379496,0.806015037593985,0.3636148017681119,0.05973932744363495,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,2,1,0.01,balanced,103,7,0.48856991371807706,0.7440476190476191,0.32114845938375347,0.15296981116421746,0.3333333333333333,0.5714285714285714,0.8645833333333334
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,2,2,0.01,balanced,103,8,0.5180603580909922,0.8605263157894737,0.4010052974451709,0.16540283415291113,0.5,0.875,0.8631578947368421
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,2,3,0.01,balanced,103,8,0.5080834472965039,1.0,1.0,0.16125861800090197,0.5714285714285714,1.0,0.8736842105263158
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,2,4,0.01,balanced,102,7,0.542949839706623,0.7864661654135339,0.2580871509442938,0.17866340481416837,0.24242424242424243,0.5714285714285714,0.7684210526315789
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,2,5,0.01,balanced,102,7,0.5374991847073778,0.8330827067669173,0.360749716553288,0.175371677434932,0.3225806451612903,0.7142857142857143,0.8
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,3,1,0.1,,103,7,0.21664980845416426,0.7470238095238095,0.2696512028601581,0.05914241062026777,0.0,0.0,0.9895833333333334
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,3,2,0.1,,103,8,0.19943086889712747,0.8657894736842104,0.4185286935286935,0.0579698246318019,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,3,3,0.1,,103,8,0.16686381700715944,1.0,1.0,0.05003337181952911,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,3,4,0.1,,102,7,0.21128121996911278,0.7924812030075188,0.2656679990384106,0.05763732660854836,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,3,5,0.1,,102,7,0.19332624598505097,0.8390977443609022,0.38760683760683756,0.05326521382791624,0.0,0.0,0.9894736842105263
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,4,1,0.1,balanced,103,7,0.42564219216648647,0.7514880952380951,0.25778437552045297,0.12753062594287332,0.3333333333333333,0.5714285714285714,0.8645833333333334
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,4,2,0.1,balanced,103,8,0.4429659284829911,0.8789473684210526,0.4369081744081744,0.13206633143617177,0.5,0.875,0.8631578947368421
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,4,3,0.1,balanced,103,8,0.4087712422342509,0.9973684210526316,0.975,0.12416132023426911,0.5517241379310345,1.0,0.8631578947368421
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,4,4,0.1,balanced,102,7,0.4834696174775615,0.8045112781954887,0.3987812296635826,0.15464093005179122,0.3076923076923077,0.5714285714285714,0.8421052631578947
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,4,5,0.1,balanced,102,7,0.47933586518604254,0.8526315789473684,0.37589949732806877,0.1492689115573932,0.3225806451612903,0.7142857142857143,0.8
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,5,1,1.0,,103,7,0.23097536660403448,0.7470238095238095,0.25088415483152327,0.0637061772671912,0.2,0.14285714285714285,0.9791666666666666
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,5,2,1.0,,103,8,0.19337509901135302,0.8736842105263157,0.4196825396825397,0.057546918872214026,0.16666666666666666,0.125,0.968421052631579
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,5,3,1.0,,103,8,0.14234979989615457,1.0,1.0,0.04310688344137383,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,5,4,1.0,,102,7,0.21177210200501487,0.7924812030075188,0.2906162464985994,0.05915324818794413,0.36363636363636365,0.2857142857142857,0.9789473684210527
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,5,5,1.0,,102,7,0.19122619842834052,0.849624060150376,0.374131256153048,0.05396787397363366,0.18181818181818182,0.14285714285714285,0.968421052631579
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,6,1,1.0,balanced,103,7,0.4415762330945742,0.75,0.2463708649545804,0.1290049386182925,0.32,0.5714285714285714,0.8541666666666666
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,6,2,1.0,balanced,103,8,0.4383241251882723,0.8802631578947369,0.43709329103164724,0.12778495707710968,0.4827586206896552,0.875,0.8526315789473684
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,6,3,1.0,balanced,103,8,0.38835367387318637,0.9907894736842106,0.9126984126984127,0.11933738044760989,0.5161290322580645,1.0,0.8421052631578947
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,6,4,1.0,balanced,102,7,0.47584257220661036,0.8105263157894738,0.4440995556422859,0.15117882951305514,0.26666666666666666,0.5714285714285714,0.8
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,6,5,1.0,balanced,102,7,0.47611594402911184,0.8556390977443609,0.3746846011131726,0.14523553339659645,0.3225806451612903,0.7142857142857143,0.8
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,7,1,10.0,,103,7,0.23628036629383783,0.7470238095238095,0.25831993282940935,0.06507032915024938,0.18181818181818182,0.14285714285714285,0.96875
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,7,2,10.0,,103,8,0.19383822810773946,0.8763157894736842,0.42004783648619265,0.05789279602474179,0.16666666666666666,0.125,0.968421052631579
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,7,3,10.0,,103,8,0.13888197385113699,1.0,1.0,0.04213780998424888,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,7,4,10.0,,102,7,0.21290447579680558,0.7954887218045112,0.3639824651417232,0.059754335627214224,0.36363636363636365,0.2857142857142857,0.9789473684210527
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,7,5,10.0,,102,7,0.19198243190048728,0.849624060150376,0.374131256153048,0.05425766621339794,0.18181818181818182,0.14285714285714285,0.968421052631579
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,8,1,10.0,balanced,103,7,0.44763826023994824,0.7529761904761905,0.24689856820607425,0.12989068043621066,0.32,0.5714285714285714,0.8541666666666666
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,8,2,10.0,balanced,103,8,0.4388584751010166,0.8802631578947369,0.43709329103164724,0.1274376135636433,0.4827586206896552,0.875,0.8526315789473684
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,8,3,10.0,balanced,103,8,0.3861074926921653,0.9907894736842106,0.9126984126984127,0.1189609199360429,0.5161290322580645,1.0,0.8421052631578947
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,8,4,10.0,balanced,102,7,0.47561404015431097,0.8105263157894738,0.4440995556422859,0.1509754375287783,0.26666666666666666,0.5714285714285714,0.8
Logistic_single_no_coords,spatial,False,Calyptotis scutirostrum,8,5,10.0,balanced,102,7,0.47663073638865716,0.8556390977443609,0.37465986394557826,0.14489592085766606,0.3225806451612903,0.7142857142857143,0.8
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,1,1,0.01,,102,12,0.34936583934715354,0.7777777777777778,0.24666259208076546,0.10106815618305466,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,1,2,0.01,,103,13,0.3730781821583206,0.6247863247863248,0.1947153009895457,0.10895176030539197,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,1,3,0.01,,103,13,0.3691339893414145,0.7196581196581197,0.22585223517466052,0.10837125177281642,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,1,4,0.01,,103,13,0.3645492896383502,0.7205128205128206,0.2789285822074815,0.1071138638080724,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,1,5,0.01,,102,13,0.37813622004462133,0.564390665514261,0.18634062054048206,0.11045815280460074,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,1,0.01,balanced,102,12,0.6431500975105603,0.7722222222222221,0.23858288346109946,0.22535278793827648,0.36,0.75,0.6777777777777778
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,2,0.01,balanced,103,13,0.6931690183006647,0.6213675213675214,0.19423053312182575,0.2497706522684354,0.3157894736842105,0.6923076923076923,0.6111111111111112
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,3,0.01,balanced,103,13,0.6398085132054286,0.7273504273504274,0.23010833503083505,0.22373944595790188,0.36,0.6923076923076923,0.6888888888888889
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,4,0.01,balanced,103,13,0.6529512518648681,0.7213675213675214,0.2936296689116108,0.23051591289422557,0.27586206896551724,0.6153846153846154,0.5888888888888889
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,5,0.01,balanced,102,13,0.6644934091679382,0.564390665514261,0.18614091093287774,0.23584855126301307,0.24,0.46153846153846156,0.651685393258427
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,1,0.1,,102,12,0.33353622649463904,0.7824074074074073,0.25421670021061504,0.09832901573217785,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,2,0.1,,103,13,0.37171383004308806,0.6367521367521367,0.20637436688322713,0.1090238803541729,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,3,0.1,,103,13,0.35762649430127535,0.7401709401709402,0.24067616283322402,0.10746773125451242,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,4,0.1,,103,13,0.34745264253424984,0.7299145299145298,0.30306501842787226,0.10349687591434668,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,5,0.1,,102,13,0.38345445784904064,0.5617977528089888,0.18601079501758952,0.11199094317954723,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,1,0.1,balanced,102,12,0.6152806615038549,0.7666666666666666,0.2377917417140234,0.21297963304371206,0.35294117647058826,0.75,0.6666666666666666
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,2,0.1,balanced,103,13,0.714380891527195,0.6393162393162394,0.20572362653026266,0.2560605897296029,0.32142857142857145,0.6923076923076923,0.6222222222222222
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,3,0.1,balanced,103,13,0.6076115323871715,0.7444444444444445,0.24163867397673067,0.20790424457324647,0.32653061224489793,0.6153846153846154,0.6888888888888889
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,4,0.1,balanced,103,13,0.6419350135388113,0.7290598290598291,0.33194978683342224,0.22677079084921545,0.2857142857142857,0.6153846153846154,0.6111111111111112
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,5,0.1,balanced,102,13,0.6691091338735848,0.5704407951598964,0.19277097848952449,0.23622324526076988,0.24489795918367346,0.46153846153846156,0.6629213483146067
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,1,1.0,,102,12,0.33042330197624686,0.7712962962962963,0.24132353989832372,0.09817170749772734,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,2,1.0,,103,13,0.37622564843100376,0.6444444444444445,0.22044178197404005,0.11058770747271944,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,3,1.0,,103,13,0.35568302946896346,0.747863247863248,0.2457068105643345,0.10802570187920783,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,4,1.0,,103,13,0.3441360424661627,0.7273504273504274,0.3004442737249059,0.10301483681749664,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,5,1.0,,102,13,0.390206301873582,0.5600691443388073,0.18614409596313045,0.11402703587587952,0.0,0.0,0.9887640449438202
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,1,1.0,balanced,102,12,0.612141949539868,0.7583333333333333,0.23030921757880285,0.21201322248275736,0.33962264150943394,0.75,0.6444444444444445
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,2,1.0,balanced,103,13,0.7285712070985427,0.6452991452991452,0.20753904213878174,0.2592695289467688,0.32727272727272727,0.6923076923076923,0.6333333333333333
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,3,1.0,balanced,103,13,0.6030024865993727,0.7487179487179487,0.24952209863734362,0.20521128227088622,0.32653061224489793,0.6153846153846154,0.6888888888888889
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,4,1.0,balanced,103,13,0.6449116365518488,0.7247863247863248,0.32890630339350535,0.22837409835316266,0.3157894736842105,0.6923076923076923,0.6111111111111112
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,5,1.0,balanced,102,13,0.6782514109864346,0.567847882454624,0.19211960191688218,0.238730551727807,0.24,0.46153846153846156,0.651685393258427
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,1,10.0,,102,12,0.3301809361852273,0.7685185185185185,0.2404353926878955,0.09820307639056726,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,2,10.0,,103,13,0.3771800159027358,0.6444444444444445,0.22102304397248218,0.11090659447981761,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,3,10.0,,103,13,0.35556333334779927,0.747863247863248,0.2457068105643345,0.10814662661279995,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,4,10.0,,103,13,0.34382847680369344,0.7256410256410257,0.29937854074066694,0.10299532406815794,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,5,10.0,,102,13,0.39138853257637296,0.560933448573898,0.18661776022989818,0.11438611429997764,0.0,0.0,0.9887640449438202
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,1,10.0,balanced,102,12,0.6119038381658936,0.7564814814814815,0.22896565373523897,0.2119710250269761,0.33962264150943394,0.75,0.6444444444444445
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,2,10.0,balanced,103,13,0.7307703308806596,0.6461538461538462,0.2079456123127938,0.2597233007027823,0.32727272727272727,0.6923076923076923,0.6333333333333333
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,3,10.0,balanced,103,13,0.6025415861551566,0.7504273504273504,0.2502801261395572,0.2049147780893213,0.32653061224489793,0.6153846153846154,0.6888888888888889
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,4,10.0,balanced,103,13,0.6454565486456306,0.7247863247863248,0.32890630339350535,0.22863376536028612,0.3157894736842105,0.6923076923076923,0.6111111111111112
Logistic_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,5,10.0,balanced,102,13,0.6797229301786477,0.5669835782195333,0.19196419858336755,0.2391273010997151,0.24,0.46153846153846156,0.651685393258427
Logistic_single_no_coords,spatial,False,Egernia mcpheei,1,1,0.01,,103,1,0.053045932690829814,0.9901960784313726,0.5,0.009572369438888301,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,1,2,0.01,,103,2,0.09671794053389349,0.9603960396039605,0.6,0.01907550127085369,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,1,3,0.01,,103,1,0.052702416892450074,1.0,1.0,0.009561315203327665,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,1,4,0.01,,102,1,0.053563193091238755,0.9900990099009901,0.5,0.009667836300817217,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,1,5,0.01,,102,1,0.05641871026669458,0.2277227722772277,0.012658227848101266,0.009741411229369145,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,2,1,0.01,balanced,103,1,0.4185930789679554,0.9705882352941176,0.25,0.12298655119252401,0.15384615384615385,1.0,0.8921568627450981
Logistic_single_no_coords,spatial,False,Egernia mcpheei,2,2,0.01,balanced,103,2,0.48049561389601936,0.9405940594059407,0.3269230769230769,0.1521534448652069,0.21052631578947367,1.0,0.8514851485148515
Logistic_single_no_coords,spatial,False,Egernia mcpheei,2,3,0.01,balanced,103,1,0.45783339587315586,0.9901960784313726,0.5,0.14004034888875816,0.25,1.0,0.9411764705882353
Logistic_single_no_coords,spatial,False,Egernia mcpheei,2,4,0.01,balanced,102,1,0.42594921677747327,1.0,1.0,0.12696021703276678,0.13333333333333333,1.0,0.8712871287128713
Logistic_single_no_coords,spatial,False,Egernia mcpheei,2,5,0.01,balanced,102,1,0.4324872015568546,0.24752475247524752,0.012987012987012988,0.13540889389336025,0.0,0.0,0.8118811881188119
Logistic_single_no_coords,spatial,False,Egernia mcpheei,3,1,0.1,,103,1,0.04339117001949896,0.9803921568627451,0.3333333333333333,0.009215366112103747,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,3,2,0.1,,103,2,0.08145963197033503,0.9554455445544555,0.5909090909090909,0.018526348409487157,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,3,3,0.1,,103,1,0.040884838681875,1.0,1.0,0.008962041244889975,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,3,4,0.1,,102,1,0.04449535781086211,1.0,1.0,0.009332965416034011,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,3,5,0.1,,102,1,0.0661747188435426,0.25742574257425743,0.013157894736842105,0.010293020731522214,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,4,1,0.1,balanced,103,1,0.3137467323924225,0.9313725490196079,0.125,0.09319211811532627,0.18181818181818182,1.0,0.9117647058823529
Logistic_single_no_coords,spatial,False,Egernia mcpheei,4,2,0.1,balanced,103,2,0.41269993877196587,0.9207920792079208,0.19166666666666665,0.13329764430124558,0.16666666666666666,1.0,0.801980198019802
Logistic_single_no_coords,spatial,False,Egernia mcpheei,4,3,0.1,balanced,103,1,0.32833092521805185,0.9901960784313726,0.5,0.09459579738114512,0.14285714285714285,1.0,0.8823529411764706
Logistic_single_no_coords,spatial,False,Egernia mcpheei,4,4,0.1,balanced,102,1,0.2988177691317943,0.9900990099009901,0.5,0.08998592945535651,0.14285714285714285,1.0,0.8811881188118812
Logistic_single_no_coords,spatial,False,Egernia mcpheei,4,5,0.1,balanced,102,1,0.37461015393196456,0.27722772277227725,0.013513513513513514,0.1086055488203767,0.0,0.0,0.8613861386138614
Logistic_single_no_coords,spatial,False,Egernia mcpheei,5,1,1.0,,103,1,0.03616011775798728,0.9705882352941176,0.25,0.008982586385124806,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,5,2,1.0,,103,2,0.0679097598451518,0.9554455445544555,0.5909090909090909,0.017108031579680886,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,5,3,1.0,,103,1,0.0275948933616092,1.0,1.0,0.007444181480110083,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,5,4,1.0,,102,1,0.0348067991023206,1.0,1.0,0.008770921360686261,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,5,5,1.0,,102,1,0.10742314189226079,0.24752475247524752,0.012987012987012988,0.018016410847313032,0.0,0.0,0.9900990099009901
Logistic_single_no_coords,spatial,False,Egernia mcpheei,6,1,1.0,balanced,103,1,0.30936823909979105,0.8823529411764706,0.07692307692307693,0.0916534426631261,0.0,0.0,0.8823529411764706
Logistic_single_no_coords,spatial,False,Egernia mcpheei,6,2,1.0,balanced,103,2,0.4571139224648075,0.8960396039603961,0.175,0.13800223765157993,0.18181818181818182,1.0,0.8217821782178217
Logistic_single_no_coords,spatial,False,Egernia mcpheei,6,3,1.0,balanced,103,1,0.29476902369487534,0.9901960784313726,0.5,0.08708023678033648,0.13333333333333333,1.0,0.8725490196078431
Logistic_single_no_coords,spatial,False,Egernia mcpheei,6,4,1.0,balanced,102,1,0.25974655778992717,0.9702970297029703,0.25,0.08279442801015753,0.15384615384615385,1.0,0.8910891089108911
Logistic_single_no_coords,spatial,False,Egernia mcpheei,6,5,1.0,balanced,102,1,0.42013358605208023,0.27722772277227725,0.013513513513513514,0.09079908191966488,0.0,0.0,0.900990099009901
Logistic_single_no_coords,spatial,False,Egernia mcpheei,7,1,10.0,,103,1,0.03721635242187717,0.9607843137254902,0.2,0.00928799332036946,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,7,2,10.0,,103,2,0.07178558554825779,0.9158415841584158,0.5526315789473684,0.016957871814618067,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,7,3,10.0,,103,1,0.025006321379232806,0.9901960784313726,0.5,0.007087950779440528,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,7,4,10.0,,102,1,0.03243462226846334,1.0,1.0,0.008593255298729369,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Egernia mcpheei,7,5,10.0,,102,1,0.1854526215918464,0.25742574257425743,0.013157894736842105,0.02688280232353879,0.0,0.0,0.9801980198019802
Logistic_single_no_coords,spatial,False,Egernia mcpheei,8,1,10.0,balanced,103,1,0.32031956174321297,0.8627450980392157,0.06666666666666667,0.09277506787122411,0.0,0.0,0.8823529411764706
Logistic_single_no_coords,spatial,False,Egernia mcpheei,8,2,10.0,balanced,103,2,0.5099171547534658,0.8811881188118812,0.14545454545454545,0.14063712429997136,0.09090909090909091,0.5,0.8118811881188119
Logistic_single_no_coords,spatial,False,Egernia mcpheei,8,3,10.0,balanced,103,1,0.29246849581616213,0.9901960784313726,0.5,0.08683498060483132,0.13333333333333333,1.0,0.8725490196078431
Logistic_single_no_coords,spatial,False,Egernia mcpheei,8,4,10.0,balanced,102,1,0.2519073944192617,0.9702970297029703,0.25,0.08121299030141918,0.13333333333333333,1.0,0.8712871287128713
Logistic_single_no_coords,spatial,False,Egernia mcpheei,8,5,10.0,balanced,102,1,0.50946718353073,0.27722772277227725,0.00980392156862745,0.06945322623206253,0.0,0.0,0.9306930693069307
Logistic_single_no_coords,spatial,False,Eulamprus murrayi,1,1,0.01,,102,0,0.007379479229252583,,,5.4110665553516496e-05,0.0,,1.0
Logistic_single_no_coords,spatial,False,Eulamprus murrayi,1,2,0.01,,103,1,0.05652922453226316,0.4411764705882353,0.017241379310344827,0.009637889375709604,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Eulamprus murrayi,1,3,0.01,,103,1,0.056592210988111326,0.32352941176470584,0.014285714285714285,0.009638525671255931,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Eulamprus murrayi,1,4,0.01,,102,0,0.007305224082407784,,,5.3075015440531906e-05,0.0,,1.0
Logistic_single_no_coords,spatial,False,Eulamprus murrayi,1,5,0.01,,103,1,0.05712414436494737,0.08823529411764708,0.010638297872340425,0.009643521108607337,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Eulamprus murrayi,2,1,0.01,balanced,102,0,0.6103812202657292,,,0.21120023870647495,0.0,,0.6862745098039216
Logistic_single_no_coords,spatial,False,Eulamprus murrayi,2,2,0.01,balanced,103,1,0.6078738220421,0.5490196078431373,0.02127659574468085,0.20978940970543472,0.0,0.0,0.6372549019607843
Logistic_single_no_coords,spatial,False,Eulamprus murrayi,2,3,0.01,balanced,103,1,0.4282277806405391,0.3431372549019608,0.014705882352941176,0.13228485274536853,0.0,0.0,0.8823529411764706
Logistic_single_no_coords,spatial,False,Eulamprus murrayi,2,4,0.01,balanced,102,0,0.5444849759317566,,,0.18193832090834705,0.0,,0.7352941176470589
