model,split_type,use_coords,species,candidate,fold,model__C,model__class_weight,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,1,3,0.01,,103,8,0.2117129678193972,0.9973684210526316,0.975,0.06136070011017782,0.0,0.0,1.0
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,1,4,0.01,,102,7,0.21368454855799918,0.8842105263157893,0.2909750566893424,0.05824401816070051,0.0,0.0,1.0
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,1,5,0.01,,102,7,0.2109422341063646,0.8812030075187969,0.3440041132732162,0.057240906582415464,0.0,0.0,1.0
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,2,1,0.01,balanced,103,7,0.4213862848866378,0.9092261904761905,0.3764512471655329,0.12867902955107352,0.34782608695652173,0.5714285714285714,0.875
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,2,2,0.01,balanced,103,8,0.4427476359848297,0.9342105263157895,0.431970806970807,0.13573463389263912,0.5185185185185185,0.875,0.8736842105263158
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,2,3,0.01,balanced,103,8,0.39601940690996823,1.0,1.0,0.11570192144344896,0.5925925925925926,1.0,0.8842105263157894
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,2,4,0.01,balanced,102,7,0.46060076566694563,0.8962406015037594,0.3396325896325896,0.143266921010719,0.38461538461538464,0.7142857142857143,0.8526315789473684
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,2,5,0.01,balanced,102,7,0.466183647001351,0.887218045112782,0.40328131252501,0.14516982244954185,0.4,0.7142857142857143,0.8631578947368421
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,3,1,0.1,,103,7,0.1853104596310091,0.90625,0.34536178107606685,0.056124006196316974,0.0,0.0,0.9895833333333334
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,3,2,0.1,,103,8,0.1682242913446908,0.9421052631578948,0.4668387168387168,0.051948465990199956,0.0,0.0,0.9894736842105263
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,3,3,0.1,,103,8,0.1435265382247964,0.9934210526315789,0.906795634920635,0.04442669811755835,0.0,0.0,1.0
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,3,4,0.1,,102,7,0.17572691017804207,0.9112781954887218,0.34748882070310644,0.05283212317827334,0.2,0.14285714285714285,0.9789473684210527
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,3,5,0.1,,102,7,0.1782212633273667,0.8796992481203008,0.3972660161299132,0.05062247057509753,0.18181818181818182,0.14285714285714285,0.968421052631579
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,4,1,0.1,balanced,103,7,0.3426908311535548,0.9077380952380952,0.3560312530809425,0.10543463767463779,0.37037037037037035,0.7142857142857143,0.84375
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,4,2,0.1,balanced,103,8,0.3402475739167042,0.9473684210526315,0.4857781107781107,0.10287880885170803,0.4827586206896552,0.875,0.8526315789473684
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,4,3,0.1,balanced,103,8,0.2731701910504782,0.9921052631578948,0.8956845238095238,0.08202292355182382,0.5714285714285714,1.0,0.8736842105263158
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,4,4,0.1,balanced,102,7,0.36511114376789466,0.9263157894736842,0.4768270944741532,0.1125502175864173,0.4827586206896552,1.0,0.8421052631578947
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,4,5,0.1,balanced,102,7,0.3841146181432006,0.8706766917293233,0.3908551299307602,0.11569467468546536,0.41379310344827586,0.8571428571428571,0.8315789473684211
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,5,1,1.0,,103,7,0.1679877876369169,0.9270833333333333,0.40973114187399895,0.05499366591889632,0.2222222222222222,0.14285714285714285,0.9895833333333334
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,5,2,1.0,,103,8,0.1469425175884927,0.9526315789473684,0.5214807852965747,0.04831499325844212,0.2857142857142857,0.25,0.9578947368421052
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,5,3,1.0,,103,8,0.12805220659116695,0.9881578947368421,0.8668650793650794,0.04131661521053704,0.2222222222222222,0.125,1.0
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,5,4,1.0,,102,7,0.15158350399114162,0.9368421052631579,0.43960584233693467,0.049893354128530736,0.5,0.42857142857142855,0.9789473684210527
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,5,5,1.0,,102,7,0.1814869613637243,0.8721804511278194,0.40571026626927253,0.04898499474546492,0.3333333333333333,0.2857142857142857,0.968421052631579
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,6,1,1.0,balanced,103,7,0.3305989351440818,0.90625,0.3310173535737445,0.101060187214974,0.4827586206896552,1.0,0.84375
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,6,2,1.0,balanced,103,8,0.3153782016019741,0.9513157894736842,0.5126262626262625,0.09504043746861578,0.5517241379310345,1.0,0.8631578947368421
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,6,3,1.0,balanced,103,8,0.23602264494370995,0.9881578947368421,0.8647186147186148,0.07561228096155313,0.5517241379310345,1.0,0.8631578947368421
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,6,4,1.0,balanced,102,7,0.33116813757426256,0.9413533834586467,0.5218623481781377,0.10361761453496642,0.5185185185185185,1.0,0.8631578947368421
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,6,5,1.0,balanced,102,7,0.3612065493021575,0.875187969924812,0.416987084688948,0.09721442412259453,0.42857142857142855,0.8571428571428571,0.8421052631578947
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,7,1,10.0,,103,7,0.14975783724195454,0.9375,0.44288048552754433,0.04963167489012052,0.4,0.2857142857142857,0.9895833333333334
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,7,2,10.0,,103,8,0.14024434482482134,0.9565789473684211,0.5348214285714286,0.04753196100878586,0.3076923076923077,0.25,0.968421052631579
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,7,3,10.0,,103,8,0.12837301991581937,0.975,0.7344065656565657,0.04289279357640699,0.2222222222222222,0.125,1.0
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,7,4,10.0,,102,7,0.14614677771623028,0.9368421052631579,0.4976763432645785,0.05000985728303097,0.42857142857142855,0.42857142857142855,0.9578947368421052
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,7,5,10.0,,102,7,0.21285215925010872,0.881203007518797,0.5503204180222814,0.048550435584209954,0.42857142857142855,0.42857142857142855,0.9578947368421052
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,8,1,10.0,balanced,103,7,0.3290589590464646,0.90625,0.3305474287617145,0.10020463077939554,0.4827586206896552,1.0,0.84375
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,8,2,10.0,balanced,103,8,0.3120841024608634,0.9513157894736842,0.5069656650539003,0.09342897269919948,0.5714285714285714,1.0,0.8736842105263158
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,8,3,10.0,balanced,103,8,0.2281854460754067,0.9868421052631579,0.8741883116883117,0.0744607867387412,0.5714285714285714,1.0,0.8736842105263158
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,8,4,10.0,balanced,102,7,0.32683436253495496,0.9443609022556391,0.531135531135531,0.10170068422683806,0.5185185185185185,1.0,0.8631578947368421
Logistic_single_with_coords,spatial,True,Calyptotis scutirostrum,8,5,10.0,balanced,102,7,0.3882345976428061,0.8736842105263156,0.4232735518449804,0.08690053323216486,0.48,0.8571428571428571,0.8736842105263158
Logistic_single_with_coords,spatial,True,Coeranoscincus reticulatus,1,1,0.01,,102,12,0.342126273091702,0.7944444444444445,0.2795126330717803,0.09956617559200527,0.0,0.0,1.0
Logistic_single_with_coords,spatial,True,Coeranoscincus reticulatus,1,2,0.01,,103,13,0.3578282648952433,0.7307692307692308,0.26477562017422696,0.10561304246720363,0.0,0.0,1.0
Logistic_single_with_coords,spatial,True,Coeranoscincus reticulatus,1,3,0.01,,103,13,0.3508041477160677,0.8307692307692307,0.33010211795459704,0.10414903456826516,0.0,0.0,1.0
Logistic_single_with_coords,spatial,True,Coeranoscincus reticulatus,1,4,0.01,,103,13,0.3543531231003763,0.7726495726495728,0.26160410954999413,0.1050079224974811,0.0,0.0,1.0
Logistic_single_with_coords,spatial,True,Coeranoscincus reticulatus,1,5,0.01,,102,13,0.3684414831842159,0.648228176318064,0.20931023913668892,0.1085966275138619,0.0,0.0,1.0
Logistic_single_with_coords,spatial,True,Coeranoscincus reticulatus,2,1,0.01,balanced,102,12,0.6053720778899369,0.7916666666666667,0.2734912603825333,0.20784791799321448,0.4166666666666667,0.8333333333333334,0.7111111111111111
