model,split_type,use_coords,species,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
Logistic_multi_interactions_no_coords,random,False,Cacophis kreftii,128,4,0.1389758062302267,0.655241935483871,0.09193034765323922,0.030725483392732907,0.0,0.0,1.0
Logistic_multi_interactions_no_coords,random,False,Calyptotis scutirostrum,128,16,0.2682027635365347,0.8850446428571429,0.490146531790854,0.085213639515241,0.0,0.0,0.9910714285714286
Logistic_multi_interactions_no_coords,random,False,Coeranoscincus reticulatus,128,20,0.4132688018395245,0.6703703703703703,0.24083891366038523,0.1293694710333541,0.0,0.0,0.9907407407407407
Logistic_multi_interactions_no_coords,random,False,Egernia mcpheei,128,3,0.08995011016602276,0.7866666666666666,0.22965367965367967,0.020939263790307073,0.0,0.0,1.0
Logistic_multi_interactions_no_coords,random,False,Eulamprus murrayi,128,1,0.057870822270836564,0.03937007874015752,0.008130081300813009,0.007877974349776192,0.0,0.0,1.0
Logistic_multi_interactions_no_coords,random,False,Ophioscincus truncatus,128,26,0.4437772517881503,0.7469834087481145,0.5080772080919972,0.14012637825169685,0.07142857142857142,0.038461538461538464,0.9901960784313726
Logistic_multi_interactions_no_coords,random,False,Pseudechis porphyricaus,128,3,0.12739855423892102,0.44266666666666665,0.02677099480819862,0.02410597086659154,0.0,0.0,1.0
Logistic_multi_interactions_no_coords,random,False,Saltuarius swaini,128,1,0.04703470545265475,0.5826771653543308,0.018518518518518517,0.00783505882810798,0.0,0.0,1.0
