model,split_type,use_coords,species,candidate,fold,model__C,model__class_weight,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
Logistic_single_no_coords,random,False,Cacophis kreftii,5,1,1.0,,103,3,0.11714991935375191,0.8833333333333334,0.1477272727272727,0.028218242990858917,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Cacophis kreftii,5,2,1.0,,103,3,0.10074111028116407,0.9,0.1866013071895425,0.026554896169655933,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Cacophis kreftii,5,3,1.0,,102,3,0.1485093625212783,0.67003367003367,0.08253100876051696,0.03101092461339398,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Cacophis kreftii,5,4,1.0,,103,4,0.11987625688254744,0.9217171717171717,0.32763157894736844,0.03324841245322076,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Cacophis kreftii,5,5,1.0,,102,3,0.11574546849601873,0.8855218855218855,0.14657097288676235,0.029541892957129435,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Cacophis kreftii,6,1,1.0,balanced,103,3,0.2769029293350521,0.8866666666666667,0.145224171539961,0.07932809549513374,0.14285714285714285,0.3333333333333333,0.9
Logistic_single_no_coords,random,False,Cacophis kreftii,6,2,1.0,balanced,103,3,0.5256466045565391,0.9033333333333333,0.18095238095238095,0.15971166918332197,0.21428571428571427,1.0,0.78
Logistic_single_no_coords,random,False,Cacophis kreftii,6,3,1.0,balanced,102,3,0.703624361497725,0.734006734006734,0.12412008281573499,0.22825009204093677,0.06060606060606061,0.3333333333333333,0.7070707070707071
Logistic_single_no_coords,random,False,Cacophis kreftii,6,4,1.0,balanced,103,4,0.5259549308640389,0.9090909090909091,0.23360177404295052,0.1622913359163909,0.26666666666666666,1.0,0.7777777777777778
Logistic_single_no_coords,random,False,Cacophis kreftii,6,5,1.0,balanced,102,3,0.47819111681136794,0.8754208754208753,0.13357100415923945,0.14096308753055564,0.2727272727272727,1.0,0.8383838383838383
Logistic_single_no_coords,random,False,Cacophis kreftii,7,1,10.0,,103,3,0.11849227819618194,0.8800000000000001,0.14267676767676768,0.0283952183056069,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Cacophis kreftii,7,2,10.0,,103,3,0.10031262923382839,0.91,0.22123015873015872,0.026746317745472113,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Cacophis kreftii,7,3,10.0,,102,3,0.15041682957866054,0.6734006734006734,0.0828042328042328,0.03135311546719455,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Cacophis kreftii,7,4,10.0,,103,4,0.1188356403203742,0.9242424242424242,0.33055555555555555,0.033113712861182185,0.0,0.0,1.0
