model,split_type,use_coords,species,candidate,fold,model__C,model__class_weight,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,2,5,0.01,balanced,102,17,0.6115659941259719,0.7640138408304498,0.3575180385979775,0.2110345970707587,0.3728813559322034,0.6470588235294118,0.6352941176470588
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,3,1,0.1,,103,17,0.3573090932352593,0.8194254445964433,0.463090120781111,0.11385913402948332,0.10526315789473684,0.058823529411764705,0.9883720930232558
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,3,2,0.1,,103,17,0.3650763566561624,0.8023255813953489,0.44555605996764236,0.11601006864133487,0.0,0.0,1.0
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,3,3,0.1,,102,16,0.34619870008887516,0.8270348837209303,0.3961558341855895,0.11243072065905459,0.0,0.0,0.9883720930232558
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,3,4,0.1,,103,17,0.3696566373352581,0.7920656634746923,0.41457899792340736,0.11871937955549351,0.10526315789473684,0.058823529411764705,0.9883720930232558
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,3,5,0.1,,102,17,0.38108612671642667,0.7730103806228373,0.37052467151552865,0.1227890662086581,0.0,0.0,0.9882352941176471
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,4,1,0.1,balanced,103,17,0.5379538409969958,0.8214774281805746,0.4658182202100618,0.1842005501429127,0.5357142857142857,0.8823529411764706,0.7209302325581395
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,4,2,0.1,balanced,103,17,0.5508924004930484,0.7975376196990425,0.43846002050674204,0.19054657588822907,0.5,0.8823529411764706,0.6744186046511628
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,4,3,0.1,balanced,102,16,0.47166689119796446,0.8299418604651163,0.38729213076195834,0.15446849622475697,0.509090909090909,0.875,0.7093023255813954
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,4,4,0.1,balanced,103,17,0.5368174661150324,0.7934336525307798,0.4334063742456047,0.18288150977864204,0.4642857142857143,0.7647058823529411,0.6976744186046512
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,4,5,0.1,balanced,102,17,0.5779924641114986,0.766089965397924,0.35364511850379204,0.20131608392216008,0.4067796610169492,0.7058823529411765,0.6470588235294118
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,5,1,1.0,,103,17,0.3500718606146415,0.8180574555403557,0.49124013433915714,0.11150287606738407,0.34782608695652173,0.23529411764705882,0.9767441860465116
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,5,2,1.0,,103,17,0.3531491904397524,0.8105335157318742,0.44449522939983177,0.11366194830041364,0.3333333333333333,0.23529411764705882,0.9651162790697675
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,5,3,1.0,,102,16,0.34453671831424615,0.8364825581395349,0.38221305566100944,0.11520920854106544,0.0,0.0,0.9767441860465116
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,5,4,1.0,,103,17,0.36463281971802963,0.8036935704514363,0.434609918979007,0.11833601990834518,0.25,0.17647058823529413,0.9534883720930233
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,5,5,1.0,,102,17,0.3786257086953458,0.7730103806228373,0.3692612880497867,0.12459152532271986,0.3333333333333333,0.23529411764705882,0.9647058823529412
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,6,1,1.0,balanced,103,17,0.5509512000288154,0.8194254445964432,0.47773425243781376,0.18943685786236997,0.5263157894736842,0.8823529411764706,0.7093023255813954
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,6,2,1.0,balanced,103,17,0.5503658978548935,0.8077975376196991,0.4264076116649646,0.1923902640974372,0.4827586206896552,0.8235294117647058,0.686046511627907
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,6,3,1.0,balanced,102,16,0.45433314765201127,0.8277616279069767,0.3775194381767658,0.15090208567208013,0.5,0.75,0.7674418604651163
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,6,4,1.0,balanced,103,17,0.5328813596574876,0.7995896032831739,0.42632688036802113,0.18226386895493885,0.4444444444444444,0.7058823529411765,0.7093023255813954
