model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_interactions_with_coords,random,True,7,3,0.8,0.03,5,300,0.8,824,53,0.15822826768516318,0.9073000024472015,0.4584510317520391,0.04545807732793949,0.30985915492957744,0.20754716981132076,0.9909208819714657
XGBoost_multi_interactions_with_coords,random,True,7,4,0.8,0.03,5,300,0.8,816,48,0.1167821943879642,0.9509548611111112,0.5946197309367425,0.03362556235301637,0.5,0.4166666666666667,0.984375
XGBoost_multi_interactions_with_coords,random,True,7,5,0.8,0.03,5,300,0.8,816,48,0.13565855459121617,0.909884982638889,0.5440386267263724,0.037699113553849986,0.5066666666666667,0.3958333333333333,0.9895833333333334
XGBoost_multi_interactions_with_coords,random,True,8,1,0.8,0.03,5,300,1.0,824,51,0.14674220729385032,0.895593942622327,0.5178830644715228,0.03971253167085389,0.4533333333333333,0.3333333333333333,0.9909443725743855
XGBoost_multi_interactions_with_coords,random,True,8,2,0.8,0.03,5,300,1.0,824,51,0.16948965495339488,0.8748446338431879,0.34992566861462004,0.048532864632234975,0.2894736842105263,0.21568627450980393,0.981888745148771
XGBoost_multi_interactions_with_coords,random,True,8,3,0.8,0.03,5,300,1.0,824,53,0.15783687951858114,0.9071776423659546,0.4339636685316421,0.04593756640145689,0.28169014084507044,0.18867924528301888,0.9896238651102465
XGBoost_multi_interactions_with_coords,random,True,8,4,0.8,0.03,5,300,1.0,816,48,0.12234821030393477,0.9478895399305556,0.5684222378830805,0.03556146990667092,0.5238095238095238,0.4583333333333333,0.9817708333333334
XGBoost_multi_interactions_with_coords,random,True,8,5,0.8,0.03,5,300,1.0,816,48,0.14378158533194246,0.9016655815972223,0.4987266088807217,0.03976252221761968,0.5,0.3958333333333333,0.98828125
XGBoost_multi_interactions_with_coords,random,True,9,1,0.8,0.1,3,100,0.8,824,51,0.14771508186393223,0.9009461481876062,0.49266901926713175,0.040689553876347276,0.43243243243243246,0.3137254901960784,0.9909443725743855
XGBoost_multi_interactions_with_coords,random,True,9,2,0.8,0.1,3,100,0.8,824,51,0.1730590510931513,0.8605128985617533,0.34406919164799143,0.04796084480046562,0.33766233766233766,0.2549019607843137,0.9831824062095731
XGBoost_multi_interactions_with_coords,random,True,9,3,0.8,0.1,3,100,0.8,824,53,0.15963137693438284,0.9054401292122457,0.4228833648940217,0.04594135450806076,0.2857142857142857,0.18867924528301888,0.9909208819714657
XGBoost_multi_interactions_with_coords,random,True,9,4,0.8,0.1,3,100,0.8,816,48,0.1255240955357258,0.9417046440972222,0.5424799289106427,0.035838224460324475,0.5128205128205128,0.4166666666666667,0.9869791666666666
XGBoost_multi_interactions_with_coords,random,True,9,5,0.8,0.1,3,100,0.8,816,48,0.13754088829847785,0.911593967013889,0.5268417173840151,0.03820124568111071,0.4864864864864865,0.375,0.9895833333333334
XGBoost_multi_interactions_with_coords,random,True,10,1,0.8,0.1,3,100,1.0,824,51,0.1525968120299116,0.8904446642822718,0.44545725462625485,0.042271425897646334,0.34285714285714286,0.23529411764705882,0.9909443725743855
XGBoost_multi_interactions_with_coords,random,True,10,2,0.8,0.1,3,100,1.0,824,51,0.17539799416850957,0.8561499632194404,0.32076457531483094,0.04943979405260183,0.2972972972972973,0.21568627450980393,0.9844760672703752
XGBoost_multi_interactions_with_coords,random,True,10,3,0.8,0.1,3,100,1.0,824,53,0.15465999129882224,0.9113011771039816,0.44681308619880145,0.044791315566961115,0.2647058823529412,0.16981132075471697,0.9922178988326849
XGBoost_multi_interactions_with_coords,random,True,10,4,0.8,0.1,3,100,1.0,816,48,0.12923358512224956,0.9417453342013888,0.5173756051241115,0.037166459357081065,0.4935064935064935,0.3958333333333333,0.9869791666666666
XGBoost_multi_interactions_with_coords,random,True,10,5,0.8,0.1,3,100,1.0,816,48,0.14522061272896467,0.8970675998263891,0.5081187531896775,0.03975724517320273,0.42857142857142855,0.3125,0.9908854166666666
XGBoost_multi_interactions_with_coords,random,True,11,1,0.8,0.1,3,300,0.8,824,51,0.1460971714108753,0.9052837176267661,0.5083147399727946,0.039354782414713005,0.4810126582278481,0.37254901960784315,0.9883570504527813
XGBoost_multi_interactions_with_coords,random,True,11,2,0.8,0.1,3,300,0.8,824,51,0.1783124307993125,0.8680465717981889,0.37494529227986173,0.047730766009715306,0.36585365853658536,0.29411764705882354,0.9793014230271668
XGBoost_multi_interactions_with_coords,random,True,11,3,0.8,0.1,3,300,0.8,824,53,0.16780307788822763,0.9034823679122922,0.4078168645955228,0.04806784048265598,0.2777777777777778,0.18867924528301888,0.9883268482490273
XGBoost_multi_interactions_with_coords,random,True,11,4,0.8,0.1,3,300,0.8,816,48,0.116236778473317,0.9471299913194444,0.6432497633768824,0.03323042469072374,0.5581395348837209,0.5,0.9817708333333334
XGBoost_multi_interactions_with_coords,random,True,11,5,0.8,0.1,3,300,0.8,816,48,0.1332858724669784,0.9102376302083334,0.5819703438608119,0.035876322246465725,0.5263157894736842,0.4166666666666667,0.9895833333333334
XGBoost_multi_interactions_with_coords,random,True,12,1,0.8,0.1,3,300,1.0,824,51,0.149923531958211,0.8967988230220937,0.4793911011059987,0.040588073318556225,0.41025641025641024,0.3137254901960784,0.9857697283311773
XGBoost_multi_interactions_with_coords,random,True,12,2,0.8,0.1,3,300,1.0,824,51,0.17609077423822542,0.8698475509220505,0.35326263667807895,0.04866554276340177,0.35,0.27450980392156865,0.9805950840879689
XGBoost_multi_interactions_with_coords,random,True,12,3,0.8,0.1,3,300,1.0,824,53,0.17083336164367088,0.8954800185987324,0.3793720118602857,0.04912993356388042,0.25,0.16981132075471697,0.9870298313878081
XGBoost_multi_interactions_with_coords,random,True,12,4,0.8,0.1,3,300,1.0,816,48,0.12108365584364607,0.9439019097222222,0.6092568269250801,0.0351478217351223,0.5348837209302325,0.4791666666666667,0.98046875
XGBoost_multi_interactions_with_coords,random,True,12,5,0.8,0.1,3,300,1.0,816,48,0.14049543601294553,0.8978678385416666,0.5506000365244393,0.037320177775762464,0.48,0.375,0.98828125
