model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_interactions_with_coords,spatial,True,8,2,0.8,0.03,5,300,1.0,824,49,0.15270967248033288,0.8861882817643187,0.43245642978341187,0.042639940569308046,0.2898550724637681,0.20408163265306123,0.9870967741935484
XGBoost_multi_interactions_with_coords,spatial,True,8,3,0.8,0.03,5,300,1.0,816,53,0.15355394807845904,0.900640470832612,0.529846943066013,0.042583000062546596,0.4418604651162791,0.3584905660377358,0.981651376146789
XGBoost_multi_interactions_with_coords,spatial,True,8,4,0.8,0.03,5,300,1.0,816,45,0.12871350285563943,0.9208819714656291,0.5362600394195386,0.035723770156705345,0.5333333333333333,0.4444444444444444,0.9870298313878081
XGBoost_multi_interactions_with_coords,spatial,True,8,5,0.8,0.03,5,300,1.0,824,55,0.15370636212588212,0.9008156992552312,0.5784878476394467,0.041774658430963715,0.43243243243243246,0.2909090909090909,0.9960988296488946
XGBoost_multi_interactions_with_coords,spatial,True,9,1,0.8,0.1,3,100,0.8,824,48,0.1466009946976588,0.8987596649484536,0.48256944483424846,0.04042109749838857,0.36363636363636365,0.25,0.9922680412371134
XGBoost_multi_interactions_with_coords,spatial,True,9,2,0.8,0.1,3,100,0.8,824,49,0.15467432627955513,0.8768795260039499,0.42500783944014464,0.04240066191363968,0.25396825396825395,0.16326530612244897,0.9922580645161291
XGBoost_multi_interactions_with_coords,spatial,True,9,3,0.8,0.1,3,100,0.8,816,53,0.14992936461675405,0.9042013897475212,0.5299451291999325,0.04178531234348912,0.38961038961038963,0.2830188679245283,0.9882044560943644
XGBoost_multi_interactions_with_coords,spatial,True,9,4,0.8,0.1,3,100,0.8,816,45,0.12990443689377643,0.9220636979391843,0.5259128158699888,0.03607046521443496,0.45714285714285713,0.35555555555555557,0.9883268482490273
XGBoost_multi_interactions_with_coords,spatial,True,9,5,0.8,0.1,3,100,0.8,824,55,0.15718835974853307,0.8988296488946683,0.5457254796611832,0.04335611031770004,0.36619718309859156,0.23636363636363636,0.9960988296488946
XGBoost_multi_interactions_with_coords,spatial,True,10,1,0.8,0.1,3,100,1.0,824,48,0.1487443518177995,0.8884101159793816,0.4953488946194242,0.040549391800917996,0.3939393939393939,0.2708333333333333,0.9935567010309279
XGBoost_multi_interactions_with_coords,spatial,True,10,2,0.8,0.1,3,100,1.0,824,49,0.1546348960832513,0.8853324555628703,0.4107126591358516,0.043001413065302495,0.20689655172413793,0.12244897959183673,0.9961290322580645
XGBoost_multi_interactions_with_coords,spatial,True,10,3,0.8,0.1,3,100,1.0,816,53,0.15076053708015202,0.904102475333218,0.5456422515087009,0.04213914226846735,0.34285714285714286,0.22641509433962265,0.9934469200524246
XGBoost_multi_interactions_with_coords,spatial,True,10,4,0.8,0.1,3,100,1.0,816,45,0.13535329621862155,0.9123216601815823,0.47836602354940644,0.03755043192348963,0.40625,0.28888888888888886,0.9922178988326849
XGBoost_multi_interactions_with_coords,spatial,True,10,5,0.8,0.1,3,100,1.0,824,55,0.15751526221751627,0.8975174370492967,0.5406017601537114,0.04363811063195183,0.29850746268656714,0.18181818181818182,0.9973992197659298
XGBoost_multi_interactions_with_coords,spatial,True,11,1,0.8,0.1,3,300,0.8,824,48,0.14179268407405823,0.9021692439862543,0.5269020851952991,0.0385328906206914,0.4225352112676056,0.3125,0.9896907216494846
XGBoost_multi_interactions_with_coords,spatial,True,11,2,0.8,0.1,3,300,0.8,824,49,0.14940322436451692,0.8898222514812376,0.47715762392498323,0.0403143125858039,0.3611111111111111,0.2653061224489796,0.9870967741935484
XGBoost_multi_interactions_with_coords,spatial,True,11,3,0.8,0.1,3,300,0.8,816,53,0.1588395189271232,0.8970548233141274,0.5299238150458379,0.04259299029345007,0.43902439024390244,0.33962264150943394,0.9855832241153342
XGBoost_multi_interactions_with_coords,spatial,True,11,4,0.8,0.1,3,300,0.8,816,45,0.12692789946520946,0.922697795071336,0.5550545344983406,0.034670680499435745,0.5135135135135135,0.4222222222222222,0.9870298313878081
XGBoost_multi_interactions_with_coords,spatial,True,11,5,0.8,0.1,3,300,0.8,824,55,0.15868157315107526,0.9008393427119045,0.5345985176772763,0.04300798187438694,0.36363636363636365,0.2545454545454545,0.9895968790637191
XGBoost_multi_interactions_with_coords,spatial,True,12,1,0.8,0.1,3,300,1.0,824,48,0.14571355606776176,0.8910814003436426,0.5057424565936655,0.039623862150730604,0.4057971014492754,0.2916666666666667,0.990979381443299
XGBoost_multi_interactions_with_coords,spatial,True,12,2,0.8,0.1,3,300,1.0,824,49,0.15342959175374238,0.8882290980908493,0.43159147918037594,0.04242051542694668,0.30985915492957744,0.22448979591836735,0.9858064516129033
XGBoost_multi_interactions_with_coords,spatial,True,12,3,0.8,0.1,3,300,1.0,816,53,0.15840007427335182,0.8955216498924307,0.5212973400817129,0.04288481619343137,0.42857142857142855,0.33962264150943394,0.9829619921363041
XGBoost_multi_interactions_with_coords,spatial,True,12,4,0.8,0.1,3,300,1.0,816,45,0.1247019955510423,0.9239659893356392,0.5706074400647904,0.034060411793229765,0.5352112676056338,0.4222222222222222,0.9909208819714657
XGBoost_multi_interactions_with_coords,spatial,True,12,5,0.8,0.1,3,300,1.0,824,55,0.15884542402927723,0.8985695708712614,0.5319366345635189,0.04276422295922207,0.41025641025641024,0.2909090909090909,0.9908972691807543
XGBoost_multi_interactions_with_coords,spatial,True,13,1,0.8,0.1,5,100,0.8,824,48,0.1407940470337139,0.8970414518900344,0.5408826155333014,0.038155250984536905,0.3880597014925373,0.2708333333333333,0.9922680412371134
XGBoost_multi_interactions_with_coords,spatial,True,13,2,0.8,0.1,5,100,0.8,824,49,0.15631751390350315,0.8787886767610268,0.4380519114448231,0.04246268290272354,0.3380281690140845,0.24489795918367346,0.9870967741935484
XGBoost_multi_interactions_with_coords,spatial,True,13,3,0.8,0.1,5,100,0.8,816,53,0.1515496032814854,0.9050916194762482,0.5474688691263562,0.041557514271697224,0.43902439024390244,0.33962264150943394,0.9855832241153342
XGBoost_multi_interactions_with_coords,spatial,True,13,4,0.8,0.1,5,100,0.8,816,45,0.12303969179278813,0.9303357832540712,0.5701188810601878,0.03419986497724967,0.5277777777777778,0.4222222222222222,0.9896238651102465
XGBoost_multi_interactions_with_coords,spatial,True,13,5,0.8,0.1,5,100,0.8,824,55,0.15094807974053576,0.9104858730346376,0.5770393303178546,0.0414050661227177,0.44155844155844154,0.3090909090909091,0.9934980494148244
XGBoost_multi_interactions_with_coords,spatial,True,14,1,0.8,0.1,5,100,1.0,824,48,0.14290749210857773,0.896558204467354,0.506458785657445,0.03963778097045023,0.4166666666666667,0.3125,0.9884020618556701
XGBoost_multi_interactions_with_coords,spatial,True,14,2,0.8,0.1,5,100,1.0,824,49,0.15150327306662123,0.8843449637919684,0.44719956598758687,0.0414221177769458,0.34782608695652173,0.24489795918367346,0.9896774193548387
XGBoost_multi_interactions_with_coords,spatial,True,14,3,0.8,0.1,5,100,1.0,816,53,0.15563230218064206,0.8973515665570365,0.5273186130747672,0.04320100783334182,0.4146341463414634,0.32075471698113206,0.9842726081258192
XGBoost_multi_interactions_with_coords,spatial,True,14,4,0.8,0.1,5,100,1.0,816,45,0.12551665007833246,0.9250036028246145,0.5640803037752448,0.03472174745557378,0.5753424657534246,0.4666666666666667,0.9909208819714657
XGBoost_multi_interactions_with_coords,spatial,True,14,5,0.8,0.1,5,100,1.0,824,55,0.15479016047679248,0.903652914056035,0.5676215626068833,0.04211420785261779,0.39473684210526316,0.2727272727272727,0.9921976592977894
XGBoost_multi_interactions_with_coords,spatial,True,15,1,0.8,0.1,5,300,0.8,824,48,0.15627341766943087,0.8870274914089347,0.527461482782723,0.03930823380474408,0.43478260869565216,0.3125,0.9922680412371134
XGBoost_multi_interactions_with_coords,spatial,True,15,2,0.8,0.1,5,300,0.8,824,49,0.16295740548810858,0.8796313364055299,0.449864654004138,0.042888942819859194,0.35135135135135137,0.2653061224489796,0.984516129032258
XGBoost_multi_interactions_with_coords,spatial,True,15,3,0.8,0.1,5,300,0.8,816,53,0.18112932017886194,0.8860258661193403,0.515178216032557,0.045472375953179024,0.4470588235294118,0.3584905660377358,0.9829619921363041
XGBoost_multi_interactions_with_coords,spatial,True,15,4,0.8,0.1,5,300,0.8,816,45,0.13128614462338467,0.9247730220492866,0.5509159071702332,0.03580657874116627,0.5,0.4222222222222222,0.9844357976653697
XGBoost_multi_interactions_with_coords,spatial,True,15,5,0.8,0.1,5,300,0.8,824,55,0.17371213053567727,0.8962288686605981,0.5203327156255448,0.04493774056393742,0.4418604651162791,0.34545454545454546,0.9843953185955787
XGBoost_multi_interactions_with_coords,spatial,True,16,1,0.8,0.1,5,300,1.0,824,48,0.15625684827463399,0.8823292525773195,0.5077880538976597,0.04071403810904105,0.43243243243243246,0.3333333333333333,0.9871134020618557
XGBoost_multi_interactions_with_coords,spatial,True,16,2,0.8,0.1,5,300,1.0,824,49,0.16042152871261275,0.8812903225806452,0.4439462314488188,0.0426949112701108,0.3835616438356164,0.2857142857142857,0.9870967741935484
