model,split_type,use_coords,species,candidate,fold,model__colsample_bytree,model__learning_rate,model__max_depth,model__n_estimators,model__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,1,2,0.8,0.03,3,100,0.8,103,10,0.22925710063601057,0.896774193548387,0.4858763613407576,0.06843758600457024,0.3333333333333333,0.2,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,1,3,0.8,0.03,3,100,0.8,103,16,0.36545550065696514,0.8225574712643677,0.4128082926764468,0.11627077501746565,0.10526315789473684,0.0625,0.9770114942528736
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,1,4,0.8,0.03,3,100,0.8,103,10,0.2690472273844917,0.8043010752688172,0.5066287892105761,0.07492467025835313,0.3333333333333333,0.2,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,1,5,0.8,0.03,3,100,0.8,102,13,0.3264849774124671,0.7925669835782195,0.28036299757466754,0.10306498929333387,0.0,0.0,0.9887640449438202
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,1,0.8,0.03,3,100,1.0,102,15,0.3455254919241812,0.8076628352490421,0.4409093515698878,0.10616111154514292,0.0,0.0,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,2,0.8,0.03,3,100,1.0,103,10,0.2288777714482215,0.8946236559139784,0.45823193323193323,0.06835796632795625,0.18181818181818182,0.1,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,3,0.8,0.03,3,100,1.0,103,16,0.36523986477327136,0.8239942528735632,0.3992364282944912,0.11650881047854933,0.0,0.0,0.9885057471264368
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,4,0.8,0.03,3,100,1.0,103,10,0.2853388688278566,0.7709677419354839,0.37868482394798186,0.08051632946264255,0.16666666666666666,0.1,0.989247311827957
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,5,0.8,0.03,3,100,1.0,102,13,0.31926005026636317,0.7934312878133103,0.3113702630285859,0.09871381133887182,0.0,0.0,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,1,0.8,0.03,3,300,0.8,102,15,0.3656216470853264,0.7961685823754789,0.4957920042755011,0.10478579786527276,0.3333333333333333,0.2,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,2,0.8,0.03,3,300,0.8,103,10,0.2081418188438966,0.9150537634408602,0.5443645243645243,0.06531702200216367,0.35294117647058826,0.3,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,3,0.8,0.03,3,300,0.8,103,16,0.3986024012414229,0.8089080459770115,0.3917341525914428,0.12381116687832606,0.19047619047619047,0.125,0.9655172413793104
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,4,0.8,0.03,3,300,0.8,103,10,0.2619506716293325,0.8064516129032258,0.5283965093214318,0.06984364686168638,0.5882352941176471,0.5,0.978494623655914
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,5,0.8,0.03,3,300,0.8,102,13,0.3695548260190697,0.7614520311149524,0.27619885652503484,0.11755574985145138,0.1,0.07692307692307693,0.9325842696629213
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,1,0.8,0.03,3,300,1.0,102,15,0.37853805305484745,0.7992337164750958,0.4755492246247804,0.10836943128056994,0.3157894736842105,0.2,0.9885057471264368
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,2,0.8,0.03,3,300,1.0,103,10,0.21113029296525626,0.9086021505376343,0.526506450579677,0.06698552222258182,0.35294117647058826,0.3,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,3,0.8,0.03,3,300,1.0,103,16,0.3901606345405264,0.8333333333333334,0.41129677247101937,0.1237947112967779,0.18181818181818182,0.125,0.9540229885057471
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,4,0.8,0.03,3,300,1.0,103,10,0.2939094512429264,0.775268817204301,0.4550963718820862,0.07949553735210181,0.47619047619047616,0.5,0.9354838709677419
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,5,0.8,0.03,3,300,1.0,102,13,0.3463810189455157,0.7718236819360416,0.29382199680578724,0.1082079128857249,0.1111111111111111,0.07692307692307693,0.9550561797752809
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,1,0.8,0.03,5,100,0.8,102,15,0.34952984439803886,0.8015325670498085,0.5154861618962783,0.10437571359326757,0.23529411764705882,0.13333333333333333,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,2,0.8,0.03,5,100,0.8,103,10,0.21796615923106757,0.9161290322580646,0.5494079794079794,0.06487597360367513,0.25,0.2,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,3,0.8,0.03,5,100,0.8,103,16,0.36374410260792917,0.8383620689655172,0.44770036967527377,0.11667607354381078,0.2,0.125,0.9770114942528736
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,4,0.8,0.03,5,100,0.8,103,10,0.25683377344911795,0.7967741935483871,0.5087752021737492,0.06914648586631165,0.5333333333333333,0.4,0.989247311827957
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,5,0.8,0.03,5,100,0.8,102,13,0.3514924488847835,0.766637856525497,0.25958060222484736,0.1121065946178804,0.10526315789473684,0.07692307692307693,0.9438202247191011
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,1,0.8,0.03,5,100,1.0,102,15,0.36315035464298284,0.7885057471264368,0.47984765867327606,0.1079411915303669,0.23529411764705882,0.13333333333333333,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,2,0.8,0.03,5,100,1.0,103,10,0.22615239064552173,0.8999999999999999,0.4908254327371975,0.06847659593318627,0.25,0.2,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,3,0.8,0.03,5,100,1.0,103,16,0.38810922799016373,0.8081896551724138,0.40145326486674726,0.12248081123620083,0.2,0.125,0.9770114942528736
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,4,0.8,0.03,5,100,1.0,103,10,0.2797878422418757,0.7612903225806451,0.4694222631722631,0.07534114689948103,0.4,0.3,0.978494623655914
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,5,0.8,0.03,5,100,1.0,102,13,0.3382735227660365,0.7891097666378566,0.2949310467317179,0.10767306339489177,0.1111111111111111,0.07692307692307693,0.9550561797752809
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,1,0.8,0.03,5,300,0.8,102,15,0.40262568997560505,0.7731800766283525,0.4738410368319058,0.10728758006558178,0.3333333333333333,0.2,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,2,0.8,0.03,5,300,0.8,103,10,0.20651979435470752,0.9161290322580646,0.5670786647992531,0.06487643736257054,0.4444444444444444,0.4,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,3,0.8,0.03,5,300,0.8,103,16,0.4232593128303481,0.8189655172413793,0.39898154216264514,0.13060979240819176,0.19047619047619047,0.125,0.9655172413793104
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,4,0.8,0.03,5,300,0.8,103,10,0.26449834203383266,0.7935483870967741,0.5298923100708814,0.06806801787747195,0.5,0.4,0.978494623655914
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,5,0.8,0.03,5,300,0.8,102,13,0.41958983583012927,0.7191011235955056,0.23812039490167078,0.12995016576148827,0.16666666666666666,0.15384615384615385,0.898876404494382
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,1,0.8,0.03,5,300,1.0,102,15,0.4343401990484885,0.7532567049808429,0.4556126492927912,0.11209752585631677,0.3157894736842105,0.2,0.9885057471264368
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,2,0.8,0.03,5,300,1.0,103,10,0.20426158640727887,0.9129032258064517,0.5592134762256713,0.06383312040161528,0.42105263157894735,0.4,0.946236559139785
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,3,0.8,0.03,5,300,1.0,103,16,0.46279059502495984,0.7902298850574713,0.3617226725454412,0.13599607388918283,0.18181818181818182,0.125,0.9540229885057471
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,4,0.8,0.03,5,300,1.0,103,10,0.2842598334417985,0.7752688172043011,0.4242944357230071,0.07270718306917563,0.5263157894736842,0.5,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,5,0.8,0.03,5,300,1.0,102,13,0.3911755401418772,0.7571305099394987,0.27040898362212884,0.12095174905750938,0.19047619047619047,0.15384615384615385,0.9325842696629213
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,9,1,0.8,0.1,3,100,0.8,102,15,0.377992881433605,0.7885057471264368,0.486060408053532,0.1060009339609487,0.3333333333333333,0.2,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,9,2,0.8,0.1,3,100,0.8,103,10,0.2056244947006385,0.9161290322580645,0.5976744366744366,0.06247241460817531,0.35294117647058826,0.3,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,9,3,0.8,0.1,3,100,0.8,103,16,0.4321020684588609,0.7830459770114943,0.3543510938864404,0.13113607885460213,0.2,0.125,0.9770114942528736
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,9,4,0.8,0.1,3,100,0.8,103,10,0.2583213030344241,0.8161290322580645,0.5306493993993994,0.06985928424092379,0.5555555555555556,0.5,0.967741935483871
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,9,5,0.8,0.1,3,100,0.8,102,13,0.39369666626651667,0.7355229040622299,0.2523606990848198,0.12574976571945512,0.09090909090909091,0.07692307692307693,0.9101123595505618
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,10,1,0.8,0.1,3,100,1.0,102,15,0.38359604919614865,0.7984674329501916,0.4633086955034181,0.11073291731984349,0.3157894736842105,0.2,0.9885057471264368
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,10,2,0.8,0.1,3,100,1.0,103,10,0.21381172211844363,0.9086021505376344,0.5082175032175033,0.06691440200161414,0.35294117647058826,0.3,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,10,3,0.8,0.1,3,100,1.0,103,16,0.3948258735523515,0.8333333333333334,0.40398412358035135,0.12583207990384243,0.18181818181818182,0.125,0.9540229885057471
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,10,4,0.8,0.1,3,100,1.0,103,10,0.2927058332166123,0.7827956989247311,0.44973883985325636,0.07957767421644034,0.47619047619047616,0.5,0.9354838709677419
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,10,5,0.8,0.1,3,100,1.0,102,13,0.359985989168357,0.7554019014693172,0.3150443224777396,0.11067435314520217,0.11764705882352941,0.07692307692307693,0.9662921348314607
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,11,1,0.8,0.1,3,300,0.8,102,15,0.48432811736865,0.7501915708812261,0.4321069587129194,0.11649585346338213,0.3157894736842105,0.2,0.9885057471264368
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,11,2,0.8,0.1,3,300,0.8,103,10,0.21258674895284688,0.8989247311827957,0.6211999673921904,0.0651626056912024,0.5,0.5,0.946236559139785
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,11,3,0.8,0.1,3,300,0.8,103,16,0.5239116701658896,0.75933908045977,0.3395002685605818,0.1443629134710829,0.18181818181818182,0.125,0.9540229885057471
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,11,4,0.8,0.1,3,300,0.8,103,10,0.2862674471567472,0.8010752688172043,0.4906341431003838,0.07477644472729607,0.47058823529411764,0.4,0.967741935483871
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,11,5,0.8,0.1,3,300,0.8,102,13,0.4800901229778066,0.6992221261884184,0.24001178202495832,0.14228780401928656,0.17391304347826086,0.15384615384615385,0.9101123595505618
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,12,1,0.8,0.1,3,300,1.0,102,15,0.4687530716177539,0.7624521072796935,0.4619040114754466,0.11431244538309464,0.3,0.2,0.9770114942528736
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,12,2,0.8,0.1,3,300,1.0,103,10,0.21250519796959846,0.913978494623656,0.5423385440888501,0.06634616287276475,0.5,0.5,0.946236559139785
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,12,3,0.8,0.1,3,300,1.0,103,16,0.5156997772934834,0.7844827586206896,0.3486621104849507,0.14801533231283237,0.16,0.125,0.9195402298850575
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,12,4,0.8,0.1,3,300,1.0,103,10,0.30303914224236034,0.7763440860215054,0.4550855864944847,0.07462507954994312,0.5882352941176471,0.5,0.978494623655914
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,12,5,0.8,0.1,3,300,1.0,102,13,0.4550105128146407,0.7130509939498704,0.2625546010490028,0.12611421542213463,0.19047619047619047,0.15384615384615385,0.9325842696629213
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,13,1,0.8,0.1,5,100,0.8,102,15,0.41257075492201306,0.7701149425287357,0.4852840976047186,0.10812838109158712,0.3157894736842105,0.2,0.9885057471264368
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,13,2,0.8,0.1,5,100,0.8,103,10,0.20879410533257825,0.9107526881720429,0.5850793650793651,0.06468392286677097,0.35294117647058826,0.3,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,13,3,0.8,0.1,5,100,0.8,103,16,0.41754212915004607,0.8189655172413793,0.4059221056807884,0.1274006530591526,0.2,0.125,0.9770114942528736
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,13,4,0.8,0.1,5,100,0.8,103,10,0.2579868835215868,0.8075268817204301,0.5629447562951398,0.06667865633608396,0.5882352941176471,0.5,0.978494623655914
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,13,5,0.8,0.1,5,100,0.8,102,13,0.42678465864622467,0.7113223854796888,0.23314727266857488,0.1289532870199568,0.18181818181818182,0.15384615384615385,0.9213483146067416
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,14,1,0.8,0.1,5,100,1.0,102,15,0.4494075740888989,0.7486590038314176,0.44738720360413986,0.11305294767551854,0.3157894736842105,0.2,0.9885057471264368
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,14,2,0.8,0.1,5,100,1.0,103,10,0.20638162045802616,0.9107526881720431,0.516768958121579,0.06522366425859481,0.3333333333333333,0.3,0.946236559139785
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,14,3,0.8,0.1,5,100,1.0,103,16,0.45516401651945226,0.8002873563218391,0.36926692390907595,0.13443541310319196,0.19047619047619047,0.125,0.9655172413793104
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,14,4,0.8,0.1,5,100,1.0,103,10,0.29558651717442963,0.7623655913978494,0.3557274223545885,0.07782331259094234,0.4444444444444444,0.4,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,14,5,0.8,0.1,5,100,1.0,102,13,0.4226624568103124,0.7242869490060502,0.25482590975954483,0.12594661043493588,0.19047619047619047,0.15384615384615385,0.9325842696629213
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,15,1,0.8,0.1,5,300,0.8,102,15,0.5224583093707245,0.7425287356321839,0.4346606054865294,0.11679233147919049,0.3157894736842105,0.2,0.9885057471264368
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,15,2,0.8,0.1,5,300,0.8,103,10,0.22417670639616316,0.8999999999999999,0.583073038073038,0.06765423019844001,0.4444444444444444,0.4,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,15,3,0.8,0.1,5,300,0.8,103,16,0.5431504901686809,0.7895114942528736,0.37455408421483094,0.14623477897306192,0.18181818181818182,0.125,0.9540229885057471
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,15,4,0.8,0.1,5,300,0.8,103,10,0.30255987948556473,0.7989247311827957,0.40496512996512996,0.07781356047994692,0.35294117647058826,0.3,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,15,5,0.8,0.1,5,300,0.8,102,13,0.5344198547004414,0.6853932584269663,0.2205643359807711,0.14582621108304988,0.17391304347826086,0.15384615384615385,0.9101123595505618
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,16,1,0.8,0.1,5,300,1.0,102,15,0.5640381924766236,0.7233716475095786,0.41905587881104045,0.11910136898724898,0.3157894736842105,0.2,0.9885057471264368
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,16,2,0.8,0.1,5,300,1.0,103,10,0.22170145763708063,0.9053763440860214,0.5902994227994228,0.06513045984929546,0.5,0.5,0.946236559139785
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,16,3,0.8,0.1,5,300,1.0,103,16,0.5965711517519801,0.7650862068965517,0.34306932368319454,0.15000179909072342,0.17391304347826086,0.125,0.9425287356321839
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,16,4,0.8,0.1,5,300,1.0,103,10,0.33973745709415193,0.7709677419354839,0.39073553130929783,0.08156206927050874,0.5,0.5,0.946236559139785
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,16,5,0.8,0.1,5,300,1.0,102,13,0.5347844349947631,0.6810717372515126,0.22980874603466386,0.13902775642903353,0.2,0.15384615384615385,0.9438202247191011
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,17,1,1.0,0.03,3,100,0.8,102,15,0.34852210767552805,0.8053639846743295,0.4573487131993254,0.10609785138485392,0.125,0.06666666666666667,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,17,2,1.0,0.03,3,100,0.8,103,10,0.22671904351857064,0.903225806451613,0.4975509286035602,0.0688848319219303,0.25,0.2,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,17,3,1.0,0.03,3,100,0.8,103,16,0.37189281761762905,0.8139367816091954,0.3998121454280321,0.11796677112721227,0.19047619047619047,0.125,0.9655172413793104
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,17,4,1.0,0.03,3,100,0.8,103,10,0.2747095598017905,0.8032258064516129,0.4586857301059959,0.07887592392218822,0.3076923076923077,0.2,0.989247311827957
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,17,5,1.0,0.03,3,100,0.8,102,13,0.3228592813814331,0.7951598962834918,0.2882530456999147,0.10198925070069646,0.0,0.0,0.9662921348314607
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,18,1,1.0,0.03,3,100,1.0,102,15,0.35157386950516895,0.8061302681992337,0.4560032896805061,0.10756018179737045,0.0,0.0,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,18,2,1.0,0.03,3,100,1.0,103,10,0.22806919290673772,0.896774193548387,0.4800586805695165,0.06837962920953347,0.16666666666666666,0.1,0.989247311827957
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,18,3,1.0,0.03,3,100,1.0,103,16,0.3864059159090602,0.771551724137931,0.3647567458035702,0.11954163113097652,0.1,0.0625,0.9655172413793104
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,18,4,1.0,0.03,3,100,1.0,103,10,0.2767773949717037,0.7956989247311829,0.5152808262893257,0.07862158305617266,0.18181818181818182,0.1,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,18,5,1.0,0.03,3,100,1.0,102,13,0.3147563360328838,0.7994814174589455,0.3258471348214938,0.09754233071021388,0.0,0.0,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,19,1,1.0,0.03,3,300,0.8,102,15,0.373885805965036,0.7931034482758621,0.4813862898948422,0.10736551118037269,0.3157894736842105,0.2,0.9885057471264368
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,19,2,1.0,0.03,3,300,0.8,103,10,0.199636293947818,0.921505376344086,0.5610189075630252,0.0625117914067522,0.4444444444444444,0.4,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,19,3,1.0,0.03,3,300,0.8,103,16,0.4164257374532894,0.7974137931034483,0.36637793766575544,0.12892157940455698,0.19047619047619047,0.125,0.9655172413793104
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,19,4,1.0,0.03,3,300,0.8,103,10,0.26118250825404393,0.8086021505376343,0.5739463121113881,0.0695677989786595,0.5882352941176471,0.5,0.978494623655914
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,19,5,1.0,0.03,3,300,0.8,102,13,0.3826926510655362,0.7554019014693172,0.2670172371056913,0.1230237268429956,0.09090909090909091,0.07692307692307693,0.9101123595505618
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,20,1,1.0,0.03,3,300,1.0,102,15,0.36285325509503913,0.8084291187739464,0.5040168305967014,0.10585543989325812,0.3157894736842105,0.2,0.9885057471264368
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,20,2,1.0,0.03,3,300,1.0,103,10,0.20978601128914323,0.9129032258064517,0.5578008592714475,0.06528855193313506,0.35294117647058826,0.3,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,20,3,1.0,0.03,3,300,1.0,103,16,0.40894550794915374,0.7959770114942528,0.3717113373614237,0.12723135805966423,0.17391304347826086,0.125,0.9425287356321839
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,20,4,1.0,0.03,3,300,1.0,103,10,0.2782700553894387,0.7978494623655914,0.5467259785753552,0.07606899135570784,0.5,0.5,0.946236559139785
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,20,5,1.0,0.03,3,300,1.0,102,13,0.348199295209722,0.7752808988764045,0.2928598783876505,0.11003415191692392,0.09523809523809523,0.07692307692307693,0.9213483146067416
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,21,1,1.0,0.03,5,100,0.8,102,15,0.343379064574095,0.8160919540229885,0.5481444861747317,0.1023813582254741,0.3333333333333333,0.2,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,21,2,1.0,0.03,5,100,0.8,103,10,0.22752433925414534,0.9021505376344086,0.46075388026607533,0.07085044542235541,0.3157894736842105,0.3,0.9354838709677419
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,21,3,1.0,0.03,5,100,0.8,103,16,0.3831375100544178,0.8297413793103449,0.4183199671025037,0.12157220043452269,0.19047619047619047,0.125,0.9655172413793104
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,21,4,1.0,0.03,5,100,0.8,103,10,0.26074556084626205,0.8118279569892474,0.5826802690189095,0.07204303671494393,0.4444444444444444,0.4,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,21,5,1.0,0.03,5,100,0.8,102,13,0.33371490934373277,0.7942955920484011,0.2896183728445766,0.10734204125919719,0.10526315789473684,0.07692307692307693,0.9438202247191011
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,22,1,1.0,0.03,5,100,1.0,102,15,0.36553509029578957,0.789272030651341,0.43148999107337715,0.10906701047489513,0.125,0.06666666666666667,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,22,2,1.0,0.03,5,100,1.0,103,10,0.2250458249415475,0.8978494623655914,0.4665041721563461,0.06991606676121935,0.25,0.2,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,22,3,1.0,0.03,5,100,1.0,103,16,0.390738076546425,0.7995689655172413,0.4559959716545292,0.11968563107357491,0.19047619047619047,0.125,0.9655172413793104
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,22,4,1.0,0.03,5,100,1.0,103,10,0.2672590913831792,0.8043010752688172,0.5553342047431408,0.07495312271880038,0.47058823529411764,0.4,0.967741935483871
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,22,5,1.0,0.03,5,100,1.0,102,13,0.31936631631981544,0.8046672428694901,0.36501693978810684,0.10063154001064774,0.10526315789473684,0.07692307692307693,0.9438202247191011
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,23,1,1.0,0.03,5,300,0.8,102,15,0.4103066446564081,0.782375478927203,0.4794310041172739,0.10861443017276916,0.3157894736842105,0.2,0.9885057471264368
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,23,2,1.0,0.03,5,300,0.8,103,10,0.2097079353312873,0.9139784946236559,0.5839868878373387,0.06607517543418819,0.42105263157894735,0.4,0.946236559139785
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,23,3,1.0,0.03,5,300,0.8,103,16,0.45448048055254364,0.8103448275862069,0.39275596238778476,0.1363218408351924,0.18181818181818182,0.125,0.9540229885057471
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,23,4,1.0,0.03,5,300,0.8,103,10,0.2673148174164134,0.7956989247311828,0.4929398379398379,0.06925619706866547,0.6666666666666666,0.6,0.978494623655914
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,23,5,1.0,0.03,5,300,0.8,102,13,0.41154245531756,0.7407087294727744,0.26578293184283064,0.1287683027077709,0.17391304347826086,0.15384615384615385,0.9101123595505618
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,24,1,1.0,0.03,5,300,1.0,102,15,0.43756062241783955,0.7609195402298851,0.4864345198862373,0.11332735308998812,0.4,0.26666666666666666,0.9885057471264368
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,24,2,1.0,0.03,5,300,1.0,103,10,0.22892379244180402,0.8817204301075269,0.4916395338296866,0.06952304558486651,0.42105263157894735,0.4,0.946236559139785
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,24,3,1.0,0.03,5,300,1.0,103,16,0.4736474893738845,0.7959770114942529,0.3959687731144396,0.13978558055393697,0.17391304347826086,0.125,0.9425287356321839
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,24,4,1.0,0.03,5,300,1.0,103,10,0.27372337429955873,0.7827956989247312,0.4508581480439065,0.07145339353188766,0.5,0.4,0.978494623655914
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,24,5,1.0,0.03,5,300,1.0,102,13,0.3980167603091137,0.7571305099394987,0.29816565548272866,0.11946704797436695,0.19047619047619047,0.15384615384615385,0.9325842696629213
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,25,1,1.0,0.1,3,100,0.8,102,15,0.3900180714112265,0.7839080459770115,0.4736403415067818,0.10951104858787068,0.3333333333333333,0.2,1.0
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,25,2,1.0,0.1,3,100,0.8,103,10,0.19511422075144993,0.9279569892473118,0.5942640692640693,0.06011663124879715,0.5263157894736842,0.5,0.956989247311828
XGBoost_single_no_coords,spatial,False,Coeranoscincus reticulatus,25,3,1.0,0.1,3,100,0.8,103,16,0.4348315990362268,0.7859195402298851,0.3774051674354786,0.12996202328761958,0.19047619047619047,0.125,0.9655172413793104
