model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_with_coords,random,True,17,4,1.0,0.03,3,100,0.8,816,48,0.15341786175107613,0.9090169270833335,0.45208969880625843,0.04238644909375635,0.0,0.0,1.0
XGBoost_multi_with_coords,random,True,17,5,1.0,0.03,3,100,0.8,816,48,0.15551490506530385,0.8958604600694444,0.4597695237656051,0.04280876786100148,0.04081632653061224,0.020833333333333332,1.0
XGBoost_multi_with_coords,random,True,18,1,1.0,0.03,3,100,1.0,824,51,0.16788907560523308,0.8750602440199884,0.44313940655577727,0.04615577653768874,0.0,0.0,1.0
XGBoost_multi_with_coords,random,True,18,2,1.0,0.03,3,100,1.0,824,51,0.1833550304123335,0.8277655175912537,0.2917594143699099,0.04972385407885331,0.0,0.0,0.9987063389391979
XGBoost_multi_with_coords,random,True,18,3,1.0,0.03,3,100,1.0,824,53,0.16672622135059445,0.8960918190049678,0.4441644271203745,0.046849803234081326,0.0,0.0,0.9987029831387808
XGBoost_multi_with_coords,random,True,18,4,1.0,0.03,3,100,1.0,816,48,0.15798795666520773,0.8969048394097222,0.42372732028651594,0.04337456107261079,0.0,0.0,1.0
XGBoost_multi_with_coords,random,True,18,5,1.0,0.03,3,100,1.0,816,48,0.1569721948935583,0.8964029947916667,0.47118507378313723,0.04287149550879783,0.08,0.041666666666666664,1.0
XGBoost_multi_with_coords,random,True,19,1,1.0,0.03,3,300,0.8,824,51,0.15061827323356358,0.8983588260660019,0.509560246687175,0.041573079104692,0.22950819672131148,0.13725490196078433,0.9961190168175937
XGBoost_multi_with_coords,random,True,19,2,1.0,0.03,3,300,0.8,824,51,0.17841136633987356,0.8458767724424828,0.3189276535472457,0.04870257146551872,0.18181818181818182,0.11764705882352941,0.9883570504527813
XGBoost_multi_with_coords,random,True,19,3,1.0,0.03,3,300,0.8,824,53,0.1599790099906493,0.9033844798472946,0.4551273159050854,0.04551389900957042,0.22580645161290322,0.1320754716981132,0.9974059662775616
XGBoost_multi_with_coords,random,True,19,4,1.0,0.03,3,300,0.8,816,48,0.1356941158583537,0.9322916666666666,0.5274854408689696,0.037913423151233944,0.3076923076923077,0.20833333333333334,0.9908854166666666
XGBoost_multi_with_coords,random,True,19,5,1.0,0.03,3,300,0.8,816,48,0.14412170880832526,0.9042968749999999,0.4878049916016779,0.04011204497171939,0.2903225806451613,0.1875,0.9934895833333334
XGBoost_multi_with_coords,random,True,20,1,1.0,0.03,3,300,1.0,824,51,0.15789510269254162,0.8852192882327575,0.47679207066746243,0.04346849777870607,0.14285714285714285,0.0784313725490196,0.9987063389391979
XGBoost_multi_with_coords,random,True,20,2,1.0,0.03,3,300,1.0,824,51,0.17952639811773594,0.8412982269233695,0.3211359787696713,0.04872809130141224,0.15384615384615385,0.09803921568627451,0.9883570504527813
XGBoost_multi_with_coords,random,True,20,3,1.0,0.03,3,300,1.0,824,53,0.15957748811307057,0.9028460954898073,0.43550798407725627,0.045723550083060185,0.10344827586206896,0.05660377358490566,0.9974059662775616
XGBoost_multi_with_coords,random,True,20,4,1.0,0.03,3,300,1.0,816,48,0.14458464212968897,0.9181722005208333,0.46892374674938647,0.04029958318885951,0.14814814814814814,0.08333333333333333,0.9973958333333334
XGBoost_multi_with_coords,random,True,20,5,1.0,0.03,3,300,1.0,816,48,0.14873400697099134,0.896457248263889,0.47416611813320203,0.04090093702494681,0.17543859649122806,0.10416666666666667,0.9947916666666666
XGBoost_multi_with_coords,random,True,21,1,1.0,0.03,5,100,0.8,824,51,0.14810991182602834,0.9020115161200315,0.5128557941924703,0.04087515880954549,0.31746031746031744,0.19607843137254902,0.9974126778783958
XGBoost_multi_with_coords,random,True,21,2,1.0,0.03,5,100,0.8,824,51,0.1723888733711289,0.8660933972554093,0.33048383093431,0.04844279549168747,0.2535211267605634,0.17647058823529413,0.9857697283311773
XGBoost_multi_with_coords,random,True,21,3,1.0,0.03,5,100,0.8,824,53,0.1589775214471174,0.9102855884296307,0.45306919801943935,0.04548321734209254,0.21875,0.1320754716981132,0.9948119325551232
XGBoost_multi_with_coords,random,True,21,4,1.0,0.03,5,100,0.8,816,48,0.1325968467068349,0.9366455078124999,0.5425264885098107,0.036787330563625806,0.4057971014492754,0.2916666666666667,0.9908854166666666
XGBoost_multi_with_coords,random,True,21,5,1.0,0.03,5,100,0.8,816,48,0.14365670202925152,0.9086371527777778,0.512700211414206,0.03963965275827709,0.3050847457627119,0.1875,0.9973958333333334
XGBoost_multi_with_coords,random,True,22,1,1.0,0.03,5,100,1.0,824,51,0.15482883551372675,0.8936661339827003,0.46865969188835643,0.043096365470628895,0.10526315789473684,0.058823529411764705,0.9961190168175937
