model,split_type,use_coords,species,candidate,fold,model__colsample_bytree,model__learning_rate,model__max_depth,model__n_estimators,model__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_single_no_coords,random,False,Cacophis kreftii,6,3,0.8,0.03,5,100,1.0,102,3,0.16920843906524524,0.48316498316498313,0.04641800041384398,0.03475151209780247,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,6,4,0.8,0.03,5,100,1.0,103,4,0.14994345521576927,0.8484848484848485,0.13635620915032678,0.03975499274958956,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,6,5,0.8,0.03,5,100,1.0,102,3,0.10912880926464048,0.845117845117845,0.21825396825396826,0.026882360631653227,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,7,1,0.8,0.03,5,300,0.8,103,3,0.10782954388772661,0.83,0.3529411764705882,0.025692274703576958,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,7,2,0.8,0.03,5,300,0.8,103,3,0.10879852012495621,0.8966666666666667,0.19166666666666665,0.02887870455153833,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,7,3,0.8,0.03,5,300,0.8,102,3,0.18959820783264428,0.5622895622895623,0.04738562091503268,0.03861488333535698,0.0,0.0,0.9797979797979798
XGBoost_single_no_coords,random,False,Cacophis kreftii,7,4,0.8,0.03,5,300,0.8,103,4,0.15781093239460176,0.8383838383838385,0.13209033613445378,0.04082748587542778,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,7,5,0.8,0.03,5,300,0.8,102,3,0.11161916253852028,0.8282828282828283,0.28273809523809523,0.025820090365523768,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,8,1,0.8,0.03,5,300,1.0,103,3,0.12192849076529126,0.7399999999999999,0.23555555555555555,0.027176170150645,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,8,2,0.8,0.03,5,300,1.0,103,3,0.11318578372248071,0.85,0.177109440267335,0.0297365791471935,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,8,3,0.8,0.03,5,300,1.0,102,3,0.19653818496980197,0.5589225589225588,0.0459255021612001,0.03915722114383856,0.0,0.0,0.9797979797979798
XGBoost_single_no_coords,random,False,Cacophis kreftii,8,4,0.8,0.03,5,300,1.0,103,4,0.15544274529559962,0.8560606060606061,0.1536004056795132,0.042046757055055464,0.0,0.0,0.98989898989899
XGBoost_single_no_coords,random,False,Cacophis kreftii,8,5,0.8,0.03,5,300,1.0,102,3,0.11874967240244264,0.8080808080808081,0.4135472370766488,0.02558942576579266,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,9,1,0.8,0.1,3,100,0.8,103,3,0.10670299067688617,0.8133333333333334,0.3181818181818182,0.024341597319412583,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,9,2,0.8,0.1,3,100,0.8,103,3,0.10457528948756016,0.9,0.1861952861952862,0.02837179740764061,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,9,3,0.8,0.1,3,100,0.8,102,3,0.18463126632358218,0.5656565656565656,0.049726211708751834,0.036556252887468,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,9,4,0.8,0.1,3,100,0.8,103,4,0.16414734813254167,0.8282828282828283,0.134331429747389,0.04119311497598242,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,9,5,0.8,0.1,3,100,0.8,102,3,0.11369259024143463,0.8013468013468014,0.2619883040935672,0.026270228041473123,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,10,1,0.8,0.1,3,100,1.0,103,3,0.10670711329670708,0.8433333333333334,0.32173913043478264,0.02569138210351714,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,10,2,0.8,0.1,3,100,1.0,103,3,0.1062697462757768,0.91,0.2007936507936508,0.02932406395970639,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,10,3,0.8,0.1,3,100,1.0,102,3,0.19620268989957526,0.5151515151515151,0.04383903133903133,0.03800631238002462,0.0,0.0,0.98989898989899
XGBoost_single_no_coords,random,False,Cacophis kreftii,10,4,0.8,0.1,3,100,1.0,103,4,0.16616970256917482,0.8383838383838383,0.1359593837535014,0.04338265221336909,0.0,0.0,0.98989898989899
XGBoost_single_no_coords,random,False,Cacophis kreftii,10,5,0.8,0.1,3,100,1.0,102,3,0.12224854789230762,0.7441077441077442,0.4033816425120773,0.025518528490550942,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,11,1,0.8,0.1,3,300,0.8,103,3,0.1293701680600513,0.8033333333333332,0.2619883040935672,0.026515686185539945,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,11,2,0.8,0.1,3,300,0.8,103,3,0.11212314225596574,0.8933333333333333,0.18741765480895917,0.027786357396487646,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,11,3,0.8,0.1,3,300,0.8,102,3,0.19431297346959112,0.606060606060606,0.059768368350817724,0.03572300830042526,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,11,4,0.8,0.1,3,300,0.8,103,4,0.17415285813491974,0.8358585858585859,0.13958333333333334,0.0395377145394301,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,11,5,0.8,0.1,3,300,0.8,102,3,0.12583633715276213,0.8181818181818181,0.4633123689727463,0.025093659980882085,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,12,1,0.8,0.1,3,300,1.0,103,3,0.1271656070533429,0.8066666666666666,0.29532163742690054,0.02768428495488104,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,12,2,0.8,0.1,3,300,1.0,103,3,0.1137220074829811,0.8833333333333333,0.2111111111111111,0.028690375457330473,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,12,3,0.8,0.1,3,300,1.0,102,3,0.20433006103993287,0.6161616161616161,0.052567466266866564,0.0380838606644281,0.0,0.0,0.98989898989899
XGBoost_single_no_coords,random,False,Cacophis kreftii,12,4,0.8,0.1,3,300,1.0,103,4,0.18918094361000545,0.8005050505050505,0.11663647342995169,0.04182616807951389,0.0,0.0,0.98989898989899
XGBoost_single_no_coords,random,False,Cacophis kreftii,12,5,0.8,0.1,3,300,1.0,102,3,0.13634180012175542,0.7878787878787878,0.39664570230607965,0.024807170565503012,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,13,1,0.8,0.1,5,100,0.8,103,3,0.11149848500975013,0.8033333333333332,0.2619883040935672,0.025584319664878875,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,13,2,0.8,0.1,5,100,0.8,103,3,0.1083735776678133,0.8933333333333333,0.16984126984126985,0.02906244150914305,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,13,3,0.8,0.1,5,100,0.8,102,3,0.18837787793759364,0.5723905723905723,0.05026143790849673,0.0378823321803313,0.0,0.0,0.9797979797979798
XGBoost_single_no_coords,random,False,Cacophis kreftii,13,4,0.8,0.1,5,100,0.8,103,4,0.16881048941381774,0.8106060606060606,0.11943447634237107,0.04271170666657106,0.0,0.0,0.98989898989899
XGBoost_single_no_coords,random,False,Cacophis kreftii,13,5,0.8,0.1,5,100,0.8,102,3,0.11158795592068262,0.8316498316498316,0.24349881796690306,0.025900255028347682,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,14,1,0.8,0.1,5,100,1.0,103,3,0.11032526803608392,0.8533333333333334,0.32325581395348835,0.02663386956940551,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,14,2,0.8,0.1,5,100,1.0,103,3,0.10996839340364234,0.8533333333333333,0.1778206778206778,0.028634807955682982,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,14,3,0.8,0.1,5,100,1.0,102,3,0.1923365334863086,0.5757575757575757,0.04782608695652174,0.03745173620261075,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,14,4,0.8,0.1,5,100,1.0,103,4,0.16308720688957026,0.8434343434343434,0.14324095022624433,0.04244664565922122,0.0,0.0,0.98989898989899
XGBoost_single_no_coords,random,False,Cacophis kreftii,14,5,0.8,0.1,5,100,1.0,102,3,0.1244595273508771,0.7979797979797979,0.23428571428571426,0.026670963495713147,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,15,1,0.8,0.1,5,300,0.8,103,3,0.13358400916382163,0.7999999999999999,0.26168582375478927,0.02749435343140304,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,15,2,0.8,0.1,5,300,0.8,103,3,0.11255380202432733,0.89,0.18006993006993005,0.027876180684538832,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,15,3,0.8,0.1,5,300,0.8,102,3,0.19986749578291002,0.5993265993265993,0.0552852944157292,0.037807695185311525,0.0,0.0,0.9797979797979798
XGBoost_single_no_coords,random,False,Cacophis kreftii,15,4,0.8,0.1,5,300,0.8,103,4,0.17153702788928288,0.851010101010101,0.15100806451612903,0.04039186799989347,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,15,5,0.8,0.1,5,300,0.8,102,3,0.12369346606298016,0.8215488215488215,0.4208333333333333,0.02465816250859054,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,16,1,0.8,0.1,5,300,1.0,103,3,0.1318192910317313,0.8066666666666666,0.2404040404040404,0.027847146290530738,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,16,2,0.8,0.1,5,300,1.0,103,3,0.11353369709949938,0.8566666666666667,0.204093567251462,0.028127725953512928,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,16,3,0.8,0.1,5,300,1.0,102,3,0.20158431262913404,0.6498316498316499,0.05596142046326124,0.038060131800999854,0.0,0.0,0.9797979797979798
XGBoost_single_no_coords,random,False,Cacophis kreftii,16,4,0.8,0.1,5,300,1.0,103,4,0.18126832518998418,0.8131313131313131,0.12628418329637842,0.041802267759330373,0.0,0.0,0.98989898989899
XGBoost_single_no_coords,random,False,Cacophis kreftii,16,5,0.8,0.1,5,300,1.0,102,3,0.13971078693769373,0.8114478114478114,0.3922305764411027,0.02555810846308047,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,17,1,1.0,0.03,3,100,0.8,103,3,0.10558098414140801,0.8433333333333334,0.466183574879227,0.025490008669998385,0.0,0.0,1.0
