model,split_type,use_coords,species,candidate,fold,model__class_weight,model__max_depth,model__max_features,model__min_samples_leaf,model__n_estimators,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
RF_single_with_coords,random,True,Cacophis kreftii,5,2,balanced,20.0,sqrt,1,300,103,3,0.12221849972425324,0.9333333333333333,0.2222222222222222,0.04243937432626754,0.0,0.0,0.97
RF_single_with_coords,random,True,Cacophis kreftii,5,3,balanced,20.0,sqrt,1,300,102,3,0.15072005432585076,0.8585858585858586,0.1303030303030303,0.04774259259312201,0.0,0.0,0.9696969696969697
RF_single_with_coords,random,True,Cacophis kreftii,5,4,balanced,20.0,sqrt,1,300,103,4,0.14134148715126799,0.8914141414141413,0.1857638888888889,0.0478583603025739,0.0,0.0,0.9595959595959596
RF_single_with_coords,random,True,Cacophis kreftii,5,5,balanced,20.0,sqrt,1,300,102,3,0.09612718789786664,0.9461279461279462,0.2777777777777778,0.03141078431420589,0.2857142857142857,0.3333333333333333,0.9696969696969697
RF_single_with_coords,random,True,Cacophis kreftii,6,1,balanced,20.0,sqrt,1,500,103,3,0.09824943771773706,0.9533333333333334,0.35,0.03295879611699029,0.25,0.3333333333333333,0.96
RF_single_with_coords,random,True,Cacophis kreftii,6,2,balanced,20.0,sqrt,1,500,103,3,0.12146961518087435,0.9316666666666666,0.2142857142857143,0.04236310679653397,0.0,0.0,0.97
RF_single_with_coords,random,True,Cacophis kreftii,6,3,balanced,20.0,sqrt,1,500,102,3,0.14628414809198226,0.8585858585858586,0.11951871657754011,0.0465825490200196,0.0,0.0,0.9696969696969697
RF_single_with_coords,random,True,Cacophis kreftii,6,4,balanced,20.0,sqrt,1,500,103,4,0.1372826509965822,0.8964646464646464,0.19583333333333333,0.046280077670291256,0.0,0.0,0.9595959595959596
RF_single_with_coords,random,True,Cacophis kreftii,6,5,balanced,20.0,sqrt,1,500,102,3,0.09658583941675142,0.9461279461279462,0.2777777777777778,0.031347450980774516,0.2857142857142857,0.3333333333333333,0.9696969696969697
RF_single_with_coords,random,True,Cacophis kreftii,7,1,balanced,20.0,sqrt,5,300,103,3,0.15125397804685323,0.95,0.29444444444444445,0.04816151749404134,0.46153846153846156,1.0,0.93
RF_single_with_coords,random,True,Cacophis kreftii,7,2,balanced,20.0,sqrt,5,300,103,3,0.17546412643821777,0.95,0.2757936507936508,0.056786559816225185,0.42857142857142855,1.0,0.92
RF_single_with_coords,random,True,Cacophis kreftii,7,3,balanced,20.0,sqrt,5,300,102,3,0.22126182576562686,0.8484848484848485,0.1138755980861244,0.0737384587187938,0.0,0.0,0.9090909090909091
RF_single_with_coords,random,True,Cacophis kreftii,7,4,balanced,20.0,sqrt,5,300,103,4,0.23691654256542724,0.9090909090909091,0.21208323839902787,0.08444926407217893,0.2727272727272727,0.75,0.8484848484848485
RF_single_with_coords,random,True,Cacophis kreftii,7,5,balanced,20.0,sqrt,5,300,102,3,0.14930117860613726,0.9461279461279462,0.2686868686868687,0.04700888147893136,0.36363636363636365,0.6666666666666666,0.9393939393939394
RF_single_with_coords,random,True,Cacophis kreftii,8,1,balanced,20.0,sqrt,5,500,103,3,0.150003643913712,0.9466666666666668,0.26666666666666666,0.047425221188392465,0.46153846153846156,1.0,0.93
RF_single_with_coords,random,True,Cacophis kreftii,8,2,balanced,20.0,sqrt,5,500,103,3,0.17534395988826182,0.95,0.2757936507936508,0.05641867726500865,0.42857142857142855,1.0,0.92
RF_single_with_coords,random,True,Cacophis kreftii,8,3,balanced,20.0,sqrt,5,500,102,3,0.21970514278118755,0.8518518518518519,0.11604010025062655,0.0732326326368057,0.0,0.0,0.9090909090909091
RF_single_with_coords,random,True,Cacophis kreftii,8,4,balanced,20.0,sqrt,5,500,103,4,0.2358350614547739,0.9090909090909091,0.21208323839902787,0.08358347310584414,0.2727272727272727,0.75,0.8484848484848485
RF_single_with_coords,random,True,Cacophis kreftii,8,5,balanced,20.0,sqrt,5,500,102,3,0.14867916272418136,0.952861952861953,0.28888888888888886,0.04625428287749484,0.36363636363636365,0.6666666666666666,0.9393939393939394
RF_single_with_coords,random,True,Calyptotis scutirostrum,1,1,balanced,,sqrt,1,300,103,7,0.17043727219314633,0.9404761904761905,0.6541005291005291,0.05674994606289753,0.5263157894736842,0.7142857142857143,0.9270833333333334
RF_single_with_coords,random,True,Calyptotis scutirostrum,1,2,balanced,,sqrt,1,300,103,7,0.18083663086635712,0.9144345238095238,0.5545238095238095,0.05007216828498382,0.6666666666666666,0.7142857142857143,0.96875
RF_single_with_coords,random,True,Calyptotis scutirostrum,1,3,balanced,,sqrt,1,300,102,6,0.10953195968178028,0.9609375,0.7002645502645503,0.032693137255186265,0.6,0.5,0.9895833333333334
RF_single_with_coords,random,True,Calyptotis scutirostrum,1,4,balanced,,sqrt,1,300,103,7,0.16618629042327399,0.9449404761904762,0.5522370486656201,0.050953290183523195,0.5882352941176471,0.7142857142857143,0.9479166666666666
RF_single_with_coords,random,True,Calyptotis scutirostrum,1,5,balanced,,sqrt,1,300,102,7,0.12340767156912497,0.9631578947368421,0.844006568144499,0.03253126361685186,0.7272727272727273,0.5714285714285714,1.0
RF_single_with_coords,random,True,Calyptotis scutirostrum,2,1,balanced,,sqrt,1,500,103,7,0.1706284937099036,0.9382440476190477,0.6444557621028209,0.057359961165310655,0.5263157894736842,0.7142857142857143,0.9270833333333334
RF_single_with_coords,random,True,Calyptotis scutirostrum,2,2,balanced,,sqrt,1,500,103,7,0.17573363377424756,0.9241071428571429,0.5583333333333333,0.04999724271859223,0.6666666666666666,0.7142857142857143,0.96875
RF_single_with_coords,random,True,Calyptotis scutirostrum,2,3,balanced,,sqrt,1,500,102,6,0.11036158877615478,0.962673611111111,0.7048433048433048,0.032716980392352955,0.6,0.5,0.9895833333333334
RF_single_with_coords,random,True,Calyptotis scutirostrum,2,4,balanced,,sqrt,1,500,103,7,0.16427766281608233,0.9449404761904763,0.5522370486656201,0.05024516504865048,0.5882352941176471,0.7142857142857143,0.9479166666666666
RF_single_with_coords,random,True,Calyptotis scutirostrum,2,5,balanced,,sqrt,1,500,102,7,0.12590207247636687,0.9593984962406016,0.832258064516129,0.0333327450982451,0.7272727272727273,0.5714285714285714,1.0
RF_single_with_coords,random,True,Calyptotis scutirostrum,3,1,balanced,,sqrt,5,300,103,7,0.23686602219529632,0.9315476190476191,0.6614645858343337,0.07807221994086383,0.43478260869565216,0.7142857142857143,0.8854166666666666
RF_single_with_coords,random,True,Calyptotis scutirostrum,3,2,balanced,,sqrt,5,300,103,7,0.2294449806352876,0.9508928571428571,0.5726190476190476,0.06867409230933595,0.47619047619047616,0.7142857142857143,0.90625
RF_single_with_coords,random,True,Calyptotis scutirostrum,3,3,balanced,,sqrt,5,300,102,6,0.18518531603305774,0.9600694444444444,0.6541666666666667,0.053855408312099784,0.42105263157894735,0.6666666666666666,0.90625
RF_single_with_coords,random,True,Calyptotis scutirostrum,3,4,balanced,,sqrt,5,300,103,7,0.25890846222131103,0.9553571428571429,0.5734126984126984,0.07973815870602691,0.5384615384615384,1.0,0.875
RF_single_with_coords,random,True,Calyptotis scutirostrum,3,5,balanced,,sqrt,5,300,102,7,0.19881882578877438,0.9488721804511278,0.7964852607709749,0.06104933150957224,0.6,0.8571428571428571,0.9263157894736842
RF_single_with_coords,random,True,Calyptotis scutirostrum,4,1,balanced,,sqrt,5,500,103,7,0.23421682494429594,0.9330357142857143,0.6623558514314816,0.07755830553490353,0.43478260869565216,0.7142857142857143,0.8854166666666666
RF_single_with_coords,random,True,Calyptotis scutirostrum,4,2,balanced,,sqrt,5,500,103,7,0.23227411286639893,0.9508928571428571,0.5726190476190476,0.06946942389114652,0.47619047619047616,0.7142857142857143,0.90625
RF_single_with_coords,random,True,Calyptotis scutirostrum,4,3,balanced,,sqrt,5,500,102,6,0.18616785971844327,0.9583333333333334,0.5525793650793651,0.054066285389454904,0.42105263157894735,0.6666666666666666,0.90625
RF_single_with_coords,random,True,Calyptotis scutirostrum,4,4,balanced,,sqrt,5,500,103,7,0.25873008454850244,0.9568452380952381,0.5766806722689075,0.07970320723822112,0.5384615384615384,1.0,0.875
RF_single_with_coords,random,True,Calyptotis scutirostrum,4,5,balanced,,sqrt,5,500,102,7,0.1949896423606944,0.9488721804511279,0.7964852607709749,0.05945919581828424,0.6,0.8571428571428571,0.9263157894736842
RF_single_with_coords,random,True,Calyptotis scutirostrum,5,1,balanced,20.0,sqrt,1,300,103,7,0.17043727219314633,0.9404761904761905,0.6541005291005291,0.05674994606289753,0.5263157894736842,0.7142857142857143,0.9270833333333334
RF_single_with_coords,random,True,Calyptotis scutirostrum,5,2,balanced,20.0,sqrt,1,300,103,7,0.18083663086635712,0.9144345238095238,0.5545238095238095,0.05007216828498382,0.6666666666666666,0.7142857142857143,0.96875
RF_single_with_coords,random,True,Calyptotis scutirostrum,5,3,balanced,20.0,sqrt,1,300,102,6,0.10953195968178028,0.9609375,0.7002645502645503,0.032693137255186265,0.6,0.5,0.9895833333333334
RF_single_with_coords,random,True,Calyptotis scutirostrum,5,4,balanced,20.0,sqrt,1,300,103,7,0.16618629042327399,0.9449404761904762,0.5522370486656201,0.050953290183523195,0.5882352941176471,0.7142857142857143,0.9479166666666666
RF_single_with_coords,random,True,Calyptotis scutirostrum,5,5,balanced,20.0,sqrt,1,300,102,7,0.12340767156912497,0.9631578947368421,0.844006568144499,0.03253126361685186,0.7272727272727273,0.5714285714285714,1.0
RF_single_with_coords,random,True,Calyptotis scutirostrum,6,1,balanced,20.0,sqrt,1,500,103,7,0.1706284937099036,0.9382440476190477,0.6444557621028209,0.057359961165310655,0.5263157894736842,0.7142857142857143,0.9270833333333334
RF_single_with_coords,random,True,Calyptotis scutirostrum,6,2,balanced,20.0,sqrt,1,500,103,7,0.17573363377424756,0.9241071428571429,0.5583333333333333,0.04999724271859223,0.6666666666666666,0.7142857142857143,0.96875
RF_single_with_coords,random,True,Calyptotis scutirostrum,6,3,balanced,20.0,sqrt,1,500,102,6,0.11036158877615478,0.962673611111111,0.7048433048433048,0.032716980392352955,0.6,0.5,0.9895833333333334
RF_single_with_coords,random,True,Calyptotis scutirostrum,6,4,balanced,20.0,sqrt,1,500,103,7,0.16427766281608233,0.9449404761904763,0.5522370486656201,0.05024516504865048,0.5882352941176471,0.7142857142857143,0.9479166666666666
RF_single_with_coords,random,True,Calyptotis scutirostrum,6,5,balanced,20.0,sqrt,1,500,102,7,0.12590207247636687,0.9593984962406016,0.832258064516129,0.0333327450982451,0.7272727272727273,0.5714285714285714,1.0
RF_single_with_coords,random,True,Calyptotis scutirostrum,7,1,balanced,20.0,sqrt,5,300,103,7,0.23686602219529634,0.9315476190476191,0.6614645858343337,0.07807221994086384,0.43478260869565216,0.7142857142857143,0.8854166666666666
RF_single_with_coords,random,True,Calyptotis scutirostrum,7,2,balanced,20.0,sqrt,5,300,103,7,0.2294449806352876,0.9508928571428571,0.5726190476190476,0.06867409230933595,0.47619047619047616,0.7142857142857143,0.90625
RF_single_with_coords,random,True,Calyptotis scutirostrum,7,3,balanced,20.0,sqrt,5,300,102,6,0.1851853160330577,0.9600694444444444,0.6541666666666667,0.05385540831209977,0.42105263157894735,0.6666666666666666,0.90625
RF_single_with_coords,random,True,Calyptotis scutirostrum,7,4,balanced,20.0,sqrt,5,300,103,7,0.25890846222131103,0.9553571428571429,0.5734126984126984,0.07973815870602691,0.5384615384615384,1.0,0.875
RF_single_with_coords,random,True,Calyptotis scutirostrum,7,5,balanced,20.0,sqrt,5,300,102,7,0.19881882578877438,0.9488721804511278,0.7964852607709749,0.06104933150957224,0.6,0.8571428571428571,0.9263157894736842
RF_single_with_coords,random,True,Calyptotis scutirostrum,8,1,balanced,20.0,sqrt,5,500,103,7,0.234216824944296,0.9330357142857143,0.6623558514314816,0.07755830553490353,0.43478260869565216,0.7142857142857143,0.8854166666666666
RF_single_with_coords,random,True,Calyptotis scutirostrum,8,2,balanced,20.0,sqrt,5,500,103,7,0.23227411286639893,0.9508928571428571,0.5726190476190476,0.06946942389114652,0.47619047619047616,0.7142857142857143,0.90625
RF_single_with_coords,random,True,Calyptotis scutirostrum,8,3,balanced,20.0,sqrt,5,500,102,6,0.18616785971844327,0.9583333333333334,0.5525793650793651,0.054066285389454884,0.42105263157894735,0.6666666666666666,0.90625
RF_single_with_coords,random,True,Calyptotis scutirostrum,8,4,balanced,20.0,sqrt,5,500,103,7,0.2587300845485024,0.9568452380952381,0.5766806722689075,0.07970320723822112,0.5384615384615384,1.0,0.875
RF_single_with_coords,random,True,Calyptotis scutirostrum,8,5,balanced,20.0,sqrt,5,500,102,7,0.1949896423606944,0.9488721804511279,0.7964852607709749,0.05945919581828424,0.6,0.8571428571428571,0.9263157894736842
RF_single_with_coords,random,True,Coeranoscincus reticulatus,1,1,balanced,,sqrt,1,300,103,17,0.2588730079241156,0.9257865937072504,0.7159347303983983,0.0844621359224175,0.6666666666666666,0.7647058823529411,0.8953488372093024
RF_single_with_coords,random,True,Coeranoscincus reticulatus,1,2,balanced,,sqrt,1,300,103,17,0.30518081626780336,0.8867989056087551,0.6506122788083666,0.1003363538296451,0.5263157894736842,0.5882352941176471,0.872093023255814
RF_single_with_coords,random,True,Coeranoscincus reticulatus,1,3,balanced,,sqrt,1,300,102,16,0.321901515515937,0.9055232558139535,0.536337460508382,0.10449880174298803,0.5909090909090909,0.8125,0.8255813953488372
RF_single_with_coords,random,True,Coeranoscincus reticulatus,1,4,balanced,,sqrt,1,300,103,17,0.24654885235864368,0.9449384404924761,0.7128921144652897,0.07736558791812191,0.6666666666666666,0.7647058823529411,0.8953488372093024
RF_single_with_coords,random,True,Coeranoscincus reticulatus,1,5,balanced,,sqrt,1,300,102,17,0.34658694474566093,0.8788927335640139,0.5652905745173298,0.12006873638352068,0.46153846153846156,0.5294117647058824,0.8470588235294118
RF_single_with_coords,random,True,Coeranoscincus reticulatus,2,1,balanced,,sqrt,1,500,103,17,0.2602840514017909,0.9285225718194254,0.7227175364979915,0.08437506796125242,0.6666666666666666,0.7647058823529411,0.8953488372093024
RF_single_with_coords,random,True,Coeranoscincus reticulatus,2,2,balanced,,sqrt,1,500,103,17,0.3014559019238265,0.8909028727770177,0.6604195575898735,0.09917603883500972,0.5405405405405406,0.5882352941176471,0.8837209302325582
RF_single_with_coords,random,True,Coeranoscincus reticulatus,2,3,balanced,,sqrt,1,500,102,16,0.316093461679467,0.9098837209302326,0.5747681120682372,0.1027320000000294,0.6341463414634146,0.8125,0.8604651162790697
RF_single_with_coords,random,True,Coeranoscincus reticulatus,2,4,balanced,,sqrt,1,500,103,17,0.24750754486765242,0.9449384404924761,0.7367539445931046,0.07799471844666991,0.6666666666666666,0.7647058823529411,0.8953488372093024
RF_single_with_coords,random,True,Coeranoscincus reticulatus,2,5,balanced,,sqrt,1,500,102,17,0.3477722025333007,0.8764705882352941,0.5510845851036915,0.12018874509807845,0.46153846153846156,0.5294117647058824,0.8470588235294118
