model,split_type,use_coords,species,candidate,fold,model__class_weight,model__max_depth,model__max_features,model__min_samples_leaf,model__n_estimators,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,1,balanced,,sqrt,5,500,102,12,0.39729337460510056,0.8314814814814815,0.4056434453970848,0.12761704824700482,0.4117647058823529,0.5833333333333334,0.8333333333333334
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,2,balanced,,sqrt,5,500,103,13,0.47762294428807534,0.8273504273504273,0.4134252348958231,0.15877979239845796,0.4878048780487805,0.7692307692307693,0.8
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,3,balanced,,sqrt,5,500,103,13,0.3488270757293196,0.8376068376068376,0.548882781731619,0.10312864779832973,0.6666666666666666,0.6923076923076923,0.9444444444444444
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,4,balanced,,sqrt,5,500,103,13,0.4150895612481656,0.8358974358974359,0.5783263809701351,0.1326154643558083,0.45,0.6923076923076923,0.8
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,4,5,balanced,,sqrt,5,500,102,13,0.4388283422422338,0.8219533275713051,0.4056440872734124,0.14213371985786055,0.4864864864864865,0.6923076923076923,0.8314606741573034
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,1,balanced,20.0,sqrt,1,300,102,12,0.30771297525487107,0.8388888888888888,0.4087266373697959,0.09586095716065184,0.48,0.5,0.9222222222222223
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,2,balanced,20.0,sqrt,1,300,103,13,0.38072945850448026,0.8277777777777778,0.3358431303639351,0.12295587918017041,0.5161290322580645,0.6153846153846154,0.8888888888888888
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,3,balanced,20.0,sqrt,1,300,103,13,0.274067325985392,0.8585470085470086,0.5848821549554535,0.07940248112189859,0.47619047619047616,0.38461538461538464,0.9666666666666667
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,4,balanced,20.0,sqrt,1,300,103,13,0.31286190175494216,0.8435897435897436,0.6030069527675546,0.09404656280351333,0.5333333333333333,0.6153846153846154,0.9
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,5,5,balanced,20.0,sqrt,1,300,102,13,0.3394224818215581,0.8254105445116681,0.4356401066078486,0.10736568930046053,0.46153846153846156,0.46153846153846156,0.9213483146067416
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,1,balanced,20.0,sqrt,1,500,102,12,0.31092334975519403,0.836574074074074,0.4235940597063437,0.0961846000400258,0.48,0.5,0.9222222222222223
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,2,balanced,20.0,sqrt,1,500,103,13,0.3777020875338754,0.8311965811965811,0.344528454612264,0.12208683495145631,0.5161290322580645,0.6153846153846154,0.8888888888888888
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,3,balanced,20.0,sqrt,1,500,103,13,0.2706033757336827,0.8594017094017095,0.5871504632205509,0.07824900970873785,0.47619047619047616,0.38461538461538464,0.9666666666666667
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,4,balanced,20.0,sqrt,1,500,103,13,0.3118404012775559,0.8435897435897436,0.6127423050355381,0.09265364471746304,0.5,0.5384615384615384,0.9111111111111111
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,6,5,balanced,20.0,sqrt,1,500,102,13,0.344639618795145,0.817199654278306,0.404488099277749,0.10922107298477889,0.4444444444444444,0.46153846153846156,0.9101123595505618
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,1,balanced,20.0,sqrt,5,300,102,12,0.3950416764622046,0.8296296296296296,0.3996414647730437,0.12644592424734125,0.42424242424242425,0.5833333333333334,0.8444444444444444
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,2,balanced,20.0,sqrt,5,300,103,13,0.4772347714571669,0.8247863247863247,0.3959847941995685,0.158323539540462,0.4878048780487805,0.7692307692307693,0.8
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,3,balanced,20.0,sqrt,5,300,103,13,0.3489168854225974,0.8393162393162393,0.5446527006118048,0.10361551303283818,0.6428571428571429,0.6923076923076923,0.9333333333333333
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,4,balanced,20.0,sqrt,5,300,103,13,0.4177199015173733,0.8341880341880342,0.5578808276831615,0.1331140447418291,0.46153846153846156,0.6923076923076923,0.8111111111111111
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,7,5,balanced,20.0,sqrt,5,300,102,13,0.4383395539736017,0.8219533275713051,0.4136633913231895,0.1417429218701942,0.47368421052631576,0.6923076923076923,0.8202247191011236
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,1,balanced,20.0,sqrt,5,500,102,12,0.3972933746051006,0.8314814814814815,0.4056434453970848,0.12761704824700482,0.4117647058823529,0.5833333333333334,0.8333333333333334
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,2,balanced,20.0,sqrt,5,500,103,13,0.4776229442880753,0.8273504273504273,0.4134252348958231,0.158779792398458,0.4878048780487805,0.7692307692307693,0.8
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,3,balanced,20.0,sqrt,5,500,103,13,0.34882707572931954,0.8376068376068376,0.548882781731619,0.1031286477983297,0.6666666666666666,0.6923076923076923,0.9444444444444444
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,4,balanced,20.0,sqrt,5,500,103,13,0.4150895612481656,0.8358974358974359,0.5783263809701351,0.1326154643558083,0.45,0.6923076923076923,0.8
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,8,5,balanced,20.0,sqrt,5,500,102,13,0.4388283422422338,0.8219533275713051,0.4056440872734124,0.14213371985786052,0.4864864864864865,0.6923076923076923,0.8314606741573034
RF_single_no_coords,spatial,False,Egernia mcpheei,1,1,balanced,,sqrt,1,300,103,1,0.05949808527275036,0.8823529411764706,0.07692307692307693,0.016368500540063648,0.0,0.0,0.9901960784313726
RF_single_no_coords,spatial,False,Egernia mcpheei,1,2,balanced,,sqrt,1,300,103,2,0.15219674967219415,0.6633663366336633,0.5097087378640777,0.012514867314566344,0.6666666666666666,0.5,1.0
RF_single_no_coords,spatial,False,Egernia mcpheei,1,3,balanced,,sqrt,1,300,103,1,0.0494301224066739,0.9607843137254902,0.2,0.01568252427240777,0.0,0.0,0.9901960784313726
