model,split_type,use_coords,species,candidate,fold,model__class_weight,model__max_depth,model__max_features,model__min_samples_leaf,model__n_estimators,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
RF_single_no_coords,random,False,Egernia mcpheei,7,3,balanced,20.0,sqrt,5,300,103,2,0.18625173929627328,0.6485148514851485,0.03979511426319937,0.05128112990905525,0.0,0.0,0.9603960396039604
RF_single_no_coords,random,False,Egernia mcpheei,7,4,balanced,20.0,sqrt,5,300,102,2,0.166123783025467,0.97,0.39285714285714285,0.04624455894879893,0.25,0.5,0.95
RF_single_no_coords,random,False,Egernia mcpheei,7,5,balanced,20.0,sqrt,5,300,102,1,0.18212426918214616,0.9306930693069306,0.125,0.05631075052436524,0.2,1.0,0.9207920792079208
RF_single_no_coords,random,False,Egernia mcpheei,8,1,balanced,20.0,sqrt,5,500,103,2,0.18917792040917403,0.7673267326732673,0.05829228243021346,0.05754997014306123,0.0,0.0,0.9306930693069307
RF_single_no_coords,random,False,Egernia mcpheei,8,2,balanced,20.0,sqrt,5,500,103,2,0.13203474847348892,0.9752475247524752,0.41666666666666663,0.030851364467410856,0.3333333333333333,0.5,0.9702970297029703
RF_single_no_coords,random,False,Egernia mcpheei,8,3,balanced,20.0,sqrt,5,500,103,2,0.18386022118891465,0.6584158415841583,0.041666666666666664,0.05025360734795497,0.0,0.0,0.9603960396039604
RF_single_no_coords,random,False,Egernia mcpheei,8,4,balanced,20.0,sqrt,5,500,102,2,0.16653604895410418,0.97,0.39285714285714285,0.046524068755787545,0.25,0.5,0.95
RF_single_no_coords,random,False,Egernia mcpheei,8,5,balanced,20.0,sqrt,5,500,102,1,0.18309428927976903,0.9306930693069306,0.125,0.05687572159304031,0.2,1.0,0.9207920792079208
RF_single_no_coords,random,False,Eulamprus murrayi,1,1,balanced,,sqrt,1,300,103,0,0.017629389590508932,,,0.0038388349521941744,0.0,,1.0
RF_single_no_coords,random,False,Eulamprus murrayi,1,2,balanced,,sqrt,1,300,103,1,0.14064525264504837,0.4264705882352941,0.009708737864077669,0.010701706581221153,0.0,0.0,1.0
RF_single_no_coords,random,False,Eulamprus murrayi,1,3,balanced,,sqrt,1,300,102,0,0.023189290057483596,,,0.0045267973863366,0.0,,0.9901960784313726
RF_single_no_coords,random,False,Eulamprus murrayi,1,4,balanced,,sqrt,1,300,102,0,0.012484674281007356,,,0.001985838780691721,0.0,,1.0
RF_single_no_coords,random,False,Eulamprus murrayi,1,5,balanced,,sqrt,1,300,103,1,0.1406869889720731,0.4166666666666667,0.009708737864077669,0.010276032363294508,0.0,0.0,1.0
RF_single_no_coords,random,False,Eulamprus murrayi,2,1,balanced,,sqrt,1,500,103,0,0.018096022027142906,,,0.004065048544407766,0.0,,0.9902912621359223
RF_single_no_coords,random,False,Eulamprus murrayi,2,2,balanced,,sqrt,1,500,103,1,0.14097125523284343,0.4019607843137255,0.009708737864077669,0.010836912622165054,0.0,0.0,1.0
RF_single_no_coords,random,False,Eulamprus murrayi,2,3,balanced,,sqrt,1,500,102,0,0.0239065682002192,,,0.004819137255588233,0.0,,0.9901960784313726
RF_single_no_coords,random,False,Eulamprus murrayi,2,4,balanced,,sqrt,1,500,102,0,0.0126144454469899,,,0.0019849411771862757,0.0,,1.0
RF_single_no_coords,random,False,Eulamprus murrayi,2,5,balanced,,sqrt,1,500,103,1,0.1416499521144165,0.4019607843137255,0.009708737864077669,0.010390660194980592,0.0,0.0,1.0
RF_single_no_coords,random,False,Eulamprus murrayi,3,1,balanced,,sqrt,5,300,103,0,0.07490575423665126,,,0.020567694399780102,0.0,,0.970873786407767
RF_single_no_coords,random,False,Eulamprus murrayi,3,2,balanced,,sqrt,5,300,103,1,0.16596961104789107,0.25,0.009708737864077669,0.01600495545423285,0.0,0.0,0.9901960784313726
RF_single_no_coords,random,False,Eulamprus murrayi,3,3,balanced,,sqrt,5,300,102,0,0.12340253364433723,,,0.0387735186809669,0.0,,0.9313725490196079
RF_single_no_coords,random,False,Eulamprus murrayi,3,4,balanced,,sqrt,5,300,102,0,0.06481007847271224,,,0.016931207620568725,0.0,,0.9705882352941176
RF_single_no_coords,random,False,Eulamprus murrayi,3,5,balanced,,sqrt,5,300,103,1,0.19536387405452033,0.3088235294117647,0.009708737864077669,0.024850314171258634,0.0,0.0,0.9803921568627451
RF_single_no_coords,random,False,Eulamprus murrayi,4,1,balanced,,sqrt,5,500,103,0,0.07348235332377434,,,0.020269632890056812,0.0,,0.9805825242718447
RF_single_no_coords,random,False,Eulamprus murrayi,4,2,balanced,,sqrt,5,500,103,1,0.16533856103931854,0.24019607843137253,0.009708737864077669,0.016004567212406277,0.0,0.0,0.9901960784313726
RF_single_no_coords,random,False,Eulamprus murrayi,4,3,balanced,,sqrt,5,500,102,0,0.12224671305628641,,,0.03851559265191023,0.0,,0.9313725490196079
RF_single_no_coords,random,False,Eulamprus murrayi,4,4,balanced,,sqrt,5,500,102,0,0.0632812610433859,,,0.01645926696909678,0.0,,0.9705882352941176
RF_single_no_coords,random,False,Eulamprus murrayi,4,5,balanced,,sqrt,5,500,103,1,0.19691125724985017,0.27450980392156865,0.009708737864077669,0.0254228963539683,0.0,0.0,0.9803921568627451
RF_single_no_coords,random,False,Eulamprus murrayi,5,1,balanced,20.0,sqrt,1,300,103,0,0.017629389590508932,,,0.0038388349521941744,0.0,,1.0
RF_single_no_coords,random,False,Eulamprus murrayi,5,2,balanced,20.0,sqrt,1,300,103,1,0.14064525264504837,0.4264705882352941,0.009708737864077669,0.010701706581221153,0.0,0.0,1.0
RF_single_no_coords,random,False,Eulamprus murrayi,5,3,balanced,20.0,sqrt,1,300,102,0,0.023189290057483596,,,0.0045267973863366,0.0,,0.9901960784313726
RF_single_no_coords,random,False,Eulamprus murrayi,5,4,balanced,20.0,sqrt,1,300,102,0,0.012484674281007356,,,0.001985838780691721,0.0,,1.0
RF_single_no_coords,random,False,Eulamprus murrayi,5,5,balanced,20.0,sqrt,1,300,103,1,0.1406869889720731,0.4166666666666667,0.009708737864077669,0.010276032363294508,0.0,0.0,1.0
RF_single_no_coords,random,False,Eulamprus murrayi,6,1,balanced,20.0,sqrt,1,500,103,0,0.018096022027142906,,,0.004065048544407766,0.0,,0.9902912621359223
RF_single_no_coords,random,False,Eulamprus murrayi,6,2,balanced,20.0,sqrt,1,500,103,1,0.14097125523284343,0.4019607843137255,0.009708737864077669,0.010836912622165054,0.0,0.0,1.0
RF_single_no_coords,random,False,Eulamprus murrayi,6,3,balanced,20.0,sqrt,1,500,102,0,0.0239065682002192,,,0.004819137255588233,0.0,,0.9901960784313726
RF_single_no_coords,random,False,Eulamprus murrayi,6,4,balanced,20.0,sqrt,1,500,102,0,0.0126144454469899,,,0.0019849411771862757,0.0,,1.0
RF_single_no_coords,random,False,Eulamprus murrayi,6,5,balanced,20.0,sqrt,1,500,103,1,0.1416499521144165,0.4019607843137255,0.009708737864077669,0.010390660194980592,0.0,0.0,1.0
RF_single_no_coords,random,False,Eulamprus murrayi,7,1,balanced,20.0,sqrt,5,300,103,0,0.07490575423665126,,,0.020567694399780102,0.0,,0.970873786407767
RF_single_no_coords,random,False,Eulamprus murrayi,7,2,balanced,20.0,sqrt,5,300,103,1,0.16596961104789107,0.25,0.009708737864077669,0.016004955454232847,0.0,0.0,0.9901960784313726
RF_single_no_coords,random,False,Eulamprus murrayi,7,3,balanced,20.0,sqrt,5,300,102,0,0.12340253364433719,,,0.03877351868096689,0.0,,0.9313725490196079
RF_single_no_coords,random,False,Eulamprus murrayi,7,4,balanced,20.0,sqrt,5,300,102,0,0.06481007847271224,,,0.01693120762056873,0.0,,0.9705882352941176
RF_single_no_coords,random,False,Eulamprus murrayi,7,5,balanced,20.0,sqrt,5,300,103,1,0.1953638740545203,0.3088235294117647,0.009708737864077669,0.024850314171258627,0.0,0.0,0.9803921568627451
RF_single_no_coords,random,False,Eulamprus murrayi,8,1,balanced,20.0,sqrt,5,500,103,0,0.07348235332377434,,,0.020269632890056812,0.0,,0.9805825242718447
RF_single_no_coords,random,False,Eulamprus murrayi,8,2,balanced,20.0,sqrt,5,500,103,1,0.16533856103931854,0.24019607843137253,0.009708737864077669,0.016004567212406284,0.0,0.0,0.9901960784313726
RF_single_no_coords,random,False,Eulamprus murrayi,8,3,balanced,20.0,sqrt,5,500,102,0,0.12224671305628639,,,0.038515592651910215,0.0,,0.9313725490196079
RF_single_no_coords,random,False,Eulamprus murrayi,8,4,balanced,20.0,sqrt,5,500,102,0,0.0632812610433859,,,0.01645926696909678,0.0,,0.9705882352941176
RF_single_no_coords,random,False,Eulamprus murrayi,8,5,balanced,20.0,sqrt,5,500,103,1,0.19691125724985023,0.27450980392156865,0.009708737864077669,0.025422896353968303,0.0,0.0,0.9803921568627451
RF_single_no_coords,random,False,Ophioscincus truncatus,1,1,balanced,,sqrt,1,300,102,17,0.3789051851359298,0.8121107266435986,0.5704067441894342,0.12092766884535512,0.5294117647058824,0.5294117647058824,0.9058823529411765
RF_single_no_coords,random,False,Ophioscincus truncatus,1,2,balanced,,sqrt,1,300,103,18,0.3954872943260071,0.7761437908496732,0.6470760226068613,0.1211928802589094,0.5789473684210527,0.6111111111111112,0.8941176470588236
RF_single_no_coords,random,False,Ophioscincus truncatus,1,3,balanced,,sqrt,1,300,102,17,0.6047850125819297,0.7,0.2941496092555691,0.19139825708069824,0.4,0.5294117647058824,0.7764705882352941
RF_single_no_coords,random,False,Ophioscincus truncatus,1,4,balanced,,sqrt,1,300,103,18,0.4059619326565337,0.8284313725490197,0.5022244379595511,0.12974498381882849,0.5128205128205128,0.5555555555555556,0.8705882352941177
RF_single_no_coords,random,False,Ophioscincus truncatus,1,5,balanced,,sqrt,1,300,103,18,0.3469099386016254,0.8245098039215686,0.5856475529081259,0.10970593311765157,0.5,0.3888888888888889,0.9647058823529412
RF_single_no_coords,random,False,Ophioscincus truncatus,2,1,balanced,,sqrt,1,500,102,17,0.38104846851550894,0.8065743944636679,0.5843035053837005,0.12155282352945097,0.5294117647058824,0.5294117647058824,0.9058823529411765
RF_single_no_coords,random,False,Ophioscincus truncatus,2,2,balanced,,sqrt,1,500,103,18,0.3933123889731481,0.7823529411764706,0.6487928582184763,0.12084322330098059,0.5555555555555556,0.5555555555555556,0.9058823529411765
RF_single_no_coords,random,False,Ophioscincus truncatus,2,3,balanced,,sqrt,1,500,102,17,0.6024489948997331,0.7020761245674741,0.29554072514802543,0.19133486274517647,0.391304347826087,0.5294117647058824,0.7647058823529411
RF_single_no_coords,random,False,Ophioscincus truncatus,2,4,balanced,,sqrt,1,500,103,18,0.40077004844641634,0.8284313725490197,0.518089243598845,0.12742559223305824,0.5365853658536586,0.6111111111111112,0.8588235294117647
RF_single_no_coords,random,False,Ophioscincus truncatus,2,5,balanced,,sqrt,1,500,103,18,0.3482775685099771,0.8235294117647058,0.5885321497773748,0.10970353398065048,0.4444444444444444,0.3333333333333333,0.9647058823529412
RF_single_no_coords,random,False,Ophioscincus truncatus,3,1,balanced,,sqrt,5,300,102,17,0.46862333626724173,0.8069204152249135,0.6126323931940182,0.15740678404341835,0.43478260869565216,0.5882352941176471,0.7764705882352941
RF_single_no_coords,random,False,Ophioscincus truncatus,3,2,balanced,,sqrt,5,300,103,18,0.4764124538982057,0.7529411764705882,0.5349934594726262,0.15782734939060378,0.4444444444444444,0.5555555555555556,0.8
RF_single_no_coords,random,False,Ophioscincus truncatus,3,3,balanced,,sqrt,5,300,102,17,0.6007205425447045,0.7245674740484429,0.3243013157872863,0.2059685968453485,0.42857142857142855,0.7058823529411765,0.6823529411764706
RF_single_no_coords,random,False,Ophioscincus truncatus,3,4,balanced,,sqrt,5,300,103,18,0.4596608458015954,0.8816993464052287,0.6532417314111026,0.15076279923823224,0.5957446808510638,0.7777777777777778,0.8235294117647058
RF_single_no_coords,random,False,Ophioscincus truncatus,3,5,balanced,,sqrt,5,300,103,18,0.3924547787441717,0.8111111111111111,0.5110396978470817,0.12749497385213776,0.375,0.3333333333333333,0.9058823529411765
RF_single_no_coords,random,False,Ophioscincus truncatus,4,1,balanced,,sqrt,5,500,102,17,0.46823932187305783,0.8041522491349482,0.603248178966672,0.15742806220548944,0.425531914893617,0.5882352941176471,0.7647058823529411
RF_single_no_coords,random,False,Ophioscincus truncatus,4,2,balanced,,sqrt,5,500,103,18,0.4754524728338604,0.7549019607843137,0.5369951773496301,0.15755941109805166,0.4444444444444444,0.5555555555555556,0.8
RF_single_no_coords,random,False,Ophioscincus truncatus,4,3,balanced,,sqrt,5,500,102,17,0.6009139700281846,0.7273356401384083,0.3315118508713555,0.2062116330618165,0.42857142857142855,0.7058823529411765,0.6823529411764706
