model,split_type,use_coords,species,candidate,fold,model__class_weight,model__max_depth,model__max_features,model__min_samples_leaf,model__n_estimators,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
RF_single_with_coords,spatial,True,Eulamprus murrayi,4,5,balanced,,sqrt,5,500,103,1,0.18402372562447314,0.18627450980392157,0.009708737864077669,0.019022629327076566,0.0,0.0,1.0
RF_single_with_coords,spatial,True,Eulamprus murrayi,5,1,balanced,20.0,sqrt,1,300,102,0,0.01582825376732776,,,0.0017399782140468418,0.0,,1.0
RF_single_with_coords,spatial,True,Eulamprus murrayi,5,2,balanced,20.0,sqrt,1,300,103,1,0.14670763157082764,0.33333333333333337,0.009708737864077669,0.01069965695859871,0.0,0.0,1.0
RF_single_with_coords,spatial,True,Eulamprus murrayi,5,3,balanced,20.0,sqrt,1,300,103,1,0.15346060503100664,0.3382352941176471,0.009708737864077669,0.013442699029805832,0.0,0.0,0.9901960784313726
RF_single_with_coords,spatial,True,Eulamprus murrayi,5,4,balanced,20.0,sqrt,1,300,102,0,0.02815213489465555,,,0.004166230937319172,0.0,,1.0
RF_single_with_coords,spatial,True,Eulamprus murrayi,5,5,balanced,20.0,sqrt,1,300,103,1,0.14015251690564146,0.36764705882352944,0.009708737864077669,0.009960498382614891,0.0,0.0,1.0
RF_single_with_coords,spatial,True,Eulamprus murrayi,6,1,balanced,20.0,sqrt,1,500,102,0,0.016096457541020324,,,0.0018239215691078438,0.0,,1.0
RF_single_with_coords,spatial,True,Eulamprus murrayi,6,2,balanced,20.0,sqrt,1,500,103,1,0.14696764974408505,0.3088235294117647,0.009708737864077669,0.010744912621980587,0.0,0.0,1.0
RF_single_with_coords,spatial,True,Eulamprus murrayi,6,3,balanced,20.0,sqrt,1,500,103,1,0.15278490518668836,0.3088235294117647,0.009708737864077669,0.013132640777320388,0.0,0.0,1.0
RF_single_with_coords,spatial,True,Eulamprus murrayi,6,4,balanced,20.0,sqrt,1,500,102,0,0.02817499711698871,,,0.004092313725921569,0.0,,1.0
RF_single_with_coords,spatial,True,Eulamprus murrayi,6,5,balanced,20.0,sqrt,1,500,103,1,0.1404574612971033,0.3529411764705882,0.009708737864077669,0.009998349515271848,0.0,0.0,1.0
RF_single_with_coords,spatial,True,Eulamprus murrayi,7,1,balanced,20.0,sqrt,5,300,102,0,0.08326634579683183,,,0.015810026598402076,0.0,,0.9901960784313726
RF_single_with_coords,spatial,True,Eulamprus murrayi,7,2,balanced,20.0,sqrt,5,300,103,1,0.19676424438018245,0.13725490196078433,0.009708737864077669,0.02221457339831936,0.0,0.0,1.0
RF_single_with_coords,spatial,True,Eulamprus murrayi,7,3,balanced,20.0,sqrt,5,300,103,1,0.12419776600629852,0.4901960784313726,0.018867924528301886,0.0296436675530965,0.0,0.0,0.9901960784313726
RF_single_with_coords,spatial,True,Eulamprus murrayi,7,4,balanced,20.0,sqrt,5,300,102,0,0.10988547912805083,,,0.025471308728385846,0.0,,0.9803921568627451
RF_single_with_coords,spatial,True,Eulamprus murrayi,7,5,balanced,20.0,sqrt,5,300,103,1,0.18350009894046726,0.22549019607843135,0.009708737864077669,0.019047979209838486,0.0,0.0,1.0
RF_single_with_coords,spatial,True,Eulamprus murrayi,8,1,balanced,20.0,sqrt,5,500,102,0,0.0849823078592653,,,0.01635236582005731,0.0,,0.9901960784313726
RF_single_with_coords,spatial,True,Eulamprus murrayi,8,2,balanced,20.0,sqrt,5,500,103,1,0.19648171188474128,0.09313725490196079,0.009708737864077669,0.0226188960587368,0.0,0.0,1.0
RF_single_with_coords,spatial,True,Eulamprus murrayi,8,3,balanced,20.0,sqrt,5,500,103,1,0.12379470714907521,0.4607843137254902,0.017857142857142856,0.029245091817718456,0.0,0.0,0.9901960784313726
RF_single_with_coords,spatial,True,Eulamprus murrayi,8,4,balanced,20.0,sqrt,5,500,102,0,0.10980962500596401,,,0.025407675182195038,0.0,,0.9803921568627451
RF_single_with_coords,spatial,True,Eulamprus murrayi,8,5,balanced,20.0,sqrt,5,500,103,1,0.18402372562447314,0.18627450980392157,0.009708737864077669,0.019022629327076566,0.0,0.0,1.0
RF_single_with_coords,spatial,True,Ophioscincus truncatus,1,1,balanced,,sqrt,1,300,103,20,0.39046307438316513,0.841566265060241,0.6833916773852469,0.12206289104639592,0.6842105263157895,0.65,0.9397590361445783
