model,split_type,use_coords,candidate,fold,classifier__C,classifier__class_weight,features__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_multi_interactions_with_coords,random,True,4,1,0.1,balanced,4,824,52,0.39588756280552684,0.8928856117975289,0.49681352145956853,0.12554630636034472,0.3817427385892116,0.8846153846153846,0.8147668393782384
GAM_multi_interactions_with_coords,random,True,4,2,0.1,balanced,4,824,52,0.3580979254481077,0.9115932642487047,0.3889698699242681,0.1085473842998789,0.42105263157894735,0.8461538461538461,0.8536269430051814
GAM_multi_interactions_with_coords,random,True,4,3,0.1,balanced,4,824,50,0.43007784218434747,0.8658139534883721,0.40841059812679426,0.13716427617770602,0.351931330472103,0.82,0.8165374677002584
GAM_multi_interactions_with_coords,random,True,4,4,0.1,balanced,4,816,49,0.39192483007902595,0.8951387595455392,0.36280684921641143,0.12206482854840843,0.38317757009345793,0.8367346938775511,0.8383311603650587
GAM_multi_interactions_with_coords,random,True,4,5,0.1,balanced,4,816,48,0.4275317362212759,0.8787977430555556,0.3151900664605009,0.13605064041694387,0.3459915611814346,0.8541666666666666,0.8072916666666666
GAM_multi_interactions_with_coords,random,True,5,1,0.1,balanced,6,824,52,0.3797988274873732,0.8959744918294141,0.48446750627384016,0.11908922438686687,0.39148936170212767,0.8846153846153846,0.822538860103627
GAM_multi_interactions_with_coords,random,True,5,2,0.1,balanced,6,824,52,0.341134315265328,0.9145077720207254,0.41288206486046836,0.10173459226771157,0.44329896907216493,0.8269230769230769,0.8717616580310881
GAM_multi_interactions_with_coords,random,True,5,3,0.1,balanced,6,824,50,0.4122483276714144,0.8697416020671833,0.4588538891486108,0.13029627401784097,0.3620689655172414,0.84,0.8191214470284238
GAM_multi_interactions_with_coords,random,True,5,4,0.1,balanced,6,816,49,0.3740720523753503,0.9038927174520395,0.40530457209569004,0.11519892744914834,0.39622641509433965,0.8571428571428571,0.8422425032594524
GAM_multi_interactions_with_coords,random,True,5,5,0.1,balanced,6,816,48,0.40628705505123835,0.88232421875,0.3450812229310004,0.12824954848792397,0.3445378151260504,0.8541666666666666,0.8059895833333334
GAM_multi_interactions_with_coords,random,True,6,1,0.1,balanced,8,824,52,0.3744545134465445,0.8957004782781985,0.4730129931669553,0.11697596556460496,0.37719298245614036,0.8269230769230769,0.8277202072538861
GAM_multi_interactions_with_coords,random,True,6,2,0.1,balanced,8,824,52,0.3391197875815124,0.9156785571941013,0.42686667594099253,0.10111461310187432,0.4479166666666667,0.8269230769230769,0.8743523316062176
GAM_multi_interactions_with_coords,random,True,6,3,0.1,balanced,8,824,50,0.4035411432518162,0.8678036175710594,0.4555307083709376,0.12718682676349619,0.36363636363636365,0.84,0.8204134366925064
