model,split_type,use_coords,candidate,fold,classifier__C,classifier__class_weight,features__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_multi_no_coords,random,False,5,2,0.1,balanced,6,824,52,0.43605134121576633,0.8561677959346353,0.3176686153773663,0.1405548661065986,0.29838709677419356,0.7115384615384616,0.7940414507772021
GAM_multi_no_coords,random,False,5,3,0.1,balanced,6,824,50,0.5062557217950782,0.8416020671834625,0.3213545899445378,0.16817840063327297,0.29285714285714287,0.82,0.7558139534883721
GAM_multi_no_coords,random,False,5,4,0.1,balanced,6,816,49,0.4751324326881315,0.8569566027193147,0.2825719921435503,0.15477625586033641,0.31496062992125984,0.8163265306122449,0.7848761408083442
GAM_multi_no_coords,random,False,5,5,0.1,balanced,6,816,48,0.4952482233046242,0.8483344184027777,0.2210761977277745,0.16282030526971547,0.2814814814814815,0.7916666666666666,0.7604166666666666
GAM_multi_no_coords,random,False,6,1,0.1,balanced,8,824,52,0.482252057405467,0.8455061777600638,0.27247409005816736,0.15816472754126612,0.2878228782287823,0.75,0.7668393782383419
GAM_multi_no_coords,random,False,6,2,0.1,balanced,8,824,52,0.43305717709996255,0.8547229972100439,0.3196415640721533,0.1395941679400296,0.3179916317991632,0.7307692307692307,0.8069948186528497
GAM_multi_no_coords,random,False,6,3,0.1,balanced,8,824,50,0.5050753535126525,0.8420671834625323,0.3220628389097645,0.16770795451821807,0.29285714285714287,0.82,0.7558139534883721
GAM_multi_no_coords,random,False,6,4,0.1,balanced,8,816,49,0.474534300407234,0.8555197828805576,0.2879403814620753,0.15458650253038356,0.3058823529411765,0.7959183673469388,0.7822685788787483
GAM_multi_no_coords,random,False,6,5,0.1,balanced,8,816,48,0.49880118906264626,0.8461100260416667,0.21899402154443923,0.16406372733697436,0.2899628252788104,0.8125,0.7630208333333334
GAM_multi_no_coords,random,False,7,1,0.5,,4,824,52,0.18263745712206803,0.8478477481068155,0.30821899272033776,0.050520067651379175,0.0,0.0,1.0
GAM_multi_no_coords,random,False,7,2,0.5,,4,824,52,0.17929743994686415,0.8641390992427261,0.3246320869551158,0.050228238965178015,0.0,0.0,1.0
GAM_multi_no_coords,random,False,7,3,0.5,,4,824,50,0.17950923052656448,0.8409302325581395,0.29684626617647064,0.048921265982489935,0.0,0.0,1.0
GAM_multi_no_coords,random,False,7,4,0.5,,4,816,49,0.17517546373508078,0.8576084932017136,0.27355102778321627,0.04882533990067961,0.0,0.0,1.0
GAM_multi_no_coords,random,False,7,5,0.5,,4,816,48,0.17874641583949102,0.849148220486111,0.22303817084043712,0.05017292266094812,0.0,0.0,1.0
GAM_multi_no_coords,random,False,8,1,0.5,,6,824,52,0.18205222036196606,0.8461289358310083,0.2979099566831653,0.05030218974800463,0.0,0.0,1.0
GAM_multi_no_coords,random,False,8,2,0.5,,6,824,52,0.18057405947439645,0.8549471901155838,0.330152365612139,0.04999598182904019,0.0,0.0,1.0
GAM_multi_no_coords,random,False,8,3,0.5,,6,824,50,0.17709077591064334,0.8445736434108527,0.3231692963225323,0.048109371525336446,0.0,0.0,1.0
GAM_multi_no_coords,random,False,8,4,0.5,,6,816,49,0.1728910223674999,0.8590719208152623,0.31840336085297605,0.04800297827001312,0.0,0.0,1.0
GAM_multi_no_coords,random,False,8,5,0.5,,6,816,48,0.17635159779888274,0.8541395399305556,0.2502815970381783,0.049586006280328825,0.038461538461538464,0.020833333333333332,0.99609375
GAM_multi_no_coords,random,False,9,1,0.5,,8,824,52,0.18277859763817889,0.8444599442008769,0.2875703049538197,0.05039104268773728,0.0,0.0,1.0
GAM_multi_no_coords,random,False,9,2,0.5,,8,824,52,0.18127482818316992,0.8540753288162615,0.3387492159586136,0.050073822913534155,0.0,0.0,1.0
GAM_multi_no_coords,random,False,9,3,0.5,,8,824,50,0.17730536744359088,0.8435400516795866,0.33697819745395324,0.04802511664071326,0.0392156862745098,0.02,1.0
GAM_multi_no_coords,random,False,9,4,0.5,,8,816,49,0.17308302943188666,0.856903387169731,0.3138799750068783,0.04791043494064136,0.0,0.0,1.0
GAM_multi_no_coords,random,False,9,5,0.5,,8,816,48,0.17695580484515971,0.8526204427083333,0.24701982484004933,0.04969830685714593,0.038461538461538464,0.020833333333333332,0.99609375
GAM_multi_no_coords,random,False,10,1,0.5,balanced,4,824,52,0.4730211798243719,0.848595057791949,0.275020045888797,0.15530710206758244,0.3181818181818182,0.8076923076923077,0.7797927461139896
GAM_multi_no_coords,random,False,10,2,0.5,balanced,4,824,52,0.4242614223308849,0.8626195695496214,0.3280637098483064,0.13781829673855445,0.3070539419087137,0.7115384615384616,0.8031088082901554
GAM_multi_no_coords,random,False,10,3,0.5,balanced,4,824,50,0.5085110172225306,0.8404909560723515,0.29415966726102055,0.16963276178100017,0.28975265017667845,0.82,0.751937984496124
GAM_multi_no_coords,random,False,10,4,0.5,balanced,4,816,49,0.4635252389809216,0.8594311257749514,0.2727259874267762,0.15085239282181545,0.3319838056680162,0.8367346938775511,0.7953063885267275
GAM_multi_no_coords,random,False,10,5,0.5,balanced,4,816,48,0.495744646833992,0.8457845052083334,0.21748088070160743,0.16361117510627712,0.27611940298507465,0.7708333333333334,0.76171875
GAM_multi_no_coords,random,False,11,1,0.5,balanced,6,824,52,0.47344689738197254,0.847324631327222,0.2768156468000215,0.15513974290720195,0.3106060606060606,0.7884615384615384,0.7784974093264249
GAM_multi_no_coords,random,False,11,2,0.5,balanced,6,824,52,0.4194676240717476,0.8562674372259864,0.3485676759308445,0.13639024885502138,0.31020408163265306,0.7307692307692307,0.7992227979274611
GAM_multi_no_coords,random,False,11,3,0.5,balanced,6,824,50,0.5067007586373715,0.8415245478036176,0.3126845928211484,0.16871839423040147,0.2918149466192171,0.82,0.7545219638242894
GAM_multi_no_coords,random,False,11,4,0.5,balanced,6,816,49,0.46628767513746494,0.8602027512439134,0.28699231484134063,0.1519776337831323,0.3107569721115538,0.7959183673469388,0.78748370273794
GAM_multi_no_coords,random,False,11,5,0.5,balanced,6,816,48,0.49346582372750475,0.8455403645833333,0.23109683295974626,0.16240297429120787,0.2825278810408922,0.7916666666666666,0.76171875
GAM_multi_no_coords,random,False,12,1,0.5,balanced,8,824,52,0.47183335084643335,0.8428407732164209,0.2700345197228672,0.15453868965070686,0.299625468164794,0.7692307692307693,0.7733160621761658
GAM_multi_no_coords,random,False,12,2,0.5,balanced,8,824,52,0.41910430470792714,0.8540753288162615,0.31792997590381183,0.13634539274924704,0.3148936170212766,0.7115384615384616,0.810880829015544
GAM_multi_no_coords,random,False,12,3,0.5,balanced,8,824,50,0.5078568170191742,0.838733850129199,0.30512157588815925,0.16896337448709248,0.28975265017667845,0.82,0.751937984496124
GAM_multi_no_coords,random,False,12,4,0.5,balanced,8,816,49,0.46620103835557514,0.8574089348907751,0.29280956906552,0.15179862913207468,0.3046875,0.7959183673469388,0.7809647979139505
GAM_multi_no_coords,random,False,12,5,0.5,balanced,8,816,48,0.49569445557322267,0.8434244791666666,0.2298535991479833,0.16293483471462003,0.2857142857142857,0.8125,0.7578125
