model,split_type,use_coords,species,candidate,fold,model__classifier__C,model__classifier__class_weight,model__splines__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_single_with_coords,random,True,Cacophis kreftii,4,3,0.1,balanced,4,102,3,0.42948228968862795,0.7946127946127947,0.08790156203949308,0.13737109823272295,0.08,0.3333333333333333,0.7878787878787878
GAM_single_with_coords,random,True,Cacophis kreftii,4,4,0.1,balanced,4,103,4,0.42725910045696314,0.9267676767676768,0.2552521008403361,0.13294006017801965,0.3076923076923077,1.0,0.8181818181818182
GAM_single_with_coords,random,True,Cacophis kreftii,4,5,0.1,balanced,4,102,3,0.3727169774785583,0.9326599326599326,0.22053872053872053,0.1096184809639484,0.3333333333333333,1.0,0.8787878787878788
GAM_single_with_coords,random,True,Cacophis kreftii,5,1,0.1,balanced,6,103,3,0.2994342650437669,0.9400000000000001,0.4769230769230769,0.08231179718307326,0.35294117647058826,1.0,0.89
GAM_single_with_coords,random,True,Cacophis kreftii,5,2,0.1,balanced,6,103,3,0.38981368839263664,0.9333333333333333,0.4658119658119658,0.1183482082290245,0.2727272727272727,1.0,0.84
GAM_single_with_coords,random,True,Cacophis kreftii,5,3,0.1,balanced,6,102,3,0.3946006641373716,0.7912457912457912,0.088327721661055,0.12343084713861643,0.10526315789473684,0.3333333333333333,0.8484848484848485
GAM_single_with_coords,random,True,Cacophis kreftii,5,4,0.1,balanced,6,103,4,0.4107672343913699,0.9116161616161615,0.21527777777777776,0.12819668047811836,0.3076923076923077,1.0,0.8181818181818182
GAM_single_with_coords,random,True,Cacophis kreftii,5,5,0.1,balanced,6,102,3,0.3459481495091687,0.9494949494949495,0.2777777777777778,0.10027236951033552,0.3333333333333333,1.0,0.8787878787878788
GAM_single_with_coords,random,True,Cacophis kreftii,6,1,0.1,balanced,8,103,3,0.28761459458014677,0.9533333333333334,0.5119047619047619,0.07829857463268856,0.375,1.0,0.9
GAM_single_with_coords,random,True,Cacophis kreftii,6,2,0.1,balanced,8,103,3,0.37536246620129976,0.93,0.2991452991452992,0.1130238440289204,0.3,1.0,0.86
GAM_single_with_coords,random,True,Cacophis kreftii,6,3,0.1,balanced,8,102,3,0.3816862771058998,0.7979797979797979,0.09070867404200739,0.11808152948272015,0.11764705882352941,0.3333333333333333,0.8686868686868687
GAM_single_with_coords,random,True,Cacophis kreftii,6,4,0.1,balanced,8,103,4,0.3993895536799412,0.8964646464646464,0.19285714285714287,0.1241470666714445,0.3076923076923077,1.0,0.8181818181818182
GAM_single_with_coords,random,True,Cacophis kreftii,6,5,0.1,balanced,8,102,3,0.3263111746610472,0.9494949494949495,0.2785714285714286,0.09282189046383904,0.375,1.0,0.898989898989899
GAM_single_with_coords,random,True,Cacophis kreftii,7,1,0.5,,4,103,3,0.09928562894989454,0.9400000000000001,0.31666666666666665,0.025776421045305944,0.0,0.0,1.0
GAM_single_with_coords,random,True,Cacophis kreftii,7,2,0.5,,4,103,3,0.09615623619197382,0.9166666666666666,0.1875901875901876,0.02543682679007828,0.0,0.0,1.0
GAM_single_with_coords,random,True,Cacophis kreftii,7,3,0.5,,4,102,3,0.12837159486623373,0.797979797979798,0.0904268145647456,0.029402577650698022,0.0,0.0,1.0
GAM_single_with_coords,random,True,Cacophis kreftii,7,4,0.5,,4,103,4,0.1205512424067038,0.9267676767676767,0.26240079365079366,0.03349004250958071,0.0,0.0,1.0
GAM_single_with_coords,random,True,Cacophis kreftii,7,5,0.5,,4,102,3,0.09700131459334806,0.9292929292929293,0.21313131313131314,0.025725025447133835,0.0,0.0,1.0
GAM_single_with_coords,random,True,Cacophis kreftii,8,1,0.5,,6,103,3,0.09583587227276731,0.9433333333333334,0.48333333333333334,0.025282384969985378,0.0,0.0,1.0
GAM_single_with_coords,random,True,Cacophis kreftii,8,2,0.5,,6,103,3,0.09477180687405663,0.92,0.2103174603174603,0.02539593143324215,0.0,0.0,1.0
GAM_single_with_coords,random,True,Cacophis kreftii,8,3,0.5,,6,102,3,0.12972952450272662,0.7912457912457912,0.08859531273324378,0.0300121101244699,0.0,0.0,1.0
GAM_single_with_coords,random,True,Cacophis kreftii,8,4,0.5,,6,103,4,0.12385612815237762,0.8964646464646464,0.18616452991452992,0.03433478011046309,0.0,0.0,1.0
GAM_single_with_coords,random,True,Cacophis kreftii,8,5,0.5,,6,102,3,0.09475969250922689,0.9461279461279462,0.2686868686868687,0.025469970735127936,0.0,0.0,1.0
GAM_single_with_coords,random,True,Cacophis kreftii,9,1,0.5,,8,103,3,0.09497532049959433,0.9466666666666667,0.4907407407407407,0.025069360603928056,0.0,0.0,1.0
GAM_single_with_coords,random,True,Cacophis kreftii,9,2,0.5,,8,103,3,0.09706801013285124,0.92,0.23382173382173382,0.025935034936973238,0.0,0.0,1.0
GAM_single_with_coords,random,True,Cacophis kreftii,9,3,0.5,,8,102,3,0.127298574964389,0.8047138047138047,0.09298109298109297,0.029956313569708553,0.0,0.0,1.0
