model,split_type,use_coords,candidate,fold,classifier__C,classifier__class_weight,features__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_multi_interactions_no_coords,random,False,5,5,0.1,balanced,6,816,48,0.42605833690908784,0.8793674045138888,0.3388314782137683,0.1361428993367828,0.3291139240506329,0.8125,0.8046875
GAM_multi_interactions_no_coords,random,False,6,1,0.1,balanced,8,824,52,0.4055105787371715,0.8831705858907931,0.4796143300957762,0.1288778589657304,0.36134453781512604,0.8269230769230769,0.8147668393782384
GAM_multi_interactions_no_coords,random,False,6,2,0.1,balanced,8,824,52,0.3697750549665935,0.8965723395775208,0.36902557969630123,0.11286709089959125,0.36180904522613067,0.6923076923076923,0.8562176165803109
GAM_multi_interactions_no_coords,random,False,6,3,0.1,balanced,8,824,50,0.43311605242137596,0.8613436692506461,0.4474404099753454,0.13960526896209796,0.3292181069958848,0.8,0.8023255813953488
GAM_multi_interactions_no_coords,random,False,6,4,0.1,balanced,8,816,49,0.4016511548883824,0.8902961445334325,0.4073157348121919,0.12591682821538594,0.365296803652968,0.8163265306122449,0.8305084745762712
GAM_multi_interactions_no_coords,random,False,6,5,0.1,balanced,8,816,48,0.42344850099559733,0.876736111111111,0.35452102444725875,0.13512069808410346,0.3305084745762712,0.8125,0.8059895833333334
GAM_multi_interactions_no_coords,random,False,7,1,0.5,,4,824,52,0.1637214565953417,0.8763700677560782,0.4841353963434512,0.04488342329177079,0.03773584905660377,0.019230769230769232,1.0
GAM_multi_interactions_no_coords,random,False,7,2,0.5,,4,824,52,0.16753594593556373,0.8947040653646872,0.37796205377183323,0.048148686318745755,0.03773584905660377,0.019230769230769232,1.0
GAM_multi_interactions_no_coords,random,False,7,3,0.5,,4,824,50,0.165033407034722,0.8602325581395349,0.4709615829289883,0.04414120964802943,0.0,0.0,1.0
GAM_multi_interactions_no_coords,random,False,7,4,0.5,,4,816,49,0.15639804185916523,0.893994625229492,0.3948971063147569,0.04426194798504533,0.0,0.0,0.9986962190352021
GAM_multi_interactions_no_coords,random,False,7,5,0.5,,4,816,48,0.16374590392397353,0.8776312934027778,0.3283351493992903,0.046148863233891356,0.07407407407407407,0.041666666666666664,0.9947916666666666
GAM_multi_interactions_no_coords,random,False,8,1,0.5,,6,824,52,0.15918778333404218,0.8817257871662016,0.49122672412487617,0.043236606606517174,0.22950819672131148,0.1346153846153846,0.9974093264248705
GAM_multi_interactions_no_coords,random,False,8,2,0.5,,6,824,52,0.16683428247244125,0.8960990434436031,0.38652616056604455,0.04771979999642735,0.1016949152542373,0.057692307692307696,0.9948186528497409
GAM_multi_interactions_no_coords,random,False,8,3,0.5,,6,824,50,0.16077633745066341,0.8639534883720931,0.47526259323645625,0.042494738939559906,0.23728813559322035,0.14,0.9974160206718347
GAM_multi_interactions_no_coords,random,False,8,4,0.5,,6,816,49,0.15232105257207804,0.898145438097012,0.43498843005955745,0.04269699527907564,0.14035087719298245,0.08163265306122448,0.9947848761408083
GAM_multi_interactions_no_coords,random,False,8,5,0.5,,6,816,48,0.16005854050577506,0.8811306423611112,0.3749263285417544,0.044660343282809524,0.22950819672131148,0.14583333333333334,0.9921875
GAM_multi_interactions_no_coords,random,False,9,1,0.5,,8,824,52,0.15894441276866217,0.8801315265045836,0.48635065247521886,0.04301036058819477,0.2857142857142857,0.17307692307692307,0.9974093264248705
GAM_multi_interactions_no_coords,random,False,9,2,0.5,,8,824,52,0.16650572235137762,0.8975687524910323,0.39997686186646203,0.04762849412444123,0.1,0.057692307692307696,0.9935233160621761
GAM_multi_interactions_no_coords,random,False,9,3,0.5,,8,824,50,0.16182205155710866,0.861421188630491,0.4709066926023175,0.04269292193436119,0.2903225806451613,0.18,0.9961240310077519
GAM_multi_interactions_no_coords,random,False,9,4,0.5,,8,816,49,0.15313898778178497,0.894899289572413,0.42227475368451606,0.042763985059606595,0.1694915254237288,0.10204081632653061,0.9934810951760105
