model,split_type,use_coords,candidate,fold,classifier__C,classifier__class_weight,features__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_multi_no_coords,spatial,False,3,5,0.1,,8,824,51,0.18957824547895125,0.8210942850620196,0.3070717462484919,0.05102156009587602,0.0,0.0,1.0
GAM_multi_no_coords,spatial,False,4,1,0.1,balanced,4,824,50,0.48365877012550124,0.8871317829457364,0.3519545452642995,0.15779233139149623,0.32234432234432236,0.88,0.7687338501291989
GAM_multi_no_coords,spatial,False,4,2,0.1,balanced,4,824,52,0.5054417056110079,0.8650358708648864,0.31971883260091716,0.16666126327518935,0.3082191780821918,0.8653846153846154,0.7474093264248705
GAM_multi_no_coords,spatial,False,4,3,0.1,balanced,4,816,48,0.4858045662937972,0.8044162326388891,0.19469387597404192,0.15729961969850056,0.2857142857142857,0.75,0.78125
GAM_multi_no_coords,spatial,False,4,4,0.1,balanced,4,816,49,0.46795493801221916,0.8634222919937204,0.3041426718149486,0.15186557851710508,0.3035019455252918,0.7959183673469388,0.7796610169491526
GAM_multi_no_coords,spatial,False,4,5,0.1,balanced,4,824,51,0.4976230544754997,0.8167059838165537,0.2892996415589956,0.1654632606854588,0.2676056338028169,0.7450980392156863,0.7477360931435963
GAM_multi_no_coords,spatial,False,5,1,0.1,balanced,6,824,50,0.48628324137664314,0.8886046511627909,0.36249049491872287,0.15897414961931713,0.3142857142857143,0.88,0.7596899224806202
GAM_multi_no_coords,spatial,False,5,2,0.1,balanced,6,824,52,0.49201354283257837,0.8687973296133917,0.32828403662435074,0.16147054248644618,0.3146853146853147,0.8653846153846154,0.7551813471502591
GAM_multi_no_coords,spatial,False,5,3,0.1,balanced,6,816,48,0.4773461220492881,0.8094618055555556,0.2049746740037804,0.15397624059530063,0.27309236947791166,0.7083333333333334,0.7825520833333334
GAM_multi_no_coords,spatial,False,5,4,0.1,balanced,6,816,49,0.45605377168175504,0.855865683952851,0.2980970303584781,0.1474671685497232,0.30278884462151395,0.7755102040816326,0.7861799217731421
GAM_multi_no_coords,spatial,False,5,5,0.1,balanced,6,824,51,0.4871675292996053,0.8190396469066281,0.3246517439410699,0.16148301758560085,0.2756183745583039,0.7647058823529411,0.7503234152652005
GAM_multi_no_coords,spatial,False,6,1,0.1,balanced,8,824,50,0.4892946309448675,0.888888888888889,0.34919563165404677,0.16012779159725743,0.323943661971831,0.92,0.7571059431524548
GAM_multi_no_coords,spatial,False,6,2,0.1,balanced,8,824,52,0.489439178244474,0.869345356715823,0.34007847488041876,0.16060793375865845,0.3103448275862069,0.8653846153846154,0.75
GAM_multi_no_coords,spatial,False,6,3,0.1,balanced,8,816,48,0.47354248587854586,0.8050944010416666,0.20914538609177635,0.15255180572495797,0.2786885245901639,0.7083333333333334,0.7890625
GAM_multi_no_coords,spatial,False,6,4,0.1,balanced,8,816,49,0.455007556758262,0.8529920442753373,0.29643317025778126,0.14727475274703422,0.2924901185770751,0.7551020408163265,0.7822685788787483
GAM_multi_no_coords,spatial,False,6,5,0.1,balanced,8,824,51,0.49122791588788695,0.820485503386348,0.30314787600353243,0.16285177253440178,0.2815884476534296,0.7647058823529411,0.7580853816300129
GAM_multi_no_coords,spatial,False,7,1,0.5,,4,824,50,0.16845064534042709,0.8888888888888888,0.35617521054346135,0.04784970011541664,0.0,0.0,1.0
GAM_multi_no_coords,spatial,False,7,2,0.5,,4,824,52,0.1772346628334162,0.8674895376644081,0.33267199423310995,0.04911071495082543,0.0,0.0,0.9974093264248705
GAM_multi_no_coords,spatial,False,7,3,0.5,,4,816,48,0.19036622297883485,0.8011881510416666,0.2210293564145288,0.0509789209867155,0.04,0.020833333333333332,0.9986979166666666
GAM_multi_no_coords,spatial,False,7,4,0.5,,4,816,49,0.17184513697077378,0.8675731048612404,0.31451210992187334,0.048036585473724296,0.0,0.0,1.0
GAM_multi_no_coords,spatial,False,7,5,0.5,,4,824,51,0.187539920569081,0.8196991603886056,0.30836284786394874,0.05045144436063636,0.0,0.0,1.0
GAM_multi_no_coords,spatial,False,8,1,0.5,,6,824,50,0.16623251470856754,0.8916279069767443,0.371051738370211,0.04717005034066212,0.11320754716981132,0.06,1.0
GAM_multi_no_coords,spatial,False,8,2,0.5,,6,824,52,0.17463302355030477,0.8692457154244718,0.3419911266470564,0.04835392376410603,0.0,0.0,0.9961139896373057
GAM_multi_no_coords,spatial,False,8,3,0.5,,6,816,48,0.18820432211757435,0.8081597222222223,0.22532648195292873,0.05056018701722865,0.07692307692307693,0.041666666666666664,0.9973958333333334
GAM_multi_no_coords,spatial,False,8,4,0.5,,6,816,49,0.17446216991243987,0.855227097357848,0.29667537898803176,0.04839964351508208,0.0392156862745098,0.02040816326530612,0.9986962190352021
GAM_multi_no_coords,spatial,False,8,5,0.5,,6,824,51,0.18615331414930453,0.8208152601273369,0.3187324447540809,0.049905214230981085,0.07407407407407407,0.0392156862745098,0.9987063389391979
