model,split_type,use_coords,species,candidate,fold,model__classifier__C,model__classifier__class_weight,model__splines__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_single_with_coords,spatial,True,Egernia mcpheei,5,3,0.1,balanced,6,103,1,0.3401637649383559,0.9901960784313726,0.5,0.09747739994964343,0.16666666666666666,1.0,0.9019607843137255
GAM_single_with_coords,spatial,True,Egernia mcpheei,5,4,0.1,balanced,6,102,1,0.39947377448566035,1.0,1.0,0.12113836637931284,0.13333333333333333,1.0,0.8712871287128713
GAM_single_with_coords,spatial,True,Egernia mcpheei,5,5,0.1,balanced,6,102,1,0.319828438034233,0.24752475247524752,0.012987012987012988,0.0962953176576237,0.0,0.0,0.8712871287128713
GAM_single_with_coords,spatial,True,Egernia mcpheei,6,1,0.1,balanced,8,103,1,0.2939717457056045,0.9215686274509804,0.1111111111111111,0.0812977869457624,0.16666666666666666,1.0,0.9019607843137255
GAM_single_with_coords,spatial,True,Egernia mcpheei,6,2,0.1,balanced,8,103,2,0.2933698173408752,0.9306930693069307,0.31666666666666665,0.08001602386222403,0.2222222222222222,0.5,0.9405940594059405
GAM_single_with_coords,spatial,True,Egernia mcpheei,6,3,0.1,balanced,8,103,1,0.3163805152210939,0.9803921568627451,0.3333333333333333,0.08930363180181862,0.14285714285714285,1.0,0.8823529411764706
GAM_single_with_coords,spatial,True,Egernia mcpheei,6,4,0.1,balanced,8,102,1,0.382046905017,1.0,1.0,0.11426978215276995,0.13333333333333333,1.0,0.8712871287128713
GAM_single_with_coords,spatial,True,Egernia mcpheei,6,5,0.1,balanced,8,102,1,0.31173409913203126,0.25742574257425743,0.013157894736842105,0.09233845655317356,0.0,0.0,0.8910891089108911
GAM_single_with_coords,spatial,True,Egernia mcpheei,7,1,0.5,,4,103,1,0.04351207926215607,0.9705882352941176,0.25,0.009217216444427783,0.0,0.0,1.0
GAM_single_with_coords,spatial,True,Egernia mcpheei,7,2,0.5,,4,103,2,0.08254144321234336,0.9702970297029703,0.625,0.01861427993309106,0.0,0.0,1.0
GAM_single_with_coords,spatial,True,Egernia mcpheei,7,3,0.5,,4,103,1,0.04292202953082098,0.9901960784313726,0.5,0.00912902718564422,0.0,0.0,1.0
GAM_single_with_coords,spatial,True,Egernia mcpheei,7,4,0.5,,4,102,1,0.043689159416791114,1.0,1.0,0.00922263052894296,0.0,0.0,1.0
GAM_single_with_coords,spatial,True,Egernia mcpheei,7,5,0.5,,4,102,1,0.06504608784607407,0.17821782178217827,0.011904761904761904,0.010085043862275858,0.0,0.0,1.0
GAM_single_with_coords,spatial,True,Egernia mcpheei,8,1,0.5,,6,103,1,0.04350398836620506,0.9607843137254902,0.2,0.009233257389407716,0.0,0.0,1.0
