model,split_type,use_coords,candidate,fold,classifier__C,classifier__class_weight,features__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_multi_interactions_no_coords,spatial,False,1,1,0.1,,4,824,50,0.1692970059389543,0.888501291989664,0.376161469672192,0.04746265835547547,0.0,0.0,1.0
GAM_multi_interactions_no_coords,spatial,False,1,2,0.1,,4,824,52,0.17355050669330088,0.8734306496612195,0.42539181797003,0.0479336788053832,0.0,0.0,1.0
GAM_multi_interactions_no_coords,spatial,False,1,3,0.1,,4,816,48,0.18440426021971218,0.8108723958333333,0.23945130730686132,0.04980498056838399,0.0,0.0,1.0
GAM_multi_interactions_no_coords,spatial,False,1,4,0.1,,4,816,49,0.1714871159904967,0.8741452252348136,0.35863879672916404,0.04751693443210824,0.0,0.0,1.0
GAM_multi_interactions_no_coords,spatial,False,1,5,0.1,,4,824,51,0.18506901365102207,0.8236055094741648,0.3452802877905294,0.04965624160726158,0.0,0.0,1.0
GAM_multi_interactions_no_coords,spatial,False,2,1,0.1,,6,824,50,0.1656277387306636,0.8966666666666668,0.38835813686789267,0.046468448471279046,0.0392156862745098,0.02,1.0
GAM_multi_interactions_no_coords,spatial,False,2,2,0.1,,6,824,52,0.16773118043355129,0.8841171781586289,0.483528587895536,0.04623245961359233,0.0,0.0,1.0
GAM_multi_interactions_no_coords,spatial,False,2,3,0.1,,6,816,48,0.1800841524832227,0.82568359375,0.27104379508200144,0.04878913532719251,0.04081632653061224,0.020833333333333332,1.0
GAM_multi_interactions_no_coords,spatial,False,2,4,0.1,,6,816,49,0.16785308362550405,0.8769124338131602,0.35830929898779423,0.046551273713249304,0.0,0.0,0.9986962190352021
GAM_multi_interactions_no_coords,spatial,False,2,5,0.1,,6,824,51,0.18182500683087352,0.8306318646475408,0.3538655302868079,0.0489051040470182,0.07547169811320754,0.0392156862745098,1.0
GAM_multi_interactions_no_coords,spatial,False,3,1,0.1,,8,824,50,0.16500728458882916,0.8991989664082687,0.40023655684188275,0.0462084502896374,0.0392156862745098,0.02,1.0
GAM_multi_interactions_no_coords,spatial,False,3,2,0.1,,8,824,52,0.16606181804002593,0.8871811478676763,0.5045238863228493,0.045649162677199165,0.0,0.0,1.0
GAM_multi_interactions_no_coords,spatial,False,3,3,0.1,,8,816,48,0.18056113673274696,0.8243543836805557,0.26951513878534256,0.04882519036317165,0.04081632653061224,0.020833333333333332,1.0
GAM_multi_interactions_no_coords,spatial,False,3,4,0.1,,8,816,49,0.16742962091958338,0.8771785115610782,0.36886616153068014,0.04638278025657285,0.0,0.0,0.9986962190352021
GAM_multi_interactions_no_coords,spatial,False,3,5,0.1,,8,824,51,0.1815774612885063,0.8340816274763462,0.34319017872496427,0.04895759579343605,0.07547169811320754,0.0392156862745098,1.0
GAM_multi_interactions_no_coords,spatial,False,4,1,0.1,balanced,4,824,50,0.4294226868560671,0.9031524547803618,0.38865405731066166,0.13552413950856637,0.3628691983122363,0.86,0.813953488372093
GAM_multi_interactions_no_coords,spatial,False,4,2,0.1,balanced,4,824,52,0.4451539469124083,0.8805799123156637,0.42480357589808565,0.1423342627019988,0.3524590163934426,0.8269230769230769,0.8069948186528497
GAM_multi_interactions_no_coords,spatial,False,4,3,0.1,balanced,4,816,48,0.43533242055781385,0.8343370225694444,0.2701752947640044,0.1385117225791541,0.3130434782608696,0.75,0.8098958333333334
GAM_multi_interactions_no_coords,spatial,False,4,4,0.1,balanced,4,816,49,0.413288297513806,0.8916797488226059,0.3659213664554053,0.12980944427127714,0.35454545454545455,0.7959183673469388,0.8279009126466753
GAM_multi_interactions_no_coords,spatial,False,4,5,0.1,balanced,4,824,51,0.44444829710793565,0.8477538492758034,0.37357871857427793,0.1435843530217941,0.3114754098360656,0.7450980392156863,0.7994825355756792
GAM_multi_interactions_no_coords,spatial,False,5,1,0.1,balanced,6,824,50,0.4246514797951451,0.9073385012919897,0.41777007996100074,0.13391847738036616,0.3728813559322034,0.88,0.8165374677002584
GAM_multi_interactions_no_coords,spatial,False,5,2,0.1,balanced,6,824,52,0.42335440774825706,0.8856367078517337,0.46406988521632164,0.13388246720861996,0.3620689655172414,0.8076923076923077,0.8212435233160622
GAM_multi_interactions_no_coords,spatial,False,5,3,0.1,balanced,6,816,48,0.41777794111717115,0.8373480902777777,0.2699216266093908,0.13191646362803733,0.35023041474654376,0.7916666666666666,0.8294270833333334
GAM_multi_interactions_no_coords,spatial,False,5,4,0.1,balanced,6,816,49,0.3939820618321937,0.8876087592794616,0.34578148857113267,0.12220799625699304,0.3584905660377358,0.7755102040816326,0.8370273794002607
GAM_multi_interactions_no_coords,spatial,False,5,5,0.1,balanced,6,824,51,0.4260590705333082,0.8508231235573142,0.38068628313818753,0.1360113814190565,0.336283185840708,0.7450980392156863,0.8227684346701164
GAM_multi_interactions_no_coords,spatial,False,6,1,0.1,balanced,8,824,50,0.42411424010398696,0.9088630490956072,0.4290935077359077,0.1341749356953764,0.379746835443038,0.9,0.8165374677002584
GAM_multi_interactions_no_coords,spatial,False,6,2,0.1,balanced,8,824,52,0.41478449986767596,0.8870067756078118,0.48093648028940317,0.1308494425061341,0.3700440528634361,0.8076923076923077,0.8277202072538861
GAM_multi_interactions_no_coords,spatial,False,6,3,0.1,balanced,8,816,48,0.41134238659580574,0.8307020399305556,0.2774670407391175,0.129771839300965,0.35023041474654376,0.7916666666666666,0.8294270833333334
GAM_multi_interactions_no_coords,spatial,False,6,4,0.1,balanced,8,816,49,0.38905137369996745,0.8858526461432029,0.3527068014074292,0.12084295305711822,0.35406698564593303,0.7551020408163265,0.8396349413298566
GAM_multi_interactions_no_coords,spatial,False,6,5,0.1,balanced,8,824,51,0.425961585832219,0.8499099510438068,0.3615610215040449,0.13559814185927385,0.3392857142857143,0.7450980392156863,0.8253557567917206
GAM_multi_interactions_no_coords,spatial,False,7,1,0.5,,4,824,50,0.15673229761907168,0.903204134366925,0.41716981723125524,0.04473677091035824,0.17543859649122806,0.1,0.9974160206718347
GAM_multi_interactions_no_coords,spatial,False,7,2,0.5,,4,824,52,0.1633734183667903,0.8832204065364687,0.4410061955040357,0.045174675368450996,0.07407407407407407,0.038461538461538464,1.0
GAM_multi_interactions_no_coords,spatial,False,7,3,0.5,,4,816,48,0.17426268025394273,0.8390570746527778,0.29964011465588547,0.047444852623030026,0.07692307692307693,0.041666666666666664,0.9973958333333334
GAM_multi_interactions_no_coords,spatial,False,7,4,0.5,,4,816,49,0.15890622210222585,0.8937019397067822,0.38358211840472267,0.04485936847517243,0.0392156862745098,0.02040816326530612,0.9986962190352021
GAM_multi_interactions_no_coords,spatial,False,7,5,0.5,,4,824,51,0.1770746018087115,0.8475001902442737,0.36099849737125017,0.04805675253259795,0.14285714285714285,0.0784313725490196,0.9987063389391979
GAM_multi_interactions_no_coords,spatial,False,8,1,0.5,,6,824,50,0.15246331085391587,0.9084496124031008,0.46296640340536543,0.0432430701614864,0.26666666666666666,0.16,0.9974160206718347
GAM_multi_interactions_no_coords,spatial,False,8,2,0.5,,6,824,52,0.1579310658939899,0.888252291749701,0.5085732824835284,0.04314788527984255,0.23333333333333334,0.1346153846153846,0.9987046632124352
GAM_multi_interactions_no_coords,spatial,False,8,3,0.5,,6,816,48,0.1717428268456889,0.8431532118055556,0.3156367033937565,0.04672593905153961,0.07692307692307693,0.041666666666666664,0.9973958333333334
GAM_multi_interactions_no_coords,spatial,False,8,4,0.5,,6,816,49,0.15942154102996087,0.8886198547215496,0.37833624443562724,0.0446114333938326,0.10714285714285714,0.061224489795918366,0.9947848761408083
GAM_multi_interactions_no_coords,spatial,False,8,5,0.5,,6,824,51,0.17635945333721778,0.8498338533343478,0.3662441380881176,0.04810569634860091,0.13114754098360656,0.0784313725490196,0.9922380336351876
GAM_multi_interactions_no_coords,spatial,False,9,1,0.5,,8,824,50,0.15296121209991492,0.9078552971576228,0.4493002949358407,0.04335164548913711,0.23728813559322035,0.14,0.9974160206718347
GAM_multi_interactions_no_coords,spatial,False,9,2,0.5,,8,824,52,0.15586382787397254,0.8893981666002391,0.532298851774853,0.04219861439250761,0.28125,0.17307692307692307,0.9961139896373057
GAM_multi_interactions_no_coords,spatial,False,9,3,0.5,,8,816,48,0.17304423507743608,0.8375379774305556,0.3291564886707209,0.046659781635557174,0.1111111111111111,0.0625,0.99609375
GAM_multi_interactions_no_coords,spatial,False,9,4,0.5,,8,816,49,0.15886914451744794,0.887661974829045,0.4039704062209534,0.044131174382464326,0.17543859649122806,0.10204081632653061,0.9960886571056062
GAM_multi_interactions_no_coords,spatial,False,9,5,0.5,,8,824,51,0.17810131508488353,0.8492758034649824,0.3410232140990089,0.04873985486520172,0.12903225806451613,0.0784313725490196,0.9909443725743855
GAM_multi_interactions_no_coords,spatial,False,10,1,0.5,balanced,4,824,50,0.397157751692884,0.9094573643410853,0.4055937916672766,0.12516896679755382,0.38427947598253276,0.88,0.8255813953488372
GAM_multi_interactions_no_coords,spatial,False,10,2,0.5,balanced,4,824,52,0.4094614181172929,0.8780390593862096,0.42938121277965097,0.13040236127384486,0.3474576271186441,0.7884615384615384,0.8147668393782384
GAM_multi_interactions_no_coords,spatial,False,10,3,0.5,balanced,4,816,48,0.40562865838975604,0.8433702256944444,0.2721632070316362,0.1302288406626817,0.3466666666666667,0.8125,0.8203125
GAM_multi_interactions_no_coords,spatial,False,10,4,0.5,balanced,4,816,49,0.3686521529705901,0.8999547667828539,0.365769641362584,0.11489438391714794,0.36893203883495146,0.7755102040816326,0.8448500651890483
GAM_multi_interactions_no_coords,spatial,False,10,5,0.5,balanced,4,824,51,0.41475203897322654,0.8589655784694213,0.36246769377088567,0.13220170485638202,0.33476394849785407,0.7647058823529411,0.815006468305304
GAM_multi_interactions_no_coords,spatial,False,11,1,0.5,balanced,6,824,50,0.3875172675249474,0.9156072351421188,0.466683719691121,0.12291402548519008,0.38961038961038963,0.9,0.8242894056847545
GAM_multi_interactions_no_coords,spatial,False,11,2,0.5,balanced,6,824,52,0.3910839634928281,0.8809286568353925,0.46448606552025473,0.12372113330184385,0.37104072398190047,0.7884615384615384,0.8341968911917098
GAM_multi_interactions_no_coords,spatial,False,11,3,0.5,balanced,6,816,48,0.38278521659712267,0.8387586805555555,0.2782115488494374,0.12138814208395714,0.3486238532110092,0.7916666666666666,0.828125
GAM_multi_interactions_no_coords,spatial,False,11,4,0.5,balanced,6,816,49,0.36135980670643714,0.890908123353644,0.342973723604829,0.11181523879560243,0.35294117647058826,0.7346938775510204,0.8448500651890483
GAM_multi_interactions_no_coords,spatial,False,11,5,0.5,balanced,6,824,51,0.3932121364050971,0.8582046013748319,0.37086369889745047,0.1238531342523168,0.3378995433789954,0.7254901960784313,0.8305304010349288
GAM_multi_interactions_no_coords,spatial,False,12,1,0.5,balanced,8,824,50,0.3822161511842265,0.914857881136951,0.45956544051160625,0.12130034571769996,0.38461538461538464,0.9,0.8204134366925064
GAM_multi_interactions_no_coords,spatial,False,12,2,0.5,balanced,8,824,52,0.380237705314513,0.8805550019928258,0.48863364171908025,0.12040392315717938,0.36036036036036034,0.7692307692307693,0.8316062176165803
GAM_multi_interactions_no_coords,spatial,False,12,3,0.5,balanced,8,816,48,0.3763399536082788,0.8330891927083333,0.305300588515251,0.11887034020929683,0.35185185185185186,0.7916666666666666,0.8307291666666666
GAM_multi_interactions_no_coords,spatial,False,12,4,0.5,balanced,8,816,49,0.35552302779968337,0.8874491126307107,0.35713833331030903,0.11101665054106193,0.3431372549019608,0.7142857142857143,0.8435462842242504
GAM_multi_interactions_no_coords,spatial,False,12,5,0.5,balanced,8,824,51,0.3917746282700133,0.8547294726428735,0.35519283774313504,0.12263875572002106,0.3474178403755869,0.7254901960784313,0.8382923673997412
