model,split_type,use_coords,candidate,fold,classifier__C,classifier__class_weight,features__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_multi_with_coords,random,True,4,3,0.1,balanced,4,824,50,0.5072903682232033,0.8372868217054263,0.2787787813448472,0.16755464136090847,0.3010752688172043,0.84,0.7583979328165374
GAM_multi_with_coords,random,True,4,4,0.1,balanced,4,816,49,0.46668228812198775,0.8584998536572387,0.2573591959674113,0.15097958616559196,0.3360655737704918,0.8367346938775511,0.7992177314211213
GAM_multi_with_coords,random,True,4,5,0.1,balanced,4,816,48,0.5048717765411079,0.8473036024305556,0.21743741256114119,0.16565296344144773,0.2965779467680608,0.8125,0.7708333333333334
GAM_multi_with_coords,random,True,5,1,0.1,balanced,6,824,52,0.47337933566958806,0.8540504184934238,0.30364289925578813,0.15463588968263622,0.30943396226415093,0.7884615384615384,0.7772020725388601
GAM_multi_with_coords,random,True,5,2,0.1,balanced,6,824,52,0.41970769077442033,0.863914906337186,0.3173143718818109,0.13410736421564268,0.329004329004329,0.7307692307692307,0.8173575129533679
GAM_multi_with_coords,random,True,5,3,0.1,balanced,6,824,50,0.5037876077915968,0.8421447028423773,0.2938525711534646,0.1662007539329046,0.3,0.84,0.7571059431524548
GAM_multi_with_coords,random,True,5,4,0.1,balanced,6,816,49,0.4639155223170455,0.8604688289918314,0.27275789635277836,0.1501471261190651,0.32653061224489793,0.8163265306122449,0.7966101694915254
GAM_multi_with_coords,random,True,5,5,0.1,balanced,6,816,48,0.4946748697240923,0.848361545138889,0.2218937944375382,0.16156014758708973,0.2988505747126437,0.8125,0.7734375
GAM_multi_with_coords,random,True,6,1,0.1,balanced,8,824,52,0.47280584113835916,0.8518333997608609,0.29092482062322966,0.15440770754930155,0.31343283582089554,0.8076923076923077,0.7746113989637305
GAM_multi_with_coords,random,True,6,2,0.1,balanced,8,824,52,0.42194419356721047,0.8638899960143482,0.3182769712417629,0.13505905939482465,0.31896551724137934,0.7115384615384616,0.8147668393782384
GAM_multi_with_coords,random,True,6,3,0.1,balanced,8,824,50,0.5007687576410788,0.8424289405684755,0.3065928368063701,0.16494510133979612,0.302158273381295,0.84,0.7596899224806202
GAM_multi_with_coords,random,True,6,4,0.1,balanced,8,816,49,0.4646437621363715,0.8587393236303648,0.2720411831411364,0.15045546754672454,0.3157894736842105,0.7959183673469388,0.7926988265971316
GAM_multi_with_coords,random,True,6,5,0.1,balanced,8,816,48,0.49051507807927,0.8484971788194444,0.22157388205981518,0.15973670711503452,0.3065134099616858,0.8333333333333334,0.7747395833333334
GAM_multi_with_coords,random,True,7,1,0.5,,4,824,52,0.18016810821810578,0.8523066958947787,0.32880653449083647,0.04970569648258412,0.0,0.0,1.0
GAM_multi_with_coords,random,True,7,2,0.5,,4,824,52,0.17757094621116254,0.8686229573535273,0.3221729982062876,0.050182739087354364,0.0,0.0,1.0
GAM_multi_with_coords,random,True,7,3,0.5,,4,824,50,0.17907802050158178,0.841188630490956,0.28054865214570585,0.04870412085524965,0.0,0.0,1.0
GAM_multi_with_coords,random,True,7,4,0.5,,4,816,49,0.17211387294081532,0.863116302583615,0.2902071357829297,0.04814294227159601,0.0,0.0,1.0
GAM_multi_with_coords,random,True,7,5,0.5,,4,816,48,0.1767668416490395,0.8541666666666666,0.2284404000350905,0.04974581032038511,0.03773584905660377,0.020833333333333332,0.9947916666666666
GAM_multi_with_coords,random,True,8,1,0.5,,6,824,52,0.18012844109256762,0.8500149461937027,0.31948746417355844,0.04970112268903429,0.0,0.0,1.0
GAM_multi_with_coords,random,True,8,2,0.5,,6,824,52,0.17843119794315498,0.8598794340374651,0.31806289599636955,0.049840011176991626,0.0,0.0,1.0
GAM_multi_with_coords,random,True,8,3,0.5,,6,824,50,0.17657443645605403,0.84656330749354,0.31865663002952377,0.04792123524879211,0.0,0.0,1.0
GAM_multi_with_coords,random,True,8,4,0.5,,6,816,49,0.17076359347701664,0.863754889178618,0.3051373217452372,0.04778855086412966,0.0,0.0,0.9986962190352021
GAM_multi_with_coords,random,True,8,5,0.5,,6,816,48,0.17593389357829142,0.8556043836805556,0.2362454928643462,0.0496051024339943,0.03571428571428571,0.020833333333333332,0.9908854166666666
GAM_multi_with_coords,random,True,9,1,0.5,,8,824,52,0.18075387587832226,0.8495665603826226,0.31308512457411236,0.0498872390665408,0.0,0.0,1.0
GAM_multi_with_coords,random,True,9,2,0.5,,8,824,52,0.17850540398191617,0.8606267437225987,0.325451510679975,0.04977970365431628,0.0,0.0,0.9987046632124352
GAM_multi_with_coords,random,True,9,3,0.5,,8,824,50,0.17760268222675032,0.8444702842377261,0.3339166977846591,0.04808075527591473,0.0392156862745098,0.02,1.0
GAM_multi_with_coords,random,True,9,4,0.5,,8,816,49,0.17118805449577398,0.8608014261767288,0.3061192821095606,0.04778952930256493,0.0,0.0,0.9986962190352021
GAM_multi_with_coords,random,True,9,5,0.5,,8,816,48,0.17638294664208373,0.853542751736111,0.2339520444939532,0.04968257566842182,0.037037037037037035,0.020833333333333332,0.9934895833333334
GAM_multi_with_coords,random,True,10,1,0.5,balanced,4,824,52,0.47071607304653984,0.8539258668792348,0.28556879508872207,0.1539191352197501,0.3230769230769231,0.8076923076923077,0.7849740932642487
GAM_multi_with_coords,random,True,10,2,0.5,balanced,4,824,52,0.41320415377778236,0.8684984057393383,0.314683697061837,0.13309250954039512,0.3247863247863248,0.7307692307692307,0.8134715025906736
GAM_multi_with_coords,random,True,10,3,0.5,balanced,4,824,50,0.5036402450117978,0.8389922480620154,0.2761256895917191,0.16587532449621623,0.2971014492753623,0.82,0.7609819121447028
GAM_multi_with_coords,random,True,10,4,0.5,balanced,4,816,49,0.4546597181515776,0.8606018678657903,0.2665684482299435,0.14697177821005872,0.33755274261603374,0.8163265306122449,0.8070404172099087
GAM_multi_with_coords,random,True,10,5,0.5,balanced,4,816,48,0.49691932210662965,0.8462727864583333,0.22586093057218884,0.1623972540171695,0.2988505747126437,0.8125,0.7734375
GAM_multi_with_coords,random,True,11,1,0.5,balanced,6,824,52,0.4692095455982048,0.8492427261857314,0.2978829563484189,0.15318393683066664,0.30943396226415093,0.7884615384615384,0.7772020725388601
GAM_multi_with_coords,random,True,11,2,0.5,balanced,6,824,52,0.4126351836365819,0.8638899960143483,0.33201019741426674,0.13335076860125614,0.3103448275862069,0.6923076923076923,0.8134715025906736
GAM_multi_with_coords,random,True,11,3,0.5,balanced,6,824,50,0.5020381650894187,0.8430232558139534,0.3119765677939263,0.16485084886080056,0.31386861313868614,0.86,0.7661498708010336
GAM_multi_with_coords,random,True,11,4,0.5,balanced,6,816,49,0.4528514554567411,0.8617992177314211,0.27213883679742795,0.14637160799359217,0.32098765432098764,0.7959183673469388,0.7979139504563233
GAM_multi_with_coords,random,True,11,5,0.5,balanced,6,816,48,0.48894234451432583,0.844970703125,0.2334073469214046,0.15874486540092292,0.3053435114503817,0.8333333333333334,0.7734375
GAM_multi_with_coords,random,True,12,1,0.5,balanced,8,824,52,0.46651113967536634,0.8455559984057394,0.2854819119835193,0.15238933942311725,0.3181818181818182,0.8076923076923077,0.7797927461139896
GAM_multi_with_coords,random,True,12,2,0.5,balanced,8,824,52,0.4185136259693558,0.863117776006377,0.31122920793433,0.13529233411817776,0.3116883116883117,0.6923076923076923,0.8147668393782384
GAM_multi_with_coords,random,True,12,3,0.5,balanced,8,824,50,0.5005424402765314,0.838811369509044,0.3085614583752984,0.16406100227897621,0.3161764705882353,0.86,0.7687338501291989
GAM_multi_with_coords,random,True,12,4,0.5,balanced,8,816,49,0.46177202843267245,0.8594843413245351,0.2766563407409376,0.1494765997796631,0.3132530120481928,0.7959183673469388,0.7900912646675359
GAM_multi_with_coords,random,True,12,5,0.5,balanced,8,816,48,0.4772675282349391,0.8467881944444445,0.22646520154026126,0.15391411607452277,0.3178294573643411,0.8541666666666666,0.7799479166666666
